step,lr,loss
64512,0.0003,2.949
64640,0.0003,2.9479
64768,0.0003,2.9484
64896,0.0003,2.9476
65024,0.0003,2.9486
65152,0.0003,2.9476
65280,0.0003,2.9481
65408,0.0003,2.9479
65536,0.0003,2.9476
65664,0.0003,2.9501
65792,0.0003,2.9473
65920,0.0003,2.9481
66048,0.0003,2.9476
66176,0.0003,2.9471
66304,0.0003,2.9467
66432,0.0003,2.9471
66560,0.0003,2.9467
66688,0.0003,2.947
66816,0.0003,2.9462
66944,0.0003,2.9465
67072,0.0003,2.947
67200,0.0003,2.9465
67328,0.0003,2.9463
67456,0.0003,2.9454
67584,0.0003,2.9453
67712,0.0003,2.9454
67840,0.0003,2.9459
67968,0.0003,2.9462
68096,0.0003,2.9457
68224,0.0003,2.9452
68352,0.0003,2.9458
68480,0.0003,2.9456
68608,0.0003,2.9458
68736,0.0003,2.9455
68864,0.0003,2.9448
68992,0.0003,2.9446
69120,0.0003,2.944
69248,0.0003,2.945
69376,0.0003,2.9438
69504,0.0003,2.9443
69632,0.0003,2.9441
69760,0.0003,2.9429
69888,0.0003,2.9436
70016,0.0003,2.9438
70144,0.0003,2.9435
70272,0.0003,2.9425
70400,0.0003,2.9431
70528,0.0003,2.9422
70656,0.0003,2.944
70784,0.0003,2.943
70912,0.0003,2.9422
71040,0.0003,2.9417
71168,0.0003,2.942
71296,0.0003,2.9414
71424,0.0003,2.9415
71552,0.0003,2.9415
71680,0.0003,2.9417
71808,0.0003,2.941
71936,0.0003,2.9413
