model_class,config,feature_set,step_template,ridge_alpha,event_shrink,step_shrink,residual_clip,train_full_mae,validation_full_mae,validation_tail_mae,validation_last2048_mae,validation_full_tail_score,validation_endpoint_abs_diff,step_smoothing,step_rolling_window,selected_by_811_full,selected_by_811_full_plus_tail
step_plus_event_leftover,step[interp_roll2049_shrink1.25_clip0.25]_event[linear_endpoint_ridge10_shrink0.5_clip0.25],linear_endpoint,interp_roll,10.0,0.5,1.25,0.25,0.03227507219256771,0.03614840355690515,0.035770376742226065,0.03325406980709753,0.0354561287625399,0.06425170647159373,,2049.0,False,False
step_plus_event_leftover,step[interp_roll101_shrink1.25_clip0.15]_event[event_history_ridge10_shrink0.75_clip0.25],event_history,interp_roll,10.0,0.75,1.25,0.15,0.03203182781199777,0.03615773527080332,0.037825197059783676,0.03563127127646397,0.03655268100862956,0.06804161570576817,,101.0,False,False
step_plus_event_leftover,step[interp_roll101_shrink1.25_clip0.25]_event[event_history_ridge10_shrink0.75_clip0.25],event_history,interp_roll,10.0,0.75,1.25,0.25,0.03203182781199777,0.03615773527080332,0.037825197059783676,0.03563127127646397,0.03655268100862956,0.06804161570576817,,101.0,False,False
step_plus_event_leftover,step[interp_roll2049_shrink1.25_clip0.15]_event[linear_endpoint_ridge10_shrink0.25_clip0.25],linear_endpoint,interp_roll,10.0,0.25,1.25,0.15,0.032277080494336995,0.03616185756550907,0.035798384030422514,0.03329850946798014,0.035480145885477314,0.06456305176382271,,2049.0,False,False
step_plus_event_leftover,step[interp_roll2049_shrink1.25_clip0.25]_event[linear_endpoint_ridge10_shrink0.25_clip0.25],linear_endpoint,interp_roll,10.0,0.25,1.25,0.25,0.032277080494336995,0.03616185756550907,0.035798384030422514,0.03329850946798014,0.035480145885477314,0.06456305176382271,,2049.0,False,False
step_plus_event_leftover,step[interp_roll501_shrink1_clip0.15]_event[event_history_ridge10_shrink0.75_clip0.25],event_history,interp_roll,10.0,0.75,1.0,0.15,0.032206290590098385,0.03617231857416795,0.03724511559555569,0.0332351913645515,0.035906732238660984,0.06281903133691902,,501.0,False,False
step_plus_event_leftover,step[interp_roll501_shrink1_clip0.25]_event[event_history_ridge10_shrink0.75_clip0.25],event_history,interp_roll,10.0,0.75,1.0,0.25,0.032206290590098385,0.03617231857416795,0.03724511559555569,0.0332351913645515,0.035906732238660984,0.06281903133691902,,501.0,False,False
step_plus_event_leftover,step[interp_roll101_shrink0.75_clip0.15]_event[event_history_ridge10_shrink1_clip0.25],event_history,interp_roll,10.0,1.0,0.75,0.15,0.032051783706156724,0.03617704160598357,0.03634225693155948,0.03210946418376092,0.035413090719211816,0.0535262002997996,,101.0,False,False
step_plus_event_leftover,step[interp_roll101_shrink0.75_clip0.25]_event[event_history_ridge10_shrink1_clip0.25],event_history,interp_roll,10.0,1.0,0.75,0.25,0.032051783706156724,0.03617704160598357,0.03634225693155948,0.03210946418376092,0.035413090719211816,0.0535262002997996,,101.0,False,False
step_plus_event_leftover,step[interp_roll501_shrink1_clip0.15]_event[drop_impulse_ridge10_shrink0.25_clip0.25],drop_impulse,interp_roll,10.0,0.25,1.0,0.15,0.03220509273180155,0.036181568938193465,0.04282260961279142,0.03435729876141777,0.03780902710521772,0.06263249963453754,,501.0,False,False
step_plus_event_leftover,step[interp_roll1001_shrink1_clip0.15]_event[event_history_ridge10_shrink0.25_clip0.25],event_history,interp_roll,10.0,0.25,1.0,0.15,0.03225952612579427,0.03618338991188361,0.037073869952313564,0.03328319549344635,0.03587049504032514,0.0626193119578522,,1001.0,False,False
step_plus_event_leftover,step[interp_roll1001_shrink1_clip0.25]_event[event_history_ridge10_shrink0.25_clip0.25],event_history,interp_roll,10.0,0.25,1.0,0.25,0.03225952612579427,0.03618338991188361,0.037073869952313564,0.03328319549344635,0.03587049504032514,0.0626193119578522,,1001.0,False,False
step_plus_event_leftover,step[interp_roll101_shrink0.75_clip0.15]_event[drop_impulse_ridge1_shrink0.5_clip0.25],drop_impulse,interp_roll,1.0,0.5,0.75,0.15,0.03205131489426264,0.03618415488269901,0.0434171970384962,0.03677158061969653,0.03847155267683767,0.060297572051921655,,101.0,False,False
step_plus_event_leftover,step[interp_roll2049_shrink0.75_clip0.15]_event[event_tail_interactions_ridge10_shrink1_clip0.25],event_tail_interactions,interp_roll,10.0,1.0,0.75,0.15,0.032276074936110545,0.03620465249844024,0.03564926656493167,0.03442278050363297,0.03568166231942621,0.06691588733552756,,2049.0,False,False
step_plus_event_leftover,step[interp_roll2049_shrink0.75_clip0.25]_event[event_tail_interactions_ridge10_shrink1_clip0.25],event_tail_interactions,interp_roll,10.0,1.0,0.75,0.25,0.032276074936110545,0.03620465249844024,0.03564926656493167,0.03442278050363297,0.03568166231942621,0.06691588733552756,,2049.0,False,False
step_plus_event_leftover,step[interp_roll501_shrink1_clip0.25]_event[drop_impulse_ridge10_shrink0.25_clip0.25],drop_impulse,interp_roll,10.0,0.25,1.0,0.25,0.03220509273180155,0.03620899316856783,0.042955678998394406,0.03446504365162436,0.037884209014127104,0.06263249963453754,,501.0,False,False
step_plus_event_leftover,step[interp_roll501_shrink1.25_clip0.15]_event[event_history_ridge10_shrink0.25_clip0.25],event_history,interp_roll,10.0,0.25,1.25,0.15,0.03220884864341491,0.03621362004279493,0.03703404785858945,0.03401940586613933,0.036020905552202165,0.06532560215898942,,501.0,False,False
step_plus_event_leftover,step[interp_roll501_shrink1.25_clip0.25]_event[event_history_ridge10_shrink0.25_clip0.25],event_history,interp_roll,10.0,0.25,1.25,0.25,0.03220884864341491,0.03621362004279493,0.03703404785858945,0.03401940586613933,0.036020905552202165,0.06532560215898942,,501.0,False,False
step_plus_event_leftover,step[interp_roll501_shrink1_clip0.15]_event[event_history_ridge10_shrink1_clip0.25],event_history,interp_roll,10.0,1.0,1.0,0.15,0.03220655691628573,0.03622155406545472,0.03770124529070832,0.03328166201846765,0.03607748302363339,0.06299666629822598,,501.0,False,False
step_plus_event_leftover,step[interp_roll501_shrink1_clip0.25]_event[event_history_ridge10_shrink1_clip0.25],event_history,interp_roll,10.0,1.0,1.0,0.25,0.03220655691628573,0.03622155406545472,0.03770124529070832,0.03328166201846765,0.03607748302363339,0.06299666629822598,,501.0,False,False
step_plus_event_leftover,step[interp_roll501_shrink1_clip0.15]_event[event_tail_interactions_ridge0.01_shrink0.75_clip0.25],event_tail_interactions,interp_roll,0.01,0.75,1.0,0.15,0.0322060304736655,0.03622752341247382,0.03762457238707743,0.03737509261734792,0.03687615194582972,0.06749884547341534,,501.0,False,False
step_plus_event_leftover,step[interp_roll501_shrink1_clip0.25]_event[event_tail_interactions_ridge0.01_shrink0.75_clip0.25],event_tail_interactions,interp_roll,0.01,0.75,1.0,0.25,0.0322060304736655,0.03622752341247382,0.03762457238707743,0.03737509261734792,0.03687615194582972,0.06749884547341534,,501.0,False,False
step_plus_event_leftover,step[interp_roll101_shrink1_clip0.15]_event[drop_impulse_ridge0.01_shrink0.75_clip0.25],drop_impulse,interp_roll,0.01,0.75,1.0,0.15,0.03202379834000525,0.036233437196940464,0.03856348576484909,0.033455693936449184,0.0363769031152148,0.06179098893305124,,101.0,False,False
step_plus_event_leftover,step[interp_roll101_shrink1_clip0.15]_event[drop_impulse_ridge0.0001_shrink0.75_clip0.25],drop_impulse,interp_roll,0.0001,0.75,1.0,0.15,0.032023798415625186,0.03623556031437864,0.03857377400025653,0.03345723387295024,0.036381359131856326,0.06179139352145091,,101.0,False,False
step_plus_event_leftover,step[interp_roll1001_shrink0.75_clip0.15]_event[event_history_ridge10_shrink0.5_clip0.25],event_history,interp_roll,10.0,0.5,0.75,0.15,0.03226185919883963,0.03623984463018387,0.03746207855243541,0.03250864316362964,0.03586027451354849,0.0582973910953859,,1001.0,False,False
step_plus_event_leftover,step[interp_roll1001_shrink0.75_clip0.25]_event[event_history_ridge10_shrink0.5_clip0.25],event_history,interp_roll,10.0,0.5,0.75,0.25,0.03226185919883963,0.03623984463018387,0.03746207855243541,0.03250864316362964,0.03586027451354849,0.0582973910953859,,1001.0,False,False
step_plus_event_leftover,step[interp_roll101_shrink0.75_clip0.25]_event[drop_impulse_ridge1_shrink0.5_clip0.25],drop_impulse,interp_roll,1.0,0.5,0.75,0.25,0.03205131489426264,0.036255375009617404,0.04376277532464049,0.036931430480861664,0.03864280619837318,0.060297572051921655,,101.0,False,False
step_plus_event_leftover,step[interp_roll101_shrink1_clip0.25]_event[drop_impulse_ridge0.01_shrink0.75_clip0.25],drop_impulse,interp_roll,0.01,0.75,1.0,0.25,0.03202379834000525,0.03626086142731482,0.03869655515045206,0.03356343882665577,0.036452085024124184,0.06179098893305124,,101.0,False,False
step_plus_event_leftover,step[interp_roll101_shrink1_clip0.25]_event[drop_impulse_ridge0.0001_shrink0.75_clip0.25],drop_impulse,interp_roll,0.0001,0.75,1.0,0.25,0.032023798415625186,0.03626298454475299,0.038706843385859516,0.033564978763156825,0.03645654104076571,0.06179139352145091,,101.0,False,False
step_plus_event_leftover,step[interp_roll501_shrink0.75_clip0.15]_event[event_history_ridge10_shrink0.75_clip0.25],event_history,interp_roll,10.0,0.75,0.75,0.15,0.032216409399855865,0.036263801651904674,0.03689003456172147,0.03228982134214198,0.03565687546289717,0.05619087894626951,,501.0,False,False
step_plus_event_leftover,step[interp_roll501_shrink0.75_clip0.25]_event[event_history_ridge10_shrink0.75_clip0.25],event_history,interp_roll,10.0,0.75,0.75,0.25,0.032216409399855865,0.036263801651904674,0.03689003456172147,0.03228982134214198,0.03565687546289717,0.05619087894626951,,501.0,False,False
step_plus_event_leftover,step[interp_roll101_shrink1_clip0.15]_event[event_history_ridge1_shrink0.75_clip0.25],event_history,interp_roll,1.0,0.75,1.0,0.15,0.03202599355456201,0.03627251125434382,0.03786540151880778,0.03342855137554672,0.03618158635792359,0.06333178940850859,,101.0,False,False
step_plus_event_leftover,step[interp_roll101_shrink1_clip0.25]_event[event_history_ridge1_shrink0.75_clip0.25],event_history,interp_roll,1.0,0.75,1.0,0.25,0.03202599355456201,0.03627251125434382,0.03786540151880778,0.03342855137554672,0.03618158635792359,0.06333178940850859,,101.0,False,False
step_plus_event_leftover,step[interp_roll101_shrink1.25_clip0.15]_event[event_history_ridge10_shrink1_clip0.25],event_history,interp_roll,10.0,1.0,1.25,0.15,0.0320302291194675,0.036294614374466246,0.03878864889627082,0.03668433316837595,0.03712076848978956,0.06989229464230506,,101.0,False,False
step_plus_event_leftover,step[interp_roll101_shrink1.25_clip0.25]_event[event_history_ridge10_shrink1_clip0.25],event_history,interp_roll,10.0,1.0,1.25,0.25,0.0320302291194675,0.036294614374466246,0.03878864889627082,0.03668433316837595,0.03712076848978956,0.06989229464230506,,101.0,False,False
step_plus_event_leftover,step[interp_roll1001_shrink1_clip0.15]_event[event_history_ridge10_shrink0.5_clip0.25],event_history,interp_roll,10.0,0.5,1.0,0.15,0.032259080286640616,0.03629628558516709,0.03833838377080305,0.033433889904421144,0.03633643590470869,0.06317644916189513,,1001.0,False,False
step_plus_event_leftover,step[interp_roll1001_shrink1_clip0.25]_event[event_history_ridge10_shrink0.5_clip0.25],event_history,interp_roll,10.0,0.5,1.0,0.25,0.032259080286640616,0.03629628558516709,0.03833838377080305,0.033433889904421144,0.03633643590470869,0.06317644916189513,,1001.0,False,False
step_plus_event_leftover,step[interp_roll501_shrink1.25_clip0.15]_event[event_history_ridge10_shrink0.5_clip0.25],event_history,interp_roll,10.0,0.5,1.25,0.15,0.03220619052022851,0.036327067856717375,0.03812702709479495,0.03482135267119625,0.03656591259103642,0.06737891332551715,,501.0,False,False
step_plus_event_leftover,step[interp_roll501_shrink1.25_clip0.25]_event[event_history_ridge10_shrink0.5_clip0.25],event_history,interp_roll,10.0,0.5,1.25,0.25,0.03220619052022851,0.036327067856717375,0.03812702709479495,0.03482135267119625,0.03656591259103642,0.06737891332551715,,501.0,False,False
step_plus_event_leftover,step[interp_roll501_shrink1.25_clip0.15]_event[linear_endpoint_ridge10_shrink0.25_clip0.25],linear_endpoint,interp_roll,10.0,0.25,1.25,0.15,0.032209020906225995,0.036327477036402794,0.03611861021825405,0.033304783080006714,0.03566027819967896,0.06295262178184924,,501.0,False,False
step_plus_event_leftover,step[interp_roll501_shrink1.25_clip0.25]_event[linear_endpoint_ridge10_shrink0.25_clip0.25],linear_endpoint,interp_roll,10.0,0.25,1.25,0.25,0.032209020906225995,0.036327477036402794,0.03611861021825405,0.033304783080006714,0.03566027819967896,0.06295262178184924,,501.0,False,False
step_plus_event_leftover,step[spline_s0.25_shrink1.25_clip0.15]_event[event_history_ridge0.01_shrink0.25_clip0.25],event_history,spline,0.01,0.25,1.25,0.15,0.010586926519386692,0.036329041792487964,0.09624065982816624,0.07565261868761827,0.0621672425822175,0.09950039652589782,0.25,,False,False
step_plus_event_leftover,step[interp_roll1001_shrink1.25_clip0.15]_event[event_history_ridge10_shrink0.25_clip0.25],event_history,interp_roll,10.0,0.25,1.25,0.15,0.032265945822172,0.0363385489534202,0.03792962371153573,0.03418970262908671,0.03638610211598816,0.06551987339890886,,1001.0,False,False
step_plus_event_leftover,step[interp_roll1001_shrink1.25_clip0.25]_event[event_history_ridge10_shrink0.25_clip0.25],event_history,interp_roll,10.0,0.25,1.25,0.25,0.032265945822172,0.0363385489534202,0.03792962371153573,0.03418970262908671,0.03638610211598816,0.06551987339890886,,1001.0,False,False
step_plus_event_leftover,step[interp_roll101_shrink0.75_clip0.15]_event[event_history_ridge1_shrink0.25_clip0.25],event_history,interp_roll,1.0,0.25,0.75,0.15,0.03205046276263706,0.03635657409340287,0.03813489688256791,0.03293713707835311,0.03620618352714243,0.06215197752487178,,101.0,False,False
step_plus_event_leftover,step[interp_roll101_shrink0.75_clip0.25]_event[event_history_ridge1_shrink0.25_clip0.25],event_history,interp_roll,1.0,0.25,0.75,0.25,0.03205046276263706,0.03635657409340287,0.03813489688256791,0.03293713707835311,0.03620618352714243,0.06215197752487178,,101.0,False,False
step_plus_event_leftover,step[interp_roll501_shrink0.75_clip0.15]_event[drop_impulse_ridge1_shrink0.25_clip0.25],drop_impulse,interp_roll,1.0,0.25,0.75,0.15,0.032215215889696676,0.036372378825555385,0.04417588362707844,0.034560921082715926,0.03835113871744441,0.06176085388193053,,501.0,False,False
step_plus_event_leftover,step[interp_roll1001_shrink1_clip0.15]_event[event_tail_interactions_ridge0.01_shrink0.25_clip0.25],event_tail_interactions,interp_roll,0.01,0.25,1.0,0.15,0.032258834591950926,0.036393050661594255,0.038222704140655685,0.037705647283620955,0.037204466029718025,0.06747004868730322,,1001.0,False,False
step_plus_event_leftover,step[interp_roll1001_shrink1_clip0.25]_event[event_tail_interactions_ridge0.01_shrink0.25_clip0.25],event_tail_interactions,interp_roll,0.01,0.25,1.0,0.25,0.032258834591950926,0.036393050661594255,0.038222704140655685,0.037705647283620955,0.037204466029718025,0.06747004868730322,,1001.0,False,False
step_plus_event_leftover,step[interp_roll501_shrink0.75_clip0.25]_event[drop_impulse_ridge1_shrink0.25_clip0.25],drop_impulse,interp_roll,1.0,0.25,0.75,0.25,0.032215215889696676,0.036399803055929734,0.04430895301268142,0.03466866597292251,0.03842632062635379,0.06176085388193053,,501.0,False,False
step_plus_event_leftover,step[interp_roll101_shrink1_clip0.15]_event[event_history_ridge1_shrink1_clip0.25],event_history,interp_roll,1.0,1.0,1.0,0.15,0.0320260366377292,0.03641933377102461,0.0386092119064007,0.03360020137841546,0.03651247073311561,0.06389057784936769,,101.0,False,False
step_plus_event_leftover,step[interp_roll101_shrink1_clip0.25]_event[event_history_ridge1_shrink1_clip0.25],event_history,interp_roll,1.0,1.0,1.0,0.25,0.0320260366377292,0.03641933377102461,0.0386092119064007,0.03360020137841546,0.03651247073311561,0.06389057784936769,,101.0,False,False
step_plus_event_leftover,step[interp_roll1001_shrink0.75_clip0.15]_event[event_history_ridge10_shrink0.75_clip0.25],event_history,interp_roll,10.0,0.75,0.75,0.15,0.03226245590418638,0.03643034172097631,0.03866173712552093,0.03253681458595127,0.03632105491533469,0.0568784540700209,,1001.0,False,False
step_plus_event_leftover,step[interp_roll1001_shrink0.75_clip0.25]_event[event_history_ridge10_shrink0.75_clip0.25],event_history,interp_roll,10.0,0.75,0.75,0.25,0.03226245590418638,0.03643034172097631,0.03866173712552093,0.03253681458595127,0.03632105491533469,0.0568784540700209,,1001.0,False,False
step_plus_event_leftover,step[interp_roll1001_shrink1_clip0.15]_event[event_history_ridge10_shrink0.75_clip0.25],event_history,interp_roll,10.0,0.75,1.0,0.15,0.03225913158648512,0.03643128867918401,0.039665467148829604,0.033620844717176156,0.03683945342767611,0.06373346912555844,,1001.0,False,False
step_plus_event_leftover,step[interp_roll1001_shrink1_clip0.25]_event[event_history_ridge10_shrink0.75_clip0.25],event_history,interp_roll,10.0,0.75,1.0,0.25,0.03225913158648512,0.03643128867918401,0.039665467148829604,0.033620844717176156,0.03683945342767611,0.06373346912555844,,1001.0,False,False
step_plus_event_leftover,step[interp_roll501_shrink0.75_clip0.15]_event[event_history_ridge10_shrink1_clip0.25],event_history,interp_roll,10.0,1.0,0.75,0.15,0.03221765454858676,0.03643919911613048,0.037611697302009216,0.032384581140995766,0.035980024976867156,0.054485299476470406,,501.0,False,False
step_plus_event_leftover,step[interp_roll501_shrink0.75_clip0.25]_event[event_history_ridge10_shrink1_clip0.25],event_history,interp_roll,10.0,1.0,0.75,0.25,0.03221765454858676,0.03643919911613048,0.037611697302009216,0.032384581140995766,0.035980024976867156,0.054485299476470406,,501.0,False,False
step_plus_event_leftover,step[interp_roll501_shrink1.25_clip0.15]_event[linear_endpoint_ridge0.0001_shrink0.25_clip0.25],linear_endpoint,interp_roll,0.0001,0.25,1.25,0.15,0.032209028801614886,0.0364446780991905,0.03617063408986729,0.033302975118895586,0.03573412430033455,0.06293442844088437,,501.0,False,False
step_plus_event_leftover,step[interp_roll501_shrink1.25_clip0.25]_event[linear_endpoint_ridge0.0001_shrink0.25_clip0.25],linear_endpoint,interp_roll,0.0001,0.25,1.25,0.25,0.032209028801614886,0.0364446780991905,0.03617063408986729,0.033302975118895586,0.03573412430033455,0.06293442844088437,,501.0,False,False
step_plus_event_leftover,step[interp_roll501_shrink1.25_clip0.15]_event[linear_endpoint_ridge0.01_shrink0.25_clip0.25],linear_endpoint,interp_roll,0.01,0.25,1.25,0.15,0.032209028706409515,0.036445149122511386,0.03617060093913113,0.03330296696516351,0.03573434823602773,0.06293445180012913,,501.0,False,False
step_plus_event_leftover,step[interp_roll501_shrink1.25_clip0.25]_event[linear_endpoint_ridge0.01_shrink0.25_clip0.25],linear_endpoint,interp_roll,0.01,0.25,1.25,0.25,0.032209028706409515,0.036445149122511386,0.03617060093913113,0.03330296696516351,0.03573434823602773,0.06293445180012913,,501.0,False,False
step_plus_event_leftover,step[interp_roll2049_shrink0.75_clip0.15]_event[event_history_ridge10_shrink0.25_clip0.25],event_history,interp_roll,10.0,0.25,0.75,0.15,0.03227605157232867,0.036448046946490925,0.037537819549182075,0.03283842701565674,0.036053054741131435,0.06172730583192321,,2049.0,False,False
step_plus_event_leftover,step[interp_roll2049_shrink0.75_clip0.25]_event[event_history_ridge10_shrink0.25_clip0.25],event_history,interp_roll,10.0,0.25,0.75,0.25,0.03227605157232867,0.036448046946490925,0.037537819549182075,0.03283842701565674,0.036053054741131435,0.06172730583192321,,2049.0,False,False
step_plus_event_leftover,step[interp_roll101_shrink1_clip0.15]_event[full_event_local_ridge1_shrink0.5_clip0.25],full_event_local,interp_roll,1.0,0.5,1.0,0.15,0.03202588721370752,0.036452808208166876,0.03957617296870142,0.039181385405770874,0.03793553307584804,0.06831719107528667,,101.0,False,False
step_plus_event_leftover,step[interp_roll501_shrink1.25_clip0.15]_event[linear_endpoint_ridge1_shrink0.25_clip0.25],linear_endpoint,interp_roll,1.0,0.25,1.25,0.15,0.0322090238982583,0.03645563252536859,0.036165241811840824,0.03330275558983908,0.035737939924204355,0.06293685190767162,,501.0,False,False
step_plus_event_leftover,step[interp_roll501_shrink1.25_clip0.25]_event[linear_endpoint_ridge1_shrink0.25_clip0.25],linear_endpoint,interp_roll,1.0,0.25,1.25,0.25,0.0322090238982583,0.03645563252536859,0.036165241811840824,0.03330275558983908,0.035737939924204355,0.06293685190767162,,501.0,False,False
step_plus_event_leftover,step[interp_roll101_shrink1.25_clip0.15]_event[linear_endpoint_ridge10_shrink0.25_clip0.25],linear_endpoint,interp_roll,10.0,0.25,1.25,0.15,0.03203730390540659,0.036455749262246734,0.03603914269163507,0.033161793138286544,0.0356719760662712,0.0621182566833256,,101.0,False,False
step_plus_event_leftover,step[interp_roll101_shrink1.25_clip0.25]_event[linear_endpoint_ridge10_shrink0.25_clip0.25],linear_endpoint,interp_roll,10.0,0.25,1.25,0.25,0.03203730390540659,0.036455749262246734,0.03603914269163507,0.033161793138286544,0.0356719760662712,0.0621182566833256,,101.0,False,False
step_plus_event_leftover,step[spline_s0.25_shrink1.25_clip0.15]_event[drop_impulse_ridge0.01_shrink1_clip0.25],drop_impulse,spline,0.01,1.0,1.25,0.15,0.010596009607045407,0.03646865698886084,0.06778815028346914,0.038704559282465315,0.04631168543596423,0.009154556635227351,0.25,,False,False
step_plus_event_leftover,step[interp_roll501_shrink1.25_clip0.15]_event[event_history_ridge10_shrink0.75_clip0.25],event_history,interp_roll,10.0,0.75,1.25,0.15,0.03220399988418183,0.03647970221675632,0.039385531685516416,0.035756273753688485,0.03720676536477078,0.06943063042498476,,501.0,False,False
step_plus_event_leftover,step[interp_roll501_shrink1.25_clip0.25]_event[event_history_ridge10_shrink0.75_clip0.25],event_history,interp_roll,10.0,0.75,1.25,0.25,0.03220399988418183,0.03647970221675632,0.039385531685516416,0.035756273753688485,0.03720676536477078,0.06943063042498476,,501.0,False,False
step_plus_event_leftover,step[spline_s0.25_shrink1.25_clip0.15]_event[drop_impulse_ridge0.0001_shrink1_clip0.25],drop_impulse,spline,0.0001,1.0,1.25,0.15,0.010596013979888162,0.03649195173184568,0.06790116336529069,0.0388007542345313,0.04637647572241631,0.009162301269691753,0.25,,False,False
step_plus_event_leftover,step[interp_roll101_shrink1_clip0.25]_event[full_event_local_ridge1_shrink0.5_clip0.25],full_event_local,interp_roll,1.0,0.5,1.0,0.25,0.03202588721370752,0.03649346353283185,0.039773443010588015,0.03934093982800882,0.038046952635194094,0.06831719107528667,,101.0,False,False
step_plus_event_leftover,step[interp_roll501_shrink1.25_clip0.15]_event[linear_endpoint_ridge10_shrink0.5_clip0.25],linear_endpoint,interp_roll,10.0,0.5,1.25,0.15,0.032206603779097634,0.03651501789151056,0.03610163024979822,0.03325706889351232,0.03573941179939721,0.06263450965458217,,501.0,False,False
step_plus_event_leftover,step[interp_roll501_shrink1.25_clip0.25]_event[linear_endpoint_ridge10_shrink0.5_clip0.25],linear_endpoint,interp_roll,10.0,0.5,1.25,0.25,0.032206603779097634,0.03651501789151056,0.03610163024979822,0.03325706889351232,0.03573941179939721,0.06263450965458217,,501.0,False,False
step_plus_event_leftover,step[spline_s0.05_shrink1.25_clip0.25]_event[full_event_local_ridge1_shrink0.75_clip0.25],full_event_local,spline,1.0,0.75,1.25,0.25,0.008289476018955038,0.036516965569956365,0.1050017297012215,0.0658715493790747,0.06293331157115957,0.022641357539232132,0.05,,False,False
step_plus_event_leftover,step[interp_roll501_shrink1.25_clip0.15]_event[full_event_local_ridge10_shrink0.25_clip0.25],full_event_local,interp_roll,10.0,0.25,1.25,0.15,0.032208972130168344,0.036526139988216355,0.038899561913077994,0.03438743189528247,0.03681042494708807,0.06483240967006498,,501.0,False,False
step_plus_event_leftover,step[interp_roll1001_shrink1.25_clip0.15]_event[event_history_ridge10_shrink0.5_clip0.25],event_history,interp_roll,10.0,0.5,1.25,0.15,0.03226172488679665,0.03655040385765157,0.04006418198762159,0.035163623833048545,0.037327181291721974,0.06804653053278376,,1001.0,False,False
step_plus_event_leftover,step[interp_roll1001_shrink1.25_clip0.25]_event[event_history_ridge10_shrink0.5_clip0.25],event_history,interp_roll,10.0,0.5,1.25,0.25,0.03226172488679665,0.03655040385765157,0.04006418198762159,0.035163623833048545,0.037327181291721974,0.06804653053278376,,1001.0,False,False
step_plus_event_leftover,step[interp_roll501_shrink1.25_clip0.25]_event[full_event_local_ridge10_shrink0.25_clip0.25],full_event_local,interp_roll,10.0,0.25,1.25,0.25,0.032208972130168344,0.03656669846459645,0.03909636202229593,0.03454560360334215,0.03692137855965544,0.06483240967006498,,501.0,False,False
step_plus_event_leftover,step[interp_roll1001_shrink1_clip0.15]_event[event_history_ridge10_shrink1_clip0.25],event_history,interp_roll,10.0,1.0,1.0,0.15,0.03225939775121152,0.036589719141787824,0.04106455198952418,0.03385101065641548,0.03738442729903427,0.0642903718735135,,1001.0,False,False
step_plus_event_leftover,step[interp_roll1001_shrink1_clip0.25]_event[event_history_ridge10_shrink1_clip0.25],event_history,interp_roll,10.0,1.0,1.0,0.25,0.03225939775121152,0.036589719141787824,0.04106455198952418,0.03385101065641548,0.03738442729903427,0.0642903718735135,,1001.0,False,False
step_plus_event_leftover,step[interp_roll101_shrink1.25_clip0.15]_event[full_event_local_ridge10_shrink0.5_clip0.25],full_event_local,interp_roll,10.0,0.5,1.25,0.15,0.03203395734104713,0.03665549198457972,0.04011242336892613,0.03631248206538864,0.03762396941604543,0.06260832538217853,,101.0,False,False
step_plus_event_leftover,step[interp_roll2049_shrink1_clip0.15]_event[event_history_ridge10_shrink0.25_clip0.25],event_history,interp_roll,10.0,0.25,1.0,0.15,0.032273542201880126,0.036657753297802034,0.03855211432657789,0.033583795565098176,0.03661127005989402,0.0652983496995656,,2049.0,False,False
step_plus_event_leftover,step[interp_roll2049_shrink1_clip0.25]_event[event_history_ridge10_shrink0.25_clip0.25],event_history,interp_roll,10.0,0.25,1.0,0.25,0.032273542201880126,0.036657753297802034,0.03855211432657789,0.033583795565098176,0.03661127005989402,0.0652983496995656,,2049.0,False,False
step_plus_event_leftover,step[interp_roll1001_shrink0.75_clip0.15]_event[linear_endpoint_ridge0.01_shrink0.75_clip0.25],linear_endpoint,interp_roll,0.01,0.75,0.75,0.15,0.032258464190027425,0.03665952258146603,0.0345403917790564,0.03334185987908363,0.03536025080026666,0.06250392390352077,,1001.0,False,False
step_plus_event_leftover,step[interp_roll1001_shrink0.75_clip0.25]_event[linear_endpoint_ridge0.01_shrink0.75_clip0.25],linear_endpoint,interp_roll,0.01,0.75,0.75,0.25,0.032258464190027425,0.03665952258146603,0.0345403917790564,0.03334185987908363,0.03536025080026666,0.06250392390352077,,1001.0,False,False
step_plus_event_leftover,step[interp_roll1001_shrink0.75_clip0.15]_event[event_history_ridge10_shrink1_clip0.25],event_history,interp_roll,10.0,1.0,0.75,0.15,0.032263673998172517,0.03666311597924396,0.040058773302868896,0.03273444113229175,0.036896078206941,0.055458757819185855,,1001.0,False,False
step_plus_event_leftover,step[interp_roll1001_shrink0.75_clip0.25]_event[event_history_ridge10_shrink1_clip0.25],event_history,interp_roll,10.0,1.0,0.75,0.25,0.032263673998172517,0.03666311597924396,0.040058773302868896,0.03273444113229175,0.036896078206941,0.055458757819185855,,1001.0,False,False
step_plus_event_leftover,step[interp_roll501_shrink1.25_clip0.15]_event[event_history_ridge10_shrink1_clip0.25],event_history,interp_roll,10.0,1.0,1.25,0.15,0.03220244010997503,0.03667375883942068,0.040821890635327554,0.036826962746480736,0.03794883915960475,0.07148075469492987,,501.0,False,False
step_plus_event_leftover,step[interp_roll501_shrink1.25_clip0.25]_event[event_history_ridge10_shrink1_clip0.25],event_history,interp_roll,10.0,1.0,1.25,0.25,0.03220244010997503,0.03667375883942068,0.040821890635327554,0.036826962746480736,0.03794883915960475,0.07148075469492987,,501.0,False,False
