coordinate,coordinate_group,config,target_schedule,window,n,residual_mae,residual_rmse,residual_corr,residual_spearman,sign_agreement,signed_bias,true_residual_std,pred_residual_std,step_residual_mae,step_residual_corr,step_sign_agreement,residual_mae_gap_vs_step,residual_corr_gap_vs_step,sign_agreement_gap_vs_step
softsign_lr_time_hl4096_epslr_1e-05,sujianlin_softsign,interp_roll501_shrink1_clip0.15,811,steps_10000_20000,5001,0.012692990647681871,0.01600265163043062,-0.10353929000597097,-0.1022167267466139,0.46370725854829037,0.00665181741410385,0.014392626919694793,0.0011387095232534925,0.006157640147604006,0.9848463695996059,0.8416316736652669,0.006535350500077865,-1.088385659605577,-0.37792441511697655
effective_update_hl4096_epslr2_1e-08,sujianlin_update_rms,interp_roll501_shrink1_clip0.15,811,steps_10000_20000,5001,0.01269369756012366,0.016002663117513992,-0.10357939500530171,-0.1019876377223556,0.46170765846830636,0.006651868253339229,0.014392626919694793,0.0011384008396871786,0.006157640147604006,0.9848463695996059,0.8416316736652669,0.0065360574125196535,-1.0884257646049076,-0.37992401519696056
step_abs,control_step,interp_raw_shrink1_clip0.15,811,steps_1000_10000,4501,0.0010991662451144372,0.0014570737568736728,0.9944515500642171,0.9935576629679643,0.9700066651855144,-0.0002929913139096333,0.013567498878218256,0.013506452813346474,0.0010991662451144372,0.9944515500642171,0.9700066651855144,0.0,0.0,0.0
noise_ratio_eps1e00,sujianlin_noise,interp_roll501_shrink1_clip0.15,811,steps_1000_10000,4501,0.01074475297739842,0.013447918627765228,0.14000796452251796,0.12206942440272744,0.5381026438569206,-0.0002892274270041847,0.013567498878218256,0.0013571951765319159,0.0010991662451144372,0.9944515500642171,0.9700066651855144,0.009645586732283983,-0.8544435855416992,-0.43190402132859373
noise_ratio_eps1e-02,sujianlin_noise,interp_roll501_shrink1_clip0.15,811,steps_1000_10000,4501,0.01074677383617381,0.013449114454146338,0.1391754638023606,0.12040233558838942,0.5383248167073984,-0.0002878383755097218,0.013567498878218256,0.0013550277059201556,0.0010991662451144372,0.9944515500642171,0.9700066651855144,0.009647607591059372,-0.8552760862618566,-0.43168184847811597
noise_ratio_eps1e-04,sujianlin_noise,interp_roll501_shrink1_clip0.15,811,steps_1000_10000,4501,0.010746807299858196,0.013449140220308586,0.1391569973409272,0.12038526279087068,0.5383248167073984,-0.0002878460603185982,0.013567498878218256,0.0013550186499460292,0.0010991662451144372,0.9944515500642171,0.9700066651855144,0.009647641054743758,-0.8552945527232899,-0.43168184847811597
noise_ratio_eps1e-12,sujianlin_noise,interp_roll501_shrink1_clip0.15,811,steps_1000_10000,4501,0.010746807663504311,0.013449140514853325,0.13915678559169448,0.12038790807235593,0.5383248167073984,-0.00028784614000879733,0.013567498878218256,0.0013550185644064362,0.0010991662451144372,0.9944515500642171,0.9700066651855144,0.009647641418389873,-0.8552947644725226,-0.43168184847811597
s1_raw,control_s1,interp_roll501_shrink1_clip0.15,811,steps_1000_10000,4501,0.01074908976381535,0.01344880168650745,0.1398411543074988,0.11854310434593193,0.5383248167073984,-0.00031373505277252007,0.013567498878218256,0.001354580687624441,0.0010991662451144372,0.9944515500642171,0.9700066651855144,0.009649923518700912,-0.8546103957567184,-0.43168184847811597
softsign_lr_time_hl64_epslr_1e-03,sujianlin_softsign,interp_roll501_shrink1_clip0.15,811,steps_1000_10000,4501,0.010749316839475557,0.013450868259670989,0.13810200590012547,0.11668686791322316,0.5369917796045324,-0.000304612789384385,0.013567498878218256,0.0013571822003333282,0.0010991662451144372,0.9944515500642171,0.9700066651855144,0.009650150594361119,-0.8563495441640917,-0.433014885580982
effective_update_hl64_epslr2_1e-06,sujianlin_update_rms,interp_roll501_shrink1_clip0.15,811,steps_1000_10000,4501,0.010749327285460235,0.013450859461046596,0.13811285791157404,0.11712604241195164,0.5367696067540546,-0.0003048834512485533,0.013567498878218256,0.0013571841523657207,0.0010991662451144372,0.9944515500642171,0.9700066651855144,0.009650161040345797,-0.8563386921526431,-0.43323705843145977
softsign_lr_time_hl4096_epslr_1e-04,sujianlin_softsign,interp_roll501_shrink1_clip0.15,811,steps_1000_10000,4501,0.01075013437074917,0.013449654557376633,0.13911712956602262,0.11766822786439714,0.535880915352144,-0.0003112096798117155,0.013567498878218256,0.001356548625197324,0.0010991662451144372,0.9944515500642171,0.9700066651855144,0.009650968125634733,-0.8553344204981945,-0.4341257498333704
effective_update_hl4096_epslr2_0,sujianlin_update_rms,interp_roll501_shrink1_clip0.15,811,steps_1000_10000,4501,0.010750327456464684,0.013449923552963818,0.13891060818996787,0.11821065111713334,0.5352143968007109,-0.00031048118142088947,0.013567498878218256,0.0013564665212760765,0.0010991662451144372,0.9944515500642171,0.9700066651855144,0.009651161211350246,-0.8555409418742492,-0.43479226838480345
softsign_lr_time_hl4096_epslr_0,sujianlin_softsign,interp_roll501_shrink1_clip0.15,811,steps_1000_10000,4501,0.010750327456464684,0.013449923552963818,0.13891060818996787,0.11821065111713334,0.5352143968007109,-0.00031048118142088947,0.013567498878218256,0.0013564665212760765,0.0010991662451144372,0.9944515500642171,0.9700066651855144,0.009651161211350246,-0.8555409418742492,-0.43479226838480345
effective_update_hl4096_epslr2_1e-12,sujianlin_update_rms,interp_roll501_shrink1_clip0.15,811,steps_1000_10000,4501,0.010750327465754023,0.013449923551430357,0.13891060930622356,0.11821138399473104,0.5352143968007109,-0.00031048119700569684,0.013567498878218256,0.001356466530591262,0.0010991662451144372,0.9944515500642171,0.9700066651855144,0.009651161220639585,-0.8555409407579936,-0.43479226838480345
effective_update_hl4096_epslr2_1e-10,sujianlin_update_rms,interp_roll501_shrink1_clip0.15,811,steps_1000_10000,4501,0.01075032859009919,0.013449923698921052,0.13891049866984456,0.11821626383567199,0.5352143968007109,-0.0003104828779332194,0.013567498878218256,0.0013564676178581753,0.0010991662451144372,0.9944515500642171,0.9700066651855144,0.009651162344984752,-0.8555410513943726,-0.43479226838480345
softsign_lr_time_hl4096_epslr_1e-05,sujianlin_softsign,interp_roll501_shrink1_clip0.15,811,steps_1000_10000,4501,0.010750429306413635,0.013450012439967162,0.138846397743841,0.1179203476279668,0.5343257053988003,-0.0003105303323531355,0.013567498878218256,0.0013564692789968641,0.0010991662451144372,0.9944515500642171,0.9700066651855144,0.009651263061299197,-0.8556051523203761,-0.43568095978671406
effective_update_hl4096_epslr2_1e-08,sujianlin_update_rms,interp_roll501_shrink1_clip0.15,811,steps_1000_10000,4501,0.010750429632093862,0.013450012799125322,0.13884615049699775,0.1179157451987651,0.5343257053988003,-0.0003105318611823976,0.013567498878218256,0.0013564696475970544,0.0010991662451144372,0.9944515500642171,0.9700066651855144,0.009651263386979424,-0.8556053995672194,-0.43568095978671406
softsign_lr_time_hl512_epslr_1e-03,sujianlin_softsign,interp_roll501_shrink1_clip0.15,811,steps_1000_10000,4501,0.010750812107533139,0.013453262001466836,0.1364121773073843,0.11446692323962564,0.5354365696511886,-0.00030749519705041203,0.013567498878218256,0.001356771454168139,0.0010991662451144372,0.9944515500642171,0.9700066651855144,0.009651645862418701,-0.8580393727568328,-0.4345700955343258
effective_update_hl512_epslr2_1e-06,sujianlin_update_rms,interp_roll501_shrink1_clip0.15,811,steps_1000_10000,4501,0.010751278199476617,0.013453499553125267,0.1362415578992055,0.11412055454843557,0.5347700510997556,-0.00030765198935618247,0.013567498878218256,0.00135675744847302,0.0010991662451144372,0.9944515500642171,0.9700066651855144,0.00965211195436218,-0.8582099921650117,-0.43523661408575876
effective_update_hl4096_epslr2_1e-06,sujianlin_update_rms,interp_roll501_shrink1_clip0.15,811,steps_1000_10000,4501,0.010751671031659646,0.013452164581039535,0.13733014922188005,0.11441619123880958,0.5347700510997556,-0.00031278074122033844,0.013567498878218256,0.0013557940436895826,0.0010991662451144372,0.9944515500642171,0.9700066651855144,0.009652504786545208,-0.8571214008423371,-0.43523661408575876
softsign_lr_time_hl4096_epslr_1e-03,sujianlin_softsign,interp_roll501_shrink1_clip0.15,811,steps_1000_10000,4501,0.010751778603632519,0.01345228521897707,0.13724164991343812,0.11417466957751594,0.5347700510997556,-0.0003127886095443237,0.013567498878218256,0.0013558089257774528,0.0010991662451144372,0.9944515500642171,0.9700066651855144,0.009652612358518081,-0.857209900150779,-0.43523661408575876
softsign_lr_time_hl512_epslr_1e-04,sujianlin_softsign,interp_roll501_shrink0.75_clip0.15,811,steps_1000_10000,4501,0.010760103082722851,0.013466680368330234,0.1374541698946241,0.11607449123716787,0.5343257053988003,-0.00018813410088966943,0.013567498878218256,0.001018182318512545,0.0010991662451144372,0.9944515500642171,0.9700066651855144,0.009660936837608413,-0.856997380169593,-0.43568095978671406
effective_update_hl64_epslr2_0,sujianlin_update_rms,interp_roll501_shrink0.5_clip0.15,811,steps_1000_10000,4501,0.010774403554484072,0.013490013159651155,0.13928913573669174,0.12057234345113035,0.537880471006443,-7.009824020818083e-05,0.013567498878218256,0.0006774194700877331,0.0010991662451144372,0.9944515500642171,0.9700066651855144,0.009675237309369634,-0.8551624143275254,-0.4321261941790714
softsign_lr_time_hl64_epslr_0,sujianlin_softsign,interp_roll501_shrink0.5_clip0.15,811,steps_1000_10000,4501,0.010774403554484072,0.013490013159651155,0.13928913573669174,0.12057234345113035,0.537880471006443,-7.009824020818083e-05,0.013567498878218256,0.0006774194700877331,0.0010991662451144372,0.9944515500642171,0.9700066651855144,0.009675237309369634,-0.8551624143275254,-0.4321261941790714
effective_update_hl64_epslr2_1e-12,sujianlin_update_rms,interp_roll501_shrink0.5_clip0.15,811,steps_1000_10000,4501,0.010774403610107739,0.013490013243466962,0.13928901316674888,0.12057180152440253,0.537880471006443,-7.009825229580039e-05,0.013567498878218256,0.0006774194673638375,0.0010991662451144372,0.9944515500642171,0.9700066651855144,0.009675237364993301,-0.8551625368974682,-0.4321261941790714
effective_update_hl64_epslr2_1e-10,sujianlin_update_rms,interp_roll501_shrink0.5_clip0.15,811,steps_1000_10000,4501,0.010774409094707919,0.013490021139379324,0.1392774397815531,0.1205656234544256,0.537880471006443,-7.009956830850713e-05,0.013567498878218256,0.0006774194227707777,0.0010991662451144372,0.9944515500642171,0.9700066651855144,0.009675242849593481,-0.855174110282664,-0.4321261941790714
sqrt_cum_lr2,sujianlin_noise,interp_roll501_shrink1_clip0.15,811,steps_1000_10000,4501,0.01077441162781754,0.013473766032036894,0.12196463167581129,0.08954216462682513,0.5269940013330371,-0.00033396283481759996,0.013567498878218256,0.001351393466658695,0.0010991662451144372,0.9944515500642171,0.9700066651855144,0.009675245382703103,-0.8724869183884059,-0.4430126638524773
softsign_lr_time_hl64_epslr_1e-05,sujianlin_softsign,interp_roll501_shrink0.5_clip0.15,811,steps_1000_10000,4501,0.01077482066040255,0.01349044906414324,0.13865303501396148,0.11937067817793785,0.5376582981559653,-7.0211234698873e-05,0.013567498878218256,0.0006773977093806144,0.0010991662451144372,0.9944515500642171,0.9700066651855144,0.009675654415288112,-0.8557985150502556,-0.43234836702954904
effective_update_hl64_epslr2_1e-08,sujianlin_update_rms,interp_roll501_shrink0.5_clip0.15,811,steps_1000_10000,4501,0.010774859264092223,0.013490488601098784,0.13859519392936298,0.11921506637895071,0.537880471006443,-7.021601919711191e-05,0.013567498878218256,0.0006773965104693833,0.0010991662451144372,0.9944515500642171,0.9700066651855144,0.009675693018977785,-0.8558563561348542,-0.4321261941790714
softsign_lr_time_hl64_epslr_1e-04,sujianlin_softsign,interp_roll501_shrink0.5_clip0.15,811,steps_1000_10000,4501,0.01077558570644775,0.013491448955241018,0.1372174303622762,0.11626583085194259,0.5376582981559653,-7.109429765852853e-05,0.013567498878218256,0.000677200958459615,0.0010991662451144372,0.9944515500642171,0.9700066651855144,0.009676419461333312,-0.857234119701941,-0.43234836702954904
effective_update_hl512_epslr2_1e-10,sujianlin_update_rms,interp_roll501_shrink0.5_clip0.15,811,steps_1000_10000,4501,0.010777688390287574,0.013492194230823632,0.1360856362083041,0.112542328895897,0.5356587425016663,-7.381990098540962e-05,0.013567498878218256,0.0006776639558422383,0.0010991662451144372,0.9944515500642171,0.9700066651855144,0.009678522145173136,-0.858365913855913,-0.43434792268384803
effective_update_hl512_epslr2_1e-12,sujianlin_update_rms,interp_roll501_shrink0.5_clip0.15,811,steps_1000_10000,4501,0.010777689072701426,0.013492194665886718,0.13608511369887133,0.11253175553432639,0.5356587425016663,-7.381726087163804e-05,0.013567498878218256,0.0006776628770217931,0.0010991662451144372,0.9944515500642171,0.9700066651855144,0.009678522827586989,-0.8583664363653458,-0.43434792268384803
effective_update_hl512_epslr2_0,sujianlin_update_rms,interp_roll501_shrink0.5_clip0.15,811,steps_1000_10000,4501,0.010777689074917753,0.013492194662919404,0.13608511880962815,0.11253460163664374,0.5356587425016663,-7.38172404928494e-05,0.013567498878218256,0.0006776628697845256,0.0010991662451144372,0.9944515500642171,0.9700066651855144,0.009678522829803315,-0.858366431254589,-0.43434792268384803
softsign_lr_time_hl512_epslr_0,sujianlin_softsign,interp_roll501_shrink0.5_clip0.15,811,steps_1000_10000,4501,0.010777689074917753,0.013492194662919404,0.13608511880962815,0.11253460163664374,0.5356587425016663,-7.38172404928494e-05,0.013567498878218256,0.0006776628697845256,0.0010991662451144372,0.9944515500642171,0.9700066651855144,0.009678522829803315,-0.858366431254589,-0.43434792268384803
softsign_lr_time_hl512_epslr_1e-05,sujianlin_softsign,interp_roll501_shrink0.5_clip0.15,811,steps_1000_10000,4501,0.010777740318469453,0.013492263329263756,0.13597002854462842,0.11214649169065975,0.5354365696511886,-7.407849701125505e-05,0.013567498878218256,0.0006777922727015626,0.0010991662451144372,0.9944515500642171,0.9700066651855144,0.009678574073355015,-0.8584815215195887,-0.4345700955343258
effective_update_hl512_epslr2_1e-08,sujianlin_update_rms,interp_roll501_shrink0.5_clip0.15,811,steps_1000_10000,4501,0.010777756281261968,0.013492273511518138,0.13595415697263732,0.11208142245106499,0.5354365696511886,-7.409258040624193e-05,0.013567498878218256,0.0006778005141324088,0.0010991662451144372,0.9944515500642171,0.9700066651855144,0.00967859003614753,-0.8584973930915798,-0.4345700955343258
s1_ratio,control_s1,interp_roll501_shrink0.5_clip0.15,811,steps_1000_10000,4501,0.010816241725038802,0.0135488459111371,0.05273225804380674,0.060508056930633526,0.5174405687624972,4.561533775711696e-05,0.013567498878218256,0.0007785343937010931,0.0010991662451144372,0.9944515500642171,0.9700066651855144,0.009717075479924365,-0.9417192920204104,-0.45256609642301715
step_abs,control_step,interp_raw_shrink1_clip0.15,811,steps_20000_27125,3563,0.01143162808449264,0.011472696855643168,0.9979809833469483,0.99784630819435,0.6999719337636823,0.01143162808449264,0.014433434007426004,0.014720966592519827,0.01143162808449264,0.9979809833469483,0.6999719337636823,0.0,0.0,0.0
softsign_lr_time_hl4096_epslr_1e-03,sujianlin_softsign,interp_roll501_shrink1_clip0.15,811,steps_20000_27125,3563,0.01360283135043451,0.017033487661822413,-0.04775912948044619,-0.031830818537946635,0.7642436149312377,0.009034409611307434,0.014433434007426004,0.00012939092758956238,0.01143162808449264,0.9979809833469483,0.6999719337636823,0.002171203265941871,-1.0457401128273944,0.06427168116755544
s1_raw,control_s1,interp_roll501_shrink1_clip0.15,811,steps_20000_27125,3563,0.01360758915296792,0.01703898562404011,,,0.7642436149312377,0.009055551548609514,0.014433434007426004,2.168404344971009e-19,0.01143162808449264,0.9979809833469483,0.6999719337636823,0.00217596106847528,,0.06427168116755544
sqrt_cum_lr2,sujianlin_noise,interp_roll501_shrink1_clip0.15,811,steps_20000_27125,3563,0.01360758915296792,0.01703898562404011,,,0.7642436149312377,0.009055551548609514,0.014433434007426004,2.168404344971009e-19,0.01143162808449264,0.9979809833469483,0.6999719337636823,0.00217596106847528,,0.06427168116755544
effective_update_hl4096_epslr2_1e-06,sujianlin_update_rms,interp_roll501_shrink1_clip0.15,811,steps_20000_27125,3563,0.01360800500961235,0.01703915105753619,-0.03091009688004179,-0.02272015894580168,0.7642436149312377,0.009055008748108093,0.014433434007426004,1.7011190702019453e-05,0.01143162808449264,0.9979809833469483,0.6999719337636823,0.0021763769251197107,-1.0288910802269902,0.06427168116755544
effective_update_hl512_epslr2_1e-06,sujianlin_update_rms,interp_roll501_shrink1_clip0.15,811,steps_20000_27125,3563,0.013617946173902296,0.017053542548084794,0.04586363569161694,0.030665901230452694,0.7583497053045186,0.009101066316978348,0.014433434007426004,0.00033319620703247137,0.01143162808449264,0.9979809833469483,0.6999719337636823,0.0021863180894096564,-0.9521173476553314,0.05837777154083634
effective_update_hl64_epslr2_1e-06,sujianlin_update_rms,interp_roll501_shrink1_clip0.15,811,steps_20000_27125,3563,0.01363807185836002,0.017076026554655465,0.048552071460076375,0.024984887383644207,0.7527364580409767,0.009148727078892091,0.014433434007426004,0.00045881971614868757,0.01143162808449264,0.9979809833469483,0.6999719337636823,0.0022064437738673805,-0.949428911886872,0.05276452427729439
softsign_lr_time_hl512_epslr_1e-03,sujianlin_softsign,interp_roll501_shrink1_clip0.15,811,steps_20000_27125,3563,0.01368152279829213,0.01712356661151467,0.039572331739498014,0.035970570433216005,0.7339320797081111,0.009231399584031644,0.014433434007426004,0.0005685157370861914,0.01143162808449264,0.9979809833469483,0.6999719337636823,0.0022498947137994905,-0.9584086516074503,0.033960145944428866
softsign_lr_time_hl64_epslr_1e-03,sujianlin_softsign,interp_roll501_shrink1_clip0.15,811,steps_20000_27125,3563,0.013690318267254418,0.0171359208533778,0.04317387989421371,0.03763963053776893,0.7300028066236318,0.009257552515166037,0.014433434007426004,0.0005807175142495334,0.01143162808449264,0.9979809833469483,0.6999719337636823,0.0022586901827617786,-0.9548071034527346,0.030030872859949542
softsign_lr_time_hl4096_epslr_1e-04,sujianlin_softsign,interp_roll501_shrink1_clip0.15,811,steps_20000_27125,3563,0.013707362128110377,0.017154350944757205,0.05378780284429771,0.04196085004213099,0.7263541959023295,0.009302395323974871,0.014433434007426004,0.0006502938321303968,0.01143162808449264,0.9979809833469483,0.6999719337636823,0.0022757340436177376,-0.9441931805026506,0.02638226213864725
effective_update_hl4096_epslr2_1e-08,sujianlin_update_rms,interp_roll501_shrink1_clip0.15,811,steps_20000_27125,3563,0.01374332361515444,0.017200804803466606,0.08181307072045102,0.07754996751264528,0.7123210777434746,0.009422509425282605,0.014433434007426004,0.0007879360906617813,0.01143162808449264,0.9979809833469483,0.6999719337636823,0.0023116955306618,-0.9161679126264972,0.012349143979792365
softsign_lr_time_hl4096_epslr_1e-05,sujianlin_softsign,interp_roll501_shrink1_clip0.15,811,steps_20000_27125,3563,0.01374487803751963,0.017202840252442318,0.08317888831575518,0.06976337852771493,0.7120404153802975,0.009428159933733438,0.014433434007426004,0.0007945608533705036,0.01143162808449264,0.9979809833469483,0.6999719337636823,0.0023132499530269905,-0.9148020950311931,0.012068481616615223
effective_update_hl4096_epslr2_1e-10,sujianlin_update_rms,interp_roll501_shrink1_clip0.15,811,steps_20000_27125,3563,0.013751977343219734,0.017203861512382238,0.09427907870654796,0.07685084701129208,0.7092337917485265,0.009444434029900275,0.014433434007426004,0.0008101376971090146,0.01143162808449264,0.9979809833469483,0.6999719337636823,0.0023203492587270946,-0.9037019046404003,0.009261857984844246
effective_update_hl4096_epslr2_1e-12,sujianlin_update_rms,interp_roll501_shrink1_clip0.15,811,steps_20000_27125,3563,0.013752730085714666,0.017204539793806668,0.0936070428996542,0.07689552302272595,0.7083918046589952,0.009444875355178926,0.014433434007426004,0.0008107981375547961,0.01143162808449264,0.9979809833469483,0.6999719337636823,0.002321102001222026,-0.9043739404472941,0.008419870895312931
effective_update_hl4096_epslr2_0,sujianlin_update_rms,interp_roll501_shrink1_clip0.15,811,steps_20000_27125,3563,0.013752737003027848,0.01720454627121003,0.09359736361353951,0.07737382197914422,0.7083918046589952,0.00944487538355291,0.014433434007426004,0.0008108020255931946,0.01143162808449264,0.9979809833469483,0.6999719337636823,0.0023211089185352085,-0.9043836197334088,0.008419870895312931
softsign_lr_time_hl4096_epslr_0,sujianlin_softsign,interp_roll501_shrink1_clip0.15,811,steps_20000_27125,3563,0.013752737003027848,0.01720454627121003,0.09359736361353951,0.07737382197914422,0.7083918046589952,0.00944487538355291,0.014433434007426004,0.0008108020255931946,0.01143162808449264,0.9979809833469483,0.6999719337636823,0.0023211089185352085,-0.9043836197334088,0.008419870895312931
noise_ratio_eps1e-12,sujianlin_noise,interp_roll501_shrink1_clip0.15,811,steps_20000_27125,3563,0.014156584493793813,0.017660550171633992,0.08831173339343112,0.08026852864122402,0.5680606230704462,0.010256481101890945,0.014433434007426004,0.001292576791129352,0.01143162808449264,0.9979809833469483,0.6999719337636823,0.0027249564093011734,-0.9096692499535172,-0.13191131069323603
noise_ratio_eps1e-04,sujianlin_noise,interp_roll501_shrink1_clip0.15,811,steps_20000_27125,3563,0.014156590054305078,0.01766055522216052,0.08830881386202336,0.0802725533207541,0.5680606230704462,0.010256484492349064,0.014433434007426004,0.0012925741874983924,0.01143162808449264,0.9979809833469483,0.6999719337636823,0.0027249619698124384,-0.9096721694849249,-0.13191131069323603
noise_ratio_eps1e-02,sujianlin_noise,interp_roll501_shrink1_clip0.15,811,steps_20000_27125,3563,0.014157202351238208,0.017661086070134353,0.08796695790989105,0.07969003740261454,0.5672186359809149,0.010256776763442462,0.014433434007426004,0.001292562503369011,0.01143162808449264,0.9979809833469483,0.6999719337636823,0.002725574266745568,-0.9100140254370572,-0.13275329778276734
noise_ratio_eps1e00,sujianlin_noise,interp_roll501_shrink1_clip0.15,811,steps_20000_27125,3563,0.014167091023959816,0.017670748076337343,0.0871177726674387,0.07907818303042842,0.5632893628964356,0.010271834454708894,0.014433434007426004,0.001299996297846887,0.01143162808449264,0.9979809833469483,0.6999719337636823,0.002735462939467177,-0.9108632106795096,-0.13668257086724667
softsign_lr_time_hl512_epslr_1e-04,sujianlin_softsign,interp_roll501_shrink0.75_clip0.15,811,steps_20000_27125,3563,0.014376120756941533,0.017910775257073765,0.08819058442671658,0.09114692888515899,0.48807184956497335,0.0106728844851695,0.014433434007426004,0.0008466930643242289,0.01143162808449264,0.9979809833469483,0.6999719337636823,0.0029444926724488934,-0.9097903989202317,-0.21190008419870893
softsign_lr_time_hl64_epslr_1e-04,sujianlin_softsign,interp_roll501_shrink0.5_clip0.15,811,steps_20000_27125,3563,0.014462639400243574,0.018001440130980633,0.08611153730918623,0.08771498006150179,0.4313780522031995,0.010802954695010176,0.014433434007426004,0.0004887214169080209,0.01143162808449264,0.9979809833469483,0.6999719337636823,0.003031011315750934,-0.9118694460377621,-0.26859388156048275
effective_update_hl512_epslr2_1e-08,sujianlin_update_rms,interp_roll501_shrink0.5_clip0.15,811,steps_20000_27125,3563,0.014499039795235607,0.018039759938980056,0.07517224944430224,0.07266364962147447,0.3817008139208532,0.010858221000154622,0.014433434007426004,0.0004643734847449856,0.01143162808449264,0.9979809833469483,0.6999719337636823,0.003067411710742967,-0.9228087339026461,-0.3182711198428291
softsign_lr_time_hl512_epslr_1e-05,sujianlin_softsign,interp_roll501_shrink0.5_clip0.15,811,steps_20000_27125,3563,0.01451257672728037,0.018053650042626882,0.07179773923027097,0.07101969430422243,0.3654223968565815,0.010878714493348476,0.014433434007426004,0.000455145725405654,0.01143162808449264,0.9979809833469483,0.6999719337636823,0.003080948642787731,-0.9261832441166773,-0.33454953690710076
effective_update_hl512_epslr2_1e-10,sujianlin_update_rms,interp_roll501_shrink0.5_clip0.15,811,steps_20000_27125,3563,0.014519089110900265,0.01805908130842215,0.07415950384131526,0.06977729627694494,0.3575638506876228,0.010889477021815478,0.014433434007426004,0.0004609535593807575,0.01143162808449264,0.9979809833469483,0.6999719337636823,0.0030874610264076258,-0.923821479505633,-0.34240808307605947
effective_update_hl512_epslr2_1e-12,sujianlin_update_rms,interp_roll501_shrink0.5_clip0.15,811,steps_20000_27125,3563,0.014519532191433161,0.018059432783201476,0.07352673447730768,0.06985245941694108,0.3589671625035083,0.0108896794841377,0.014433434007426004,0.00046106561714036716,0.01143162808449264,0.9979809833469483,0.6999719337636823,0.0030879041069405214,-0.9244542488696406,-0.341004771260174
effective_update_hl512_epslr2_0,sujianlin_update_rms,interp_roll501_shrink0.5_clip0.15,811,steps_20000_27125,3563,0.014519534863430689,0.0180594348238026,0.07352505908420223,0.06984778062316674,0.35952848722986247,0.010889682034639461,0.014433434007426004,0.00046106906858126115,0.01143162808449264,0.9979809833469483,0.6999719337636823,0.003087906778938049,-0.924455924262746,-0.3404434465338198
softsign_lr_time_hl512_epslr_0,sujianlin_softsign,interp_roll501_shrink0.5_clip0.15,811,steps_20000_27125,3563,0.014519534863430689,0.0180594348238026,0.07352505908420223,0.06984778062316674,0.35952848722986247,0.010889682034639461,0.014433434007426004,0.00046106906858126115,0.01143162808449264,0.9979809833469483,0.6999719337636823,0.003087906778938049,-0.924455924262746,-0.3404434465338198
s1_ratio,control_s1,interp_roll501_shrink0.5_clip0.15,811,steps_20000_27125,3563,0.014529282818699063,0.01808642594613055,-0.03828971170575897,-0.03511291387189456,0.3592478248666854,0.010866541694792566,0.014433434007426004,0.0004565467226832721,0.01143162808449264,0.9979809833469483,0.6999719337636823,0.003097654734206423,-1.0362706950527072,-0.3407241088969969
softsign_lr_time_hl64_epslr_1e-05,sujianlin_softsign,interp_roll501_shrink0.5_clip0.15,811,steps_20000_27125,3563,0.014530967117639874,0.018078457633568017,0.10259510424217101,0.10522690104093456,0.3828234633735616,0.01094158203038372,0.014433434007426004,0.0004902626976059103,0.01143162808449264,0.9979809833469483,0.6999719337636823,0.0030993390331472345,-0.8953858791047773,-0.3171484703901207
effective_update_hl64_epslr2_1e-12,sujianlin_update_rms,interp_roll501_shrink0.5_clip0.15,811,steps_20000_27125,3563,0.014531788346307407,0.018079475788816534,0.11161445707075755,0.11267357062748054,0.38955936008981196,0.010949992562754206,0.014433434007426004,0.0004990686328936235,0.01143162808449264,0.9979809833469483,0.6999719337636823,0.003100160261814767,-0.8863665262761907,-0.3104125736738703
effective_update_hl64_epslr2_0,sujianlin_update_rms,interp_roll501_shrink0.5_clip0.15,811,steps_20000_27125,3563,0.014531791916254606,0.018079477764263132,0.11161046344901664,0.11267807565113001,0.38955936008981196,0.010949993380537981,0.014433434007426004,0.0004990704378432009,0.01143162808449264,0.9979809833469483,0.6999719337636823,0.003100163831761966,-0.8863705198979317,-0.3104125736738703
softsign_lr_time_hl64_epslr_0,sujianlin_softsign,interp_roll501_shrink0.5_clip0.15,811,steps_20000_27125,3563,0.014531791916254606,0.018079477764263132,0.11161046344901664,0.11267807565113001,0.38955936008981196,0.010949993380537981,0.014433434007426004,0.0004990704378432009,0.01143162808449264,0.9979809833469483,0.6999719337636823,0.003100163831761966,-0.8863705198979317,-0.3104125736738703
effective_update_hl64_epslr2_1e-10,sujianlin_update_rms,interp_roll501_shrink0.5_clip0.15,811,steps_20000_27125,3563,0.014531897140480662,0.01807944312899014,0.11154929875236118,0.11263573490209372,0.38703339882121807,0.010949878796695053,0.014433434007426004,0.000498901309152599,0.01143162808449264,0.9979809833469483,0.6999719337636823,0.0031002690559880225,-0.8864316845945871,-0.3129385349424642
effective_update_hl64_epslr2_1e-08,sujianlin_update_rms,interp_roll501_shrink0.5_clip0.15,811,steps_20000_27125,3563,0.014536678727071803,0.018085019727519865,0.09283834302304667,0.09373760878070173,0.3690710075778838,0.010945338127653336,0.014433434007426004,0.00048030725942497295,0.01143162808449264,0.9979809833469483,0.6999719337636823,0.0031050506425791633,-0.9051426403239016,-0.33090092618579847
step_abs,control_step,interp_raw_shrink1_clip0.15,811,steps_27126_33906,3391,0.005540167081637837,0.007932415098203933,0.879386487565081,0.8730905605400917,0.8670008846947803,0.0013705282563336565,0.0163789621309584,0.014886642589534801,0.005540167081637837,0.879386487565081,0.8670008846947803,0.0,0.0,0.0
