train_schedules,target_schedule,split,model,feature_set,feature_transform,window,n,mae,rmse,r2,signed_bias,max_abs_error,endpoint_abs_diff,log_residual_mae
811,811,train,step_base_for_leftover,none,aligned,tail_27126_33906,3391,0.028504462458352857,0.03595002277224761,0.3706764092752165,0.0013990586205915524,0.12455539928902581,0.031095148211547574,0.010610738301736464
811,811,train,step_base_for_leftover,none,aligned,early_decay_27126_30000,1438,0.0285515685418198,0.036091894444663264,0.2369613301880369,0.0051278671815315644,0.12455539928902581,0.04222183820362124,0.010541327579404278
811,811,train,step_base_for_leftover,none,aligned,endpoint_30000_33906,1954,0.028476816003757056,0.03584875675208291,0.23631141364115726,-0.0013241777821969363,0.12148108166108207,0.031095148211547574,0.01066450095987059
811,811,train,step_base_for_leftover,none,aligned,last_2048_sampled,2048,0.028385571778399638,0.035732466489371686,0.2480576418735565,-0.0012368673172801193,0.12148108166108207,0.031095148211547574,0.010626482752976908
811,811,train,step_base_for_leftover,none,aligned,last_512_sampled,512,0.029337528924034538,0.03697819399671858,0.16051626361360094,-0.003393179684342513,0.11112342731116698,0.031095148211547574,0.011013309736980986
811,wsd,test,step_base_for_leftover,none,aligned,full,16454,0.030557698103478213,0.03842184775242966,0.9513264132866247,0.010706256446630667,0.16895272335774303,0.018356275091152785,0.010757425951428215
811,wsd,test,step_base_for_leftover,none,aligned,pre_tail_1000_27125,13063,0.029970498706388817,0.0376353197092046,0.9526590548451442,0.008700494571420895,0.16895272335774303,0.007270985658611284,0.010397701379253582
811,wsd,test,step_base_for_leftover,none,aligned,tail_27126_33906,3391,0.03281974048748847,0.04131203886920505,0.3979383702523408,0.018432964608195178,0.1531337689155321,0.018356275091152785,0.0121431770827515
811,wsd,test,step_base_for_leftover,none,aligned,early_decay_27126_30000,1438,0.03537624734292016,0.044206396637803055,0.055600163954295345,0.023065430191254233,0.1531337689155321,0.07024615594428285,0.012924093390357157
811,wsd,test,step_base_for_leftover,none,aligned,endpoint_30000_33906,1954,0.030957493587460857,0.0390663447440843,0.12003687013345343,0.015050327803127197,0.1375381959726858,0.018356275091152785,0.011575669590814533
811,wsd,test,step_base_for_leftover,none,aligned,last_2048_sampled,2048,0.03114667633924928,0.03929563840842976,0.11972654671166572,0.01567629685845159,0.1375381959726858,0.018356275091152785,0.011639707439229822
811,wsd,test,step_base_for_leftover,none,aligned,last_512_sampled,512,0.030471799555758468,0.038259757819523746,0.10501897002659588,0.010277361619754129,0.11551562895292333,0.018356275091152785,0.011454312409861798
811,cosine,test,event_decay_only,linear_endpoint,aligned,full,16454,0.12629981574981725,0.1403707625612224,0.4343168399717837,0.12473878514745627,0.34908180680389433,0.017340869274137027,0.04358085816565006
811,cosine,test,event_decay_only,linear_endpoint,aligned,pre_tail_1000_27125,13063,0.1453278943420119,0.1539445836934715,0.34605282167591456,0.14514586483858807,0.34908180680389433,0.10136005495194933,0.04979349763165779
811,cosine,test,event_decay_only,linear_endpoint,aligned,tail_27126_33906,3391,0.052998786363253204,0.0656829546027505,-1.5984736059718214,0.0461254905425447,0.20773545406847926,0.017340869274137027,0.019648180682766303
811,cosine,test,event_decay_only,linear_endpoint,aligned,early_decay_27126_30000,1438,0.07198156219936876,0.08307854011627779,-3.3107585317796024,0.07023250327504676,0.20773545406847926,0.0946533682882773,0.02650935083624036
811,cosine,test,event_decay_only,linear_endpoint,aligned,endpoint_30000_33906,1954,0.03905017987890872,0.04911417862523116,-0.5183849225141097,0.028409340884616212,0.1602274850332166,0.017340869274137027,0.014606938587233087
811,cosine,test,event_decay_only,linear_endpoint,aligned,last_2048_sampled,2048,0.03945685295872693,0.04957275839839191,-0.551318912288328,0.029133122631244044,0.17936529516513833,0.017340869274137027,0.014754942773409732
811,cosine,test,event_decay_only,linear_endpoint,aligned,last_512_sampled,512,0.0371889243489119,0.04737854826437418,-0.37227582349371646,0.0246162871165612,0.14258550284149996,0.017340869274137027,0.013932268973311422
811,811,train,event_decay_only,linear_endpoint,aligned,full,16454,0.03236022706760439,0.04041623914979596,0.9478604682696347,-0.00026016425098935415,0.17299931933184753,0.04111596565670528,0.011366528890596994
811,811,train,event_decay_only,linear_endpoint,aligned,pre_tail_1000_27125,13063,0.032513812091524034,0.04057243405273943,0.9448136981756499,-0.0002520416369831759,0.17299931933184753,0.01259089193271068,0.011247376040499555
811,811,train,event_decay_only,linear_endpoint,aligned,tail_27126_33906,3391,0.03176857824204784,0.039808809073145185,0.22832568870323788,-0.00029145463930038554,0.13257671654857806,0.04111596565670528,0.011825536168928714
811,811,train,event_decay_only,linear_endpoint,aligned,early_decay_27126_30000,1438,0.03166068884424995,0.039773214211685816,0.07336527854024,-0.0009239709243793724,0.13243628741508928,0.055910136217488304,0.011688882654149423
811,811,train,event_decay_only,linear_endpoint,aligned,endpoint_30000_33906,1954,0.03186033183058869,0.03984488283988937,0.05656233487728857,0.00020279306223511685,0.13257671654857806,0.04111596565670528,0.011930765332601675
