method,correction,feature_set,schedule,window,n,mae,rmse,mape,r2,max_abs_error,endpoint_abs_diff,residual_mean
momentum_mpl_hybrid_decay,hybrid_decay,sat_s2_tail_scale2_beta2_ridge1e-06_shrink0.5,wsd,full,16454,0.038756301717044334,0.04851066355575905,0.013761935842037814,0.9224090110935668,0.1932849673228989,0.04208348049202204,-0.02355450420979041
momentum_mpl_hybrid_decay,hybrid_decay,sat_s2_tail_scale2_beta2_ridge1e-06_shrink0.5,wsd,steps_20000_30000,5001,0.04532662370183323,0.05554854774609286,0.016497552470209936,-0.34514797068200354,0.17296796678333237,0.08638473044074102,-0.03825575264739163
momentum_mpl_hybrid_decay,hybrid_decay,sat_s2_tail_scale2_beta2_ridge1e-06_shrink0.75,811,full,16454,0.03691333546070054,0.04634652199523777,0.013073943121571221,0.9314370292903749,0.18706041081214542,0.051217053847877114,-0.017788315527964806
momentum_mpl_hybrid_decay,hybrid_decay,sat_s2_tail_scale2_beta2_ridge1e-06_shrink0.75,811,steps_20000_30000,5001,0.04221178077329245,0.05240564668372559,0.015372298474346548,0.10408286622649343,0.16908780703278437,0.06216667598763692,-0.03186838142342812
momentum_mpl_hybrid_decay,hybrid_decay,sat_s2_tail_scale2_beta2_ridge1e-06_shrink0.75,cosine,full,16454,0.03232696810957203,0.04039455267122802,0.011483012035370284,0.953154752467781,0.17412955732722324,0.041271392764817616,0.00010920512344943886
momentum_mpl_hybrid_decay,hybrid_decay,sat_s2_tail_scale2_beta2_ridge1e-06_shrink0.75,cosine,steps_20000_30000,5001,0.03203659626819408,0.04002109996528013,0.011816936587783461,0.22839241955097855,0.13742491794251954,0.05554865476413484,0.0021178551945100215
momentum_mpl_hybrid_decay,hybrid_decay,sat_s2_tail_scale2_beta2_ridge1e-06_shrink0.75,wsd,full,16454,0.039317353058933066,0.04917554106812564,0.013967172905373512,0.9202675423620504,0.19453006489539737,0.040289293248625846,-0.02491613946603004
momentum_mpl_hybrid_decay,hybrid_decay,sat_s2_tail_scale2_beta2_ridge1e-06_shrink0.75,wsd,steps_20000_30000,5001,0.04621140676129676,0.05647535527300233,0.01682064558578176,-0.3904090487570018,0.17436028163991635,0.08827269531027992,-0.03958425731444995
momentum_mpl_hybrid_decay,hybrid_decay,sat_s2_tail_scale2_beta2_ridge1e-06_shrink1,811,full,16454,0.03737789240562323,0.04692510623773441,0.013245815086885404,0.9297144806704567,0.18830604830713327,0.048837208860099235,-0.01931577267889065
momentum_mpl_hybrid_decay,hybrid_decay,sat_s2_tail_scale2_beta2_ridge1e-06_shrink1,811,steps_20000_30000,5001,0.04309008842265693,0.0533781552807271,0.015695539830593703,0.07052268524017857,0.17100861856411553,0.06474681150368644,-0.03349935172311862
momentum_mpl_hybrid_decay,hybrid_decay,sat_s2_tail_scale2_beta2_ridge1e-06_shrink1,cosine,full,16454,0.032327992313003276,0.04039536753507906,0.011482554425982049,0.9531528624662189,0.17343838993171534,0.041257933439148076,0.00028757673552797826
momentum_mpl_hybrid_decay,hybrid_decay,sat_s2_tail_scale2_beta2_ridge1e-06_shrink1,cosine,steps_20000_30000,5001,0.03204069745869658,0.040025329505159836,0.011818275374445714,0.22822931971184224,0.1374328657052848,0.05555730927113034,0.00215514282042146
momentum_mpl_hybrid_decay,hybrid_decay,sat_s2_tail_scale2_beta2_ridge1e-06_shrink1,wsd,full,16454,0.039910182991666786,0.04987010000209342,0.014183498711462756,0.9179993424676524,0.19577570239038522,0.03849389653546886,-0.026278442238866283
momentum_mpl_hybrid_decay,hybrid_decay,sat_s2_tail_scale2_beta2_ridge1e-06_shrink1,wsd,steps_20000_30000,5001,0.04712003852972906,0.05741925613704202,0.01715224637143638,-0.4372746510833252,0.1757532884484707,0.09016196416849942,-0.04091340912623792
momentum_mpl_hybrid_decay,hybrid_decay,sat_s2_tail_scale2_beta2_ridge1e-06_shrink1.25,811,full,16454,0.03788776249171681,0.0475519651558032,0.0134337949606215,0.9278240900214162,0.18955222595874144,0.04645523385135064,-0.020844159922761923
momentum_mpl_hybrid_decay,hybrid_decay,sat_s2_tail_scale2_beta2_ridge1e-06_shrink1.25,811,steps_20000_30000,5001,0.04401373754193977,0.054390777597066425,0.016035201715499787,0.03492245965776275,0.17293074489059146,0.0673294081542406,-0.03513143909328896
momentum_mpl_hybrid_decay,hybrid_decay,sat_s2_tail_scale2_beta2_ridge1e-06_shrink1.25,cosine,full,16454,0.03233235803596486,0.040399762416640624,0.011483157477978649,0.9531426682863676,0.1727470805944633,0.041244474045663004,0.0004659010820101823
momentum_mpl_hybrid_decay,hybrid_decay,sat_s2_tail_scale2_beta2_ridge1e-06_shrink1.25,cosine,steps_20000_30000,5001,0.03204486402436306,0.040029625271521645,0.011819638060265293,0.22806364839919258,0.13744081349160941,0.055565963806067487,0.0021924294678349935
momentum_mpl_hybrid_decay,hybrid_decay,sat_s2_tail_scale2_beta2_ridge1e-06_shrink1.25,wsd,full,16454,0.040533638518844506,0.05059317551149831,0.014410537273547998,0.9156042193492494,0.1970218800419934,0.03669728953724194,-0.027641412869917018
momentum_mpl_hybrid_decay,hybrid_decay,sat_s2_tail_scale2_beta2_ridge1e-06_shrink1.25,wsd,steps_20000_30000,5001,0.04805390257082105,0.05837946847020611,0.017492849178436045,-0.4857471822097694,0.17721209059887766,0.09205253791604573,-0.04224320840966212
momentum_mpl_hybrid_decay,hybrid_decay,sat_s2_tail_scale2_beta2_ridge0.0001_shrink0.25,811,full,16454,0.03611668371949532,0.045340932526601596,0.01277726657153865,0.9343800001457189,0.18457075309358073,0.0559703652218122,-0.014736186204659845
momentum_mpl_hybrid_decay,hybrid_decay,sat_s2_tail_scale2_beta2_ridge0.0001_shrink0.25,811,steps_20000_30000,5001,0.04058191748389747,0.050589546078069654,0.014771708533652022,0.165102350281353,0.16525012151758967,0.05701377482062009,-0.028609785670380698
momentum_mpl_hybrid_decay,hybrid_decay,sat_s2_tail_scale2_beta2_ridge0.0001_shrink0.25,cosine,full,16454,0.03233302560919133,0.04040366475355014,0.01148656940999107,0.9531336156625273,0.17551146788943583,0.04129831146096441,-0.0002476799008359969
momentum_mpl_hybrid_decay,hybrid_decay,sat_s2_tail_scale2_beta2_ridge0.0001_shrink0.25,cosine,steps_20000_30000,5001,0.03202852733315322,0.0400128396789851,0.011814307806732122,0.22871090363897895,0.13740902224592677,0.05553134559128603,0.0020432771865753954
momentum_mpl_hybrid_decay,hybrid_decay,sat_s2_tail_scale2_beta2_ridge0.0001_shrink0.25,wsd,full,16454,0.038224573467755596,0.04787664220395466,0.013566979408864924,0.9244239439622709,0.19204040717683268,0.04387646203902129,-0.022193533706626477
momentum_mpl_hybrid_decay,hybrid_decay,sat_s2_tail_scale2_beta2_ridge0.0001_shrink0.25,wsd,steps_20000_30000,5001,0.044464806842200874,0.05463965136946222,0.01618265434144591,-0.30148893897883644,0.1715763410971327,0.08449806553618622,-0.03692789243407022
momentum_mpl_hybrid_decay,hybrid_decay,sat_s2_tail_scale2_beta2_ridge0.0001_shrink0.5,811,full,16454,0.036493500297102036,0.045817920011543826,0.012917933918941239,0.9329920905985035,0.1858153087136314,0.05359477841453586,-0.016261782471543584
momentum_mpl_hybrid_decay,hybrid_decay,sat_s2_tail_scale2_beta2_ridge0.0001_shrink0.5,811,steps_20000_30000,5001,0.04137541700916186,0.05147537921148031,0.015064224557015423,0.13560791294011043,0.1671683029105293,0.059588990934511976,-0.030238521679787595
momentum_mpl_hybrid_decay,hybrid_decay,sat_s2_tail_scale2_beta2_ridge0.0001_shrink0.5,cosine,full,16454,0.03232880379243508,0.04039731851197047,0.01148440644828917,0.9531483372003058,0.174820585770453,0.04128485251917713,-6.921373932006451e-05
momentum_mpl_hybrid_decay,hybrid_decay,sat_s2_tail_scale2_beta2_ridge0.0001_shrink0.5,cosine,steps_20000_30000,5001,0.032032561871310615,0.040016936691518894,0.011815622219793362,0.22855294719802555,0.13741696971983197,0.05553999979971014,0.0020805669490672613
momentum_mpl_hybrid_decay,hybrid_decay,sat_s2_tail_scale2_beta2_ridge0.0001_shrink0.5,wsd,full,16454,0.038756299769529094,0.048510661242060375,0.013761935129334836,0.9224090184949153,0.19328496279688334,0.04208348641321802,-0.023554499363260942
momentum_mpl_hybrid_decay,hybrid_decay,sat_s2_tail_scale2_beta2_ridge0.0001_shrink0.5,wsd,steps_20000_30000,5001,0.045326620599023176,0.05554854447968618,0.01649755133720027,-0.34514781248524184,0.1729679619051665,0.08638472418907917,-0.03825574791658679
momentum_mpl_hybrid_decay,hybrid_decay,sat_s2_tail_scale2_beta2_ridge0.0001_shrink0.75,811,full,16454,0.036913333108433456,0.04634651906317,0.013073942250760957,0.9314370379655142,0.1870604040201771,0.05121706540090942,-0.017788307512612546
momentum_mpl_hybrid_decay,hybrid_decay,sat_s2_tail_scale2_beta2_ridge0.0001_shrink0.75,811,steps_20000_30000,5001,0.04221177627644954,0.052405641718041955,0.015372296820368366,0.10408303601128288,0.16908779729606405,0.06216666348642885,-0.031868372979234054
momentum_mpl_hybrid_decay,hybrid_decay,sat_s2_tail_scale2_beta2_ridge0.0001_shrink0.75,cosine,full,16454,0.03232696812479875,0.0403945526775086,0.011483012040920242,0.953154752453214,0.17412956176861671,0.04127139350957787,0.00010920515056966548
momentum_mpl_hybrid_decay,hybrid_decay,sat_s2_tail_scale2_beta2_ridge0.0001_shrink0.75,cosine,steps_20000_30000,5001,0.03203659628901395,0.040021099984541036,0.01181693659306627,0.22839241880827732,0.13742491721729522,0.05554865403607501,0.0021178557329986805
momentum_mpl_hybrid_decay,hybrid_decay,sat_s2_tail_scale2_beta2_ridge0.0001_shrink0.75,wsd,full,16454,0.03931734997227259,0.0491755374373087,0.013967171778664649,0.9202675541359503,0.19453005810342905,0.04028930213640747,-0.02491613219269964
momentum_mpl_hybrid_decay,hybrid_decay,sat_s2_tail_scale2_beta2_ridge0.0001_shrink0.75,wsd,steps_20000_30000,5001,0.0462114019762364,0.056475350280912925,0.016820643839508535,-0.39040880294904046,0.17436027431903112,0.08827268592631032,-0.03958425021480825
momentum_mpl_hybrid_decay,hybrid_decay,sat_s2_tail_scale2_beta2_ridge0.0001_shrink1,811,full,16454,0.037377888958521954,0.046925101992424265,0.0132458138159623,0.9297144933879053,0.18830603924724887,0.0488372242779298,-0.019315761985389403
momentum_mpl_hybrid_decay,hybrid_decay,sat_s2_tail_scale2_beta2_ridge0.0001_shrink1,811,steps_20000_30000,5001,0.04309008215534302,0.05337814838538361,0.01569553752712847,0.07052292537829885,0.17100860557293585,0.06474679481950929,-0.033499340456661336
momentum_mpl_hybrid_decay,hybrid_decay,sat_s2_tail_scale2_beta2_ridge0.0001_shrink1,cosine,full,16454,0.032327992318409875,0.04039536752652452,0.011482554428731574,0.9531528624860605,0.17343839585478893,0.04125793443216619,0.0002875767719031313
momentum_mpl_hybrid_decay,hybrid_decay,sat_s2_tail_scale2_beta2_ridge0.0001_shrink1,cosine,steps_20000_30000,5001,0.03204069748736454,0.04002532953132892,0.011818275381823833,0.22822931870265484,0.13743286473831695,0.05555730830038064,0.0021551435383991317
momentum_mpl_hybrid_decay,hybrid_decay,sat_s2_tail_scale2_beta2_ridge0.0001_shrink1,wsd,full,16454,0.03991017865854352,0.04987009495561024,0.014183497133211022,0.9179993590633647,0.19577569333050082,0.03849390839383249,-0.026278432536376465
momentum_mpl_hybrid_decay,hybrid_decay,sat_s2_tail_scale2_beta2_ridge0.0001_shrink1,wsd,steps_20000_30000,5001,0.047120031969565095,0.0574192493632793,0.017152243978892246,-0.43727431197210964,0.17575327868243873,0.09016195164789886,-0.04091339965546863
momentum_mpl_hybrid_decay,hybrid_decay,sat_s2_tail_scale2_beta2_ridge0.0001_shrink1.25,811,full,16454,0.03788775783759233,0.047551959444370615,0.013433793248974278,0.9278241073594091,0.1895522146289741,0.04645525314088861,-0.02084414654792237
momentum_mpl_hybrid_decay,hybrid_decay,sat_s2_tail_scale2_beta2_ridge0.0001_shrink1.25,811,steps_20000_30000,5001,0.04401372932071204,0.05439076865260132,0.016035198695957296,0.03492277706825242,0.17293072864050174,0.06732938727912652,-0.035131425000794
momentum_mpl_hybrid_decay,hybrid_decay,sat_s2_tail_scale2_beta2_ridge0.0001_shrink1.25,cosine,full,16454,0.032332358024049844,0.040399762384787624,0.011483157475758822,0.9531426683602565,0.17274708799982674,0.04124447528694297,0.00046590112774769806
momentum_mpl_hybrid_decay,hybrid_decay,sat_s2_tail_scale2_beta2_ridge0.0001_shrink1.25,cosine,steps_20000_30000,5001,0.032044864060398325,0.04002962530484258,0.011819638069561125,0.22806364711406224,0.13744081228289584,0.05556596259262703,0.0021924303652980652
momentum_mpl_hybrid_decay,hybrid_decay,sat_s2_tail_scale2_beta2_ridge0.0001_shrink1.25,wsd,full,16454,0.040533632843925374,0.050593168956896084,0.014410535210379887,0.91560424121705,0.19702186871222604,0.036697304370188366,-0.02764140073590545
momentum_mpl_hybrid_decay,hybrid_decay,sat_s2_tail_scale2_beta2_ridge0.0001_shrink1.25,wsd,steps_20000_30000,5001,0.04805389417475233,0.05837945986269452,0.017492846117853816,-0.48574674409049656,0.17721207634863756,0.09205252225448479,-0.042243196565471014
momentum_mpl_hybrid_decay,hybrid_decay,sat_s2_tail_scale2_beta2_ridge0.01_shrink0.25,811,full,16454,0.03611662084594426,0.04534085245116558,0.012777243069784722,0.934380231925048,0.1845705269253819,0.05597074957589454,-0.014735919384896603
momentum_mpl_hybrid_decay,hybrid_decay,sat_s2_tail_scale2_beta2_ridge0.01_shrink0.25,811,steps_20000_30000,5001,0.04058178294486327,0.05058939540652994,0.014771658965360378,0.165107323448215,0.16524979745355406,0.0570133589709112,-0.028609504616293142
momentum_mpl_hybrid_decay,hybrid_decay,sat_s2_tail_scale2_beta2_ridge0.01_shrink0.25,cosine,full,16454,0.03233302667197323,0.0404036658088179,0.011486569769231361,0.9531336132144036,0.1755116158524892,0.04129833628229651,-0.00024767900770829965
momentum_mpl_hybrid_decay,hybrid_decay,sat_s2_tail_scale2_beta2_ridge0.01_shrink0.25,cosine,steps_20000_30000,5001,0.0320285280270791,0.0400128402965199,0.011814307982810404,0.22871087983172778,0.13740899807560192,0.05553132132646432,0.002043295133839004
momentum_mpl_hybrid_decay,hybrid_decay,sat_s2_tail_scale2_beta2_ridge0.01_shrink0.25,wsd,full,16454,0.038224481125989494,0.047876532087456736,0.013566945541164985,0.9244242916124262,0.19204018100863385,0.04387675785430378,-0.022193291534872355
momentum_mpl_hybrid_decay,hybrid_decay,sat_s2_tail_scale2_beta2_ridge0.01_shrink0.25,wsd,steps_20000_30000,5001,0.04446465471268196,0.05463949130471693,0.016182598761111274,-0.3014813136669918,0.17157609734717338,0.08449775321645214,-0.03692765604428117
momentum_mpl_hybrid_decay,hybrid_decay,sat_s2_tail_scale2_beta2_ridge0.01_shrink0.5,811,full,16454,0.036493359296050014,0.045817741943922,0.012917881451449616,0.9329926114390777,0.18581485618109994,0.05359554781065645,-0.0162612485142663
momentum_mpl_hybrid_decay,hybrid_decay,sat_s2_tail_scale2_beta2_ridge0.01_shrink0.5,811,steps_20000_30000,5001,0.04137513306909966,0.05147506266987734,0.01506412001700733,0.13561854385608352,0.1671676543388525,0.059588158441820305,-0.030237959195676935
momentum_mpl_hybrid_decay,hybrid_decay,sat_s2_tail_scale2_beta2_ridge0.01_shrink0.5,cosine,full,16454,0.0323288055376862,0.04039731977686392,0.011484407042656693,0.9531483342663307,0.17482088175732624,0.041284902162090464,-6.921194232491603e-05
momentum_mpl_hybrid_decay,hybrid_decay,sat_s2_tail_scale2_beta2_ridge0.01_shrink0.5,cosine,steps_20000_30000,5001,0.03203256325912749,0.04001693795100446,0.011815622571938716,0.2285528986372648,0.13741692137903883,0.055539951269910404,0.002080602843233475
momentum_mpl_hybrid_decay,hybrid_decay,sat_s2_tail_scale2_beta2_ridge0.01_shrink0.5,wsd,full,16454,0.038756105047707524,0.048510429909404865,0.013761863869906611,0.9224097585089468,0.1932845102643519,0.04208407844257023,-0.023554014784228028
momentum_mpl_hybrid_decay,hybrid_decay,sat_s2_tail_scale2_beta2_ridge0.01_shrink0.5,wsd,steps_20000_30000,5001,0.045326310365341724,0.05554821788993416,0.01649743805351481,-0.34513199532195915,0.1729674741629914,0.08638409911821832,-0.03825527490825595
momentum_mpl_hybrid_decay,hybrid_decay,sat_s2_tail_scale2_beta2_ridge0.01_shrink0.75,811,full,16454,0.03691309796855864,0.04634622590777216,0.013073855200972876,0.931437905324671,0.18705972492705447,0.05121822052794878,-0.017787506099741952
momentum_mpl_hybrid_decay,hybrid_decay,sat_s2_tail_scale2_beta2_ridge0.01_shrink0.75,811,steps_20000_30000,5001,0.04221132666080684,0.052405145230757365,0.015372131447798868,0.1041000116367703,0.16908682377268613,0.06216541355634542,-0.031867528688725784
momentum_mpl_hybrid_decay,hybrid_decay,sat_s2_tail_scale2_beta2_ridge0.01_shrink0.75,cosine,full,16454,0.03232696964723952,0.04039455330577161,0.011483012595831697,0.9531547509960305,0.17413000584009453,0.041271467974322906,0.00010920786217224228
momentum_mpl_hybrid_decay,hybrid_decay,sat_s2_tail_scale2_beta2_ridge0.01_shrink0.75,cosine,steps_20000_30000,5001,0.03203659837068695,0.04002110191038009,0.011816937121267496,0.22839234454784718,0.13742484470589078,0.055548581241140926,0.002117909573706532
momentum_mpl_hybrid_decay,hybrid_decay,sat_s2_tail_scale2_beta2_ridge0.01_shrink0.75,wsd,full,16454,0.0393170413533415,0.04917517441520095,0.013967059124977256,0.9202687313283198,0.19452937901030642,0.040290190779018964,-0.024915404970685825
momentum_mpl_hybrid_decay,hybrid_decay,sat_s2_tail_scale2_beta2_ridge0.01_shrink0.75,wsd,steps_20000_30000,5001,0.04621092354324274,0.05647485115052613,0.01682046923884213,-0.3903842261305386,0.17435954234220397,0.08827174767248369,-0.03958354035901237
momentum_mpl_hybrid_decay,hybrid_decay,sat_s2_tail_scale2_beta2_ridge0.01_shrink1,811,full,16454,0.03737754430102027,0.04692467753756378,0.013245686743055169,0.9297157648988328,0.18830513339714683,0.04883876582569213,-0.019314692798514405
momentum_mpl_hybrid_decay,hybrid_decay,sat_s2_tail_scale2_beta2_ridge0.01_shrink1,811,steps_20000_30000,5001,0.04308945551963604,0.05337745896518382,0.01569530721577287,0.07054693505835163,0.17100730665333908,0.06474512665648824,-0.0334982139829388
momentum_mpl_hybrid_decay,hybrid_decay,sat_s2_tail_scale2_beta2_ridge0.01_shrink1,cosine,full,16454,0.03232799285898806,0.04039536667173571,0.011482554703642392,0.9531528644686843,0.17343898807167513,0.04125803371899295,0.00028758040885332094
momentum_mpl_hybrid_decay,hybrid_decay,sat_s2_tail_scale2_beta2_ridge0.01_shrink1,cosine,steps_20000_30000,5001,0.032040700353725915,0.04002533214791067,0.011818276119524034,0.22822921779649508,0.13743276805615734,0.055557211240155446,0.0021552153252876426
momentum_mpl_hybrid_decay,hybrid_decay,sat_s2_tail_scale2_beta2_ridge0.01_shrink1,wsd,full,16454,0.039909745412361364,0.04986959039142634,0.014183339332129348,0.918001018349444,0.19577478748039878,0.03849509404929785,-0.026277462435499114
momentum_mpl_hybrid_decay,hybrid_decay,sat_s2_tail_scale2_beta2_ridge0.01_shrink1,wsd,steps_20000_30000,5001,0.04711937605330885,0.0574185720943889,0.017152004761000508,-0.43724040642829154,0.17575230222834293,0.09016069977881891,-0.04091245272311117
momentum_mpl_hybrid_decay,hybrid_decay,sat_s2_tail_scale2_beta2_ridge0.01_shrink1.25,811,full,16454,0.03788729254679459,0.04755138840541335,0.013433622129296394,0.9278258408315724,0.1895510818253774,0.04645718180010272,-0.0208428092683018
momentum_mpl_hybrid_decay,hybrid_decay,sat_s2_tail_scale2_beta2_ridge0.01_shrink1.25,811,steps_20000_30000,5001,0.044012907323543404,0.05438987435585685,0.016034896787840838,0.03495451253898452,0.1729291038797136,0.06732730008648424,-0.03513001596659979
momentum_mpl_hybrid_decay,hybrid_decay,sat_s2_tail_scale2_beta2_ridge0.01_shrink1.25,cosine,full,16454,0.03233235683272959,0.040399759200809536,0.011483157253810175,0.9531426757460778,0.17274782842294334,0.041244599396101034,0.00046590570078590166
momentum_mpl_hybrid_decay,hybrid_decay,sat_s2_tail_scale2_beta2_ridge0.01_shrink1.25,cosine,steps_20000_30000,5001,0.03204486766338011,0.04002962863654253,0.011819638999004066,0.2280635186162111,0.13744069142983895,0.055565841266953964,0.002192520098006286
momentum_mpl_hybrid_decay,hybrid_decay,sat_s2_tail_scale2_beta2_ridge0.01_shrink1.25,wsd,full,16454,0.040533065641260996,0.050592513607432534,0.01441032899913223,0.9156064276132836,0.19702073590862934,0.0366987874385063,-0.02764018752010334
momentum_mpl_hybrid_decay,hybrid_decay,sat_s2_tail_scale2_beta2_ridge0.01_shrink1.25,wsd,steps_20000_30000,5001,0.04805305469612979,0.05837859924893687,0.017492540106381006,-0.48570293948296595,0.17721065154215454,0.09205095633741811,-0.0422420123272839
momentum_mpl_hybrid_decay,hybrid_decay,sat_s2_tail_scale2_beta2_ridge1_shrink0.25,811,full,16454,0.03611043774458597,0.04533297287665082,0.01277493175067413,0.9344030374479211,0.18454825011573828,0.0560086079206501,-0.014709638382717383
momentum_mpl_hybrid_decay,hybrid_decay,sat_s2_tail_scale2_beta2_ridge1_shrink0.25,811,steps_20000_30000,5001,0.04056854722528403,0.05057456100737199,0.014766782340001254,0.1655968851543329,0.16521787791245668,0.05697239841672763,-0.028581821534050637
momentum_mpl_hybrid_decay,hybrid_decay,sat_s2_tail_scale2_beta2_ridge1_shrink0.25,cosine,full,16454,0.03233313135562388,0.04040377007635745,0.011486605154358573,0.9531333713230284,0.17552618953770205,0.041300781331398806,-0.0002475910508827017
momentum_mpl_hybrid_decay,hybrid_decay,sat_s2_tail_scale2_beta2_ridge1_shrink0.25,cosine,steps_20000_30000,5001,0.03202859638541993,0.04001290117230484,0.011814325328377525,0.22870853294178062,0.13740661715437774,0.05552893109711965,0.002045063071617342
momentum_mpl_hybrid_decay,hybrid_decay,sat_s2_tail_scale2_beta2_ridge1_shrink0.25,wsd,full,16454,0.03821539238411645,0.04786569079030626,0.013563612044960505,0.9244585148909128,0.19201790419899023,0.043905895334668266,-0.022169438319503378
momentum_mpl_hybrid_decay,hybrid_decay,sat_s2_tail_scale2_beta2_ridge1_shrink0.25,wsd,steps_20000_30000,5001,0.04444967039488617,0.05462372818572265,0.01617712425846569,-0.3007304850977839,0.1715520885656363,0.08446699015631776,-0.03690437233851257
momentum_mpl_hybrid_decay,hybrid_decay,sat_s2_tail_scale2_beta2_ridge1_shrink0.5,811,full,16454,0.0364794834019033,0.045800232427842445,0.012912717950053637,0.9330438161782159,0.1857702834181727,0.05367133171694549,-0.01620865547980189
momentum_mpl_hybrid_decay,hybrid_decay,sat_s2_tail_scale2_beta2_ridge1_shrink0.5,811,steps_20000_30000,5001,0.04134716620584408,0.0514439083871289,0.01505382327956907,0.1366645274336763,0.16710377193010473,0.05950615982551577,-0.03018255631424049
momentum_mpl_hybrid_decay,hybrid_decay,sat_s2_tail_scale2_beta2_ridge1_shrink0.5,cosine,full,16454,0.032328977444318334,0.04039744566564369,0.01148446558781374,0.953148042261403,0.17485003504916596,0.041289792282650506,-6.903497888930626e-05
momentum_mpl_hybrid_decay,hybrid_decay,sat_s2_tail_scale2_beta2_ridge1_shrink0.5,cosine,steps_20000_30000,5001,0.03203269997233969,0.040017062192556324,0.011815657261962167,0.22854810836900596,0.13741215952463337,0.05553517079796144,0.0020841386819705084
momentum_mpl_hybrid_decay,hybrid_decay,sat_s2_tail_scale2_beta2_ridge1_shrink0.5,wsd,full,16454,0.03873694051217049,0.04848766310709851,0.01375485041369961,0.9224825703628795,0.19323993750142465,0.04214239236075423,-0.02350628535924431
momentum_mpl_hybrid_decay,hybrid_decay,sat_s2_tail_scale2_beta2_ridge1_shrink0.5,wsd,steps_20000_30000,5001,0.04529577056119419,0.05551606053410687,0.016486286055601554,-0.34357502844733,0.17291943294635148,0.08632253085659647,-0.03820868516390931
momentum_mpl_hybrid_decay,hybrid_decay,sat_s2_tail_scale2_beta2_ridge1_shrink0.75,811,full,16454,0.03688999194881128,0.04631741549245903,0.013065300356549717,0.9315231199640742,0.18699283705486325,0.05133199730205895,-0.01770856997090815
momentum_mpl_hybrid_decay,hybrid_decay,sat_s2_tail_scale2_beta2_ridge1_shrink0.75,811,steps_20000_30000,5001,0.042167097769558744,0.05235629436621847,0.015355863611072992,0.10576950764487891,0.16899093512562624,0.06204229925998028,-0.03178436924847404
momentum_mpl_hybrid_decay,hybrid_decay,sat_s2_tail_scale2_beta2_ridge1_shrink0.75,cosine,full,16454,0.03232712215158389,0.040394618109865235,0.01148306813956108,0.9531546006903042,0.17417374466178037,0.0412788031886957,0.0001094748820210353
momentum_mpl_hybrid_decay,hybrid_decay,sat_s2_tail_scale2_beta2_ridge1_shrink0.75,cosine,steps_20000_30000,5001,0.032036803980232204,0.04002129200632992,0.011816989356840316,0.22838501442291215,0.13741770190634606,0.05554141051332806,0.0021232132765838675
momentum_mpl_hybrid_decay,hybrid_decay,sat_s2_tail_scale2_beta2_ridge1_shrink0.75,wsd,full,16454,0.03928670647758251,0.049139458518398384,0.013955984853637802,0.9203845068051077,0.1944624911381152,0.04037772013154317,-0.02484377632450773
momentum_mpl_hybrid_decay,hybrid_decay,sat_s2_tail_scale2_beta2_ridge1_shrink0.75,wsd,steps_20000_30000,5001,0.046163811213564145,0.05642571150310872,0.01680327581049099,-0.38796568885929483,0.1742874450194165,0.08817933202472128,-0.039513622226632635
momentum_mpl_hybrid_decay,hybrid_decay,sat_s2_tail_scale2_beta2_ridge1_shrink1,811,full,16454,0.03734373496940752,0.046882980733596175,0.013233219207662253,0.9298406171541169,0.18821591124736514,0.04899060286352297,-0.0192093824812164
momentum_mpl_hybrid_decay,hybrid_decay,sat_s2_tail_scale2_beta2_ridge1_shrink1,811,steps_20000_30000,5001,0.04302792623809895,0.05330964031403437,0.015672692115287067,0.07290726506858347,0.1708793683531571,0.06458081895198386,-0.033387261181532096
momentum_mpl_hybrid_decay,hybrid_decay,sat_s2_tail_scale2_beta2_ridge1_shrink1,cosine,full,16454,0.03232805812477799,0.04039528766894578,0.011482585129881345,0.9531530477100356,0.17349731834823157,0.0412678140495335,0.0002879385349373819
momentum_mpl_hybrid_decay,hybrid_decay,sat_s2_tail_scale2_beta2_ridge1_shrink1,cosine,steps_20000_30000,5001,0.032040982717477885,0.04002559058551412,0.011818348790668936,0.2282192513465201,0.13742324429951536,0.055547650243219504,0.002162286855488159
momentum_mpl_hybrid_decay,hybrid_decay,sat_s2_tail_scale2_beta2_ridge1_shrink1,wsd,full,16454,0.03986713225427606,0.04981996189366983,0.014167816526818746,0.9181641422627831,0.1956855653306171,0.038611877871784106,-0.026181911539202015
momentum_mpl_hybrid_decay,hybrid_decay,sat_s2_tail_scale2_beta2_ridge1_shrink1,wsd,steps_20000_30000,5001,0.04705477319323119,0.057351902585221444,0.017128443558674388,-0.43390474411830837,0.17565612511087325,0.09003739451692816,-0.040819183836587135
momentum_mpl_hybrid_decay,hybrid_decay,sat_s2_tail_scale2_beta2_ridge1_shrink1.25,811,full,16454,0.03784167581183265,0.047495309382979155,0.013416843793603224,0.9279959754910699,0.18943950621732775,0.04664714658727709,-0.020711093636401237
momentum_mpl_hybrid_decay,hybrid_decay,sat_s2_tail_scale2_beta2_ridge1_shrink1.25,811,steps_20000_30000,5001,0.04393219759825359,0.05430191792976741,0.01600525155810471,0.038073229755933524,0.17276907246741047,0.06712172113548309,-0.034991232958931154
