model,train_schedule,target_schedule,config,window,n,mae,rmse,mape,r2,signed_bias,max_abs_error,endpoint_abs_diff,model_baseline,config_baseline,n_baseline,mae_baseline,rmse_baseline,mape_baseline,r2_baseline,signed_bias_baseline,max_abs_error_baseline,endpoint_abs_diff_baseline,mae_improvement,rmse_improvement,relative_mae_improvement_pct
single_source_step_spline,811,cosine,spline_s0.01_shrink1_clip0.15,last_512_sampled,512,0.01584921708519156,0.01603776291830306,0.005942717810131454,0.8427591105510781,0.01584921708519156,0.023546203709365,0.01741495103693902,momentum_baseline,none,512,0.0323853742352774,0.040601287845274434,0.012168848722088604,-0.007760964863668285,0.0036205649687847986,0.13197878443264255,0.0413117703349406,0.016536157150085842,0.024563524926971374,51.06057144793775
single_source_step_spline,811,cosine,spline_s0.01_shrink1_clip0.15,last_2048_sampled,2048,0.009732704686330522,0.011340490500641563,0.003647950722683145,0.9188144766017169,0.008722799077323162,0.023546203709365,0.01741495103693902,momentum_baseline,none,2048,0.03166922450913761,0.03992262090627103,0.011891924639509041,-0.006127469350383219,0.004479880716838745,0.138561078148848,0.0413117703349406,0.021936519822807088,0.028582130405629465,69.26762547178154
single_source_step_spline,811,wsd,spline_s0.01_shrink1_clip0.15,full,16454,0.00836003550418053,0.011017760829974708,0.0029854046756392304,0.9959975719097903,0.007592783498753131,0.04371766326452731,0.012767174204923126,momentum_baseline,none,16454,0.03772038950173981,0.04727466039406645,0.013381652377841665,0.9263125221222073,0.02083323488154805,0.19079639100935175,0.04566822982802332,0.029360353997559277,0.03625689956409174,77.83682614466393
single_source_step_spline,811,wsd,spline_s0.01_shrink1_clip0.15,steps_1000_10000,4501,0.006198248448408981,0.0070959515322389,0.0020356865357572334,0.9988832581531331,0.005482971418745647,0.04371766326452731,0.005889722718952495,momentum_baseline,none,4501,0.03326441592472226,0.04171065695453741,0.010977458082824266,0.9614143722790454,0.0054929906229494825,0.18717473933624573,0.0076273795741998995,0.027066167476313283,0.03461470542229851,81.36672995420787
single_source_step_spline,811,wsd,spline_s0.01_shrink1_clip0.15,steps_10000_20000,5001,0.005216223854878122,0.005712240298658441,0.001847035134529012,0.9838581876270868,0.005128725476645536,0.016004367973114775,0.004202044075092282,momentum_baseline,none,5001,0.03742600706816247,0.04692632628320789,0.013345149718597528,-0.08936262092406966,0.023379090570603552,0.19079639100935175,0.0032814745857896455,0.032209783213284354,0.04121408598454945,86.0625691504359
single_source_step_spline,811,wsd,spline_s0.01_shrink1_clip0.15,steps_20000_30000,5001,0.010320142591386718,0.014449092103561656,0.003754820990497094,0.9089865114819577,0.00852703657314105,0.03894499658919681,0.028461742036685944,momentum_baseline,none,5001,0.0436192102526355,0.053749528471638316,0.015873547603660113,-0.25942978375884795,0.035600683440698465,0.17018541155138633,0.0826127090682327,0.03329906766124878,0.03930043636807666,76.34037266696461
single_source_step_spline,811,wsd,spline_s0.01_shrink1_clip0.15,steps_20000_27125,3563,0.0048950004534873,0.005416817375256915,0.0017584685202806211,0.9824344073587432,0.004758989993900067,0.014346918803806563,0.0009425715842041882,momentum_baseline,none,3563,0.042761045187581975,0.05272824397735781,0.015476739415153028,-0.6644127558613102,0.03406169891142533,0.16587010553148218,0.02707568086042933,0.037866044734094675,0.047311426602100894,88.55266415492382
single_source_step_spline,811,wsd,spline_s0.01_shrink1_clip0.15,steps_27126_30000,1438,0.02376227154641844,0.025561086970640814,0.008701277076297715,0.6842493109664334,0.017863302193332715,0.03894499658919681,0.028461742036685944,momentum_baseline,none,1438,0.0457455260570762,0.056200108179740284,0.01685673785098332,-0.5263705356798856,0.0394138975420894,0.17018541155138633,0.0826127090682327,0.02198325451065776,0.03063902120909947,48.05552893463175
single_source_step_spline,811,wsd,spline_s0.01_shrink1_clip0.15,steps_27126_33906,3391,0.019504741248089333,0.02105348199209587,0.007213302393754218,0.8436364370507052,0.017003202489688486,0.03894499658919681,0.012767174204923126,momentum_baseline,none,3391,0.03875375885797014,0.04864293911703619,0.014418538275770503,0.16530596920383311,0.02352986631881083,0.17018541155138633,0.04566822982802332,0.019249017609880806,0.02758945712494032,49.67006601973019
single_source_step_spline,811,wsd,spline_s0.01_shrink1_clip0.15,steps_30000_33906,1954,0.016376096637951833,0.01699423287202513,0.0061200737440187955,0.833481668931344,0.016376096637951833,0.033859768201168094,0.012767174204923126,momentum_baseline,none,1954,0.033630779184426494,0.04225317405807368,0.01263279591642764,-0.029384434072413423,0.011870626781285157,0.1463478837697627,0.04566822982802332,0.01725468254647466,0.02525894118604855,51.30622294491719
