train_schedules,target_schedule,split,model,feature_set,feature_transform,window,n,mae,rmse,r2,signed_bias,max_abs_error,endpoint_abs_diff,log_residual_mae
cosine,cosine,train,step_plus_event_leftover,linear_endpoint,aligned,tail_27126_33906,3391,0.02829907523380372,0.03566509922086614,0.23387466843407934,-0.0003482224722642519,0.12247653117779,0.026941727282419503,0.010576264970886857
cosine,cosine,train,step_plus_event_leftover,linear_endpoint,aligned,early_decay_27126_30000,1438,0.02812891199145689,0.03546272057936036,0.214547214916747,-0.0005670338866989495,0.11806947142042379,0.04131340004752415,0.01047540725189881
cosine,cosine,train,step_plus_event_leftover,linear_endpoint,aligned,endpoint_30000_33906,1954,0.028430963190461074,0.03581641098010262,0.1925191317430005,-0.00016587219771108726,0.12247653117779,0.026941727282419503,0.010653068004544368
cosine,cosine,train,step_plus_event_leftover,linear_endpoint,aligned,last_2048_sampled,2048,0.028347093664013,0.0357102529632376,0.19499093676931145,-0.0001357776075434202,0.12247653117779,0.026941727282419503,0.01062074867076997
cosine,cosine,train,step_plus_event_leftover,linear_endpoint,aligned,last_512_sampled,512,0.029308449580635103,0.03694565137173297,0.16554183378675524,-0.0008381758651797326,0.10874450543181213,0.026941727282419503,0.010990113136563276
cosine,811,test,step_plus_event_leftover,linear_endpoint,aligned,full,16454,0.029975632077588504,0.03764734228106671,0.954759856465993,-0.0025257972023963048,0.1528849039226663,0.04420264141866026,0.010539539460429152
cosine,811,test,step_plus_event_leftover,linear_endpoint,aligned,pre_tail_1000_27125,13063,0.029447896269146408,0.03687035888546585,0.9544252919069194,-0.003359609819952561,0.1528849039226663,0.010266157592289105,0.010187959295382574
cosine,811,test,step_plus_event_leftover,linear_endpoint,aligned,tail_27126_33906,3391,0.03200860549713408,0.04050141001046886,0.2012406439250214,0.0006862624328550574,0.14462070285323003,0.04420264141866026,0.011893916250757508
cosine,811,test,step_plus_event_leftover,linear_endpoint,aligned,early_decay_27126_30000,1438,0.03447563846188929,0.043954638907561475,-0.13171383254374924,0.015226282698272729,0.14462070285323003,0.035039165647156256,0.012690352605948436
cosine,811,test,step_plus_event_leftover,linear_endpoint,aligned,endpoint_30000_33906,1954,0.03019460199500104,0.03775609926574195,0.15288506059583373,-0.009996540145679389,0.13178605531480647,0.04420264141866026,0.011308451669863362
cosine,811,test,step_plus_event_leftover,linear_endpoint,aligned,last_2048_sampled,2048,0.03005783128776915,0.037588186749976,0.1679272263551742,-0.009840805238961206,0.13178605531480647,0.04420264141866026,0.011253174308494224
cosine,811,test,step_plus_event_leftover,linear_endpoint,aligned,last_512_sampled,512,0.03242059190351951,0.040479051286955454,-0.005961927636634057,-0.016722934426793713,0.12469846328767575,0.04420264141866026,0.012172476788974936
cosine,wsd,test,step_plus_event_leftover,linear_endpoint,aligned,full,16454,0.029644160412755548,0.03722046930113129,0.95432268723409,0.003919997623179415,0.15994829817929013,0.03149420572086781,0.010427428590079429
cosine,wsd,test,step_plus_event_leftover,linear_endpoint,aligned,pre_tail_1000_27125,13063,0.029288976163894417,0.03671722993330526,0.9549405876706029,0.0017958519652681942,0.15994829817929013,0.005355450118534222,0.010155386015729193
cosine,wsd,test,step_plus_event_leftover,linear_endpoint,aligned,tail_27126_33906,3391,0.031012421056481002,0.03909858649538819,0.46072559872060215,0.012102750418606804,0.14670958161480474,0.03149420572086781,0.011475406221673985
cosine,wsd,test,step_plus_event_leftover,linear_endpoint,aligned,early_decay_27126_30000,1438,0.03355155883007865,0.042147307701160944,0.14152955784312005,0.022301385661984065,0.14670958161480474,0.06133000296337654,0.012256990089982784
cosine,wsd,test,step_plus_event_leftover,linear_endpoint,aligned,endpoint_30000_33906,1954,0.02915931842775709,0.03670907271614244,0.22302732108580603,0.004622499534557807,0.12756889485885425,0.03149420572086781,0.010906067206997425
cosine,wsd,test,step_plus_event_leftover,linear_endpoint,aligned,last_2048_sampled,2048,0.029215259351122402,0.0367882040942884,0.2284819667204845,0.0053009276513625875,0.12756889485885425,0.03149420572086781,0.010921698137066872
cosine,wsd,test,step_plus_event_leftover,linear_endpoint,aligned,last_512_sampled,512,0.029468673161402004,0.03705346775671021,0.16056491956838703,-0.003476225220213728,0.11271303659847032,0.03149420572086781,0.011076664902009623
cosine,cosine,train,event_decay_only,event_tail_interactions,aligned,full,16454,0.03227749364569736,0.04031786332879361,0.9533324556861198,-0.00028165296691409525,0.17347946936649628,0.04550786784849148,0.011459889333988579
cosine,cosine,train,event_decay_only,event_tail_interactions,aligned,pre_tail_1000_27125,13063,0.032429271465925974,0.04046502604738226,0.9548171634947242,-0.00014568120323038038,0.17347946936649628,0.00906296021211661,0.011360356901804106
cosine,cosine,train,event_decay_only,event_tail_interactions,aligned,tail_27126_33906,3391,0.031692806631351655,0.03974586267610829,0.04852626438659291,-0.0008054510055458757,0.13641916770223528,0.04550786784849148,0.011843313740248024
cosine,cosine,train,event_decay_only,event_tail_interactions,aligned,early_decay_27126_30000,1438,0.03163046212191138,0.039758314319883185,0.012739163632416006,-0.0018018619951413253,0.13422437089972217,0.052143996596012876,0.01177838707188745
