block_size,replicate,mlp_seed,n_train,n_blocks,train_unique_count,train_unique_fraction,target,feature_set,feature_count,m,hidden,activation,scaler,alpha,learning_rate,batch_size,max_iter,n_iter,loss_curve_final,baseline_validation_mae,baseline_validation_r2,baseline_test_mae,baseline_test_r2,momentum_objective,momentum_L0,momentum_A,momentum_C,momentum_alpha,selection_mode,selected_shrink,candidate_validation_mae_by_shrink,candidate_test_mae_by_shrink,validation_mae,validation_rmse,validation_r2,validation_endpoint_abs_diff,test_mae,test_rmse,test_r2,test_endpoint_abs_diff,test_max_abs_error,validation_improvement_pct,test_improvement_pct
512,25,5428125,32908,65,20869,0.6341619059195333,log_residual,kernel_summary,10,64,64-32,relu,physics,0.001,0.002,512,120,120,0.49899424858678826,0.03582421444985208,0.9352046778978227,0.03784422134219445,0.9256689190805758,0.3602291002381721,2.775526432054084,1.10220591564488,0.1809539547405603,1.0070708967261994,fixed_shrink_1p0,1.0,"{""0.0"": 0.03582421444985208, ""0.75"": 0.03456086916761965, ""1.0"": 0.03432507923628263, ""1.25"": 0.03417904070772076}","{""0.0"": 0.03784422134219445, ""0.75"": 0.03584178103626142, ""1.0"": 0.035307855920691716, ""1.25"": 0.03484370418711748}",0.03432507923628263,0.04301945328338492,0.9406937498196061,0.002480563029957583,0.035307855920691716,0.044295512627238326,0.9350400892889534,0.011561717396796123,0.1880632742522872,4.184698078077864,6.702120777088922
512,25,5428125,32908,65,20869,0.6341619059195333,log_residual,kernel_summary,10,64,64-32,relu,physics,0.001,0.002,512,120,120,0.49899424858678826,0.03582421444985208,0.9352046778978227,0.03784422134219445,0.9256689190805758,0.3602291002381721,2.775526432054084,1.10220591564488,0.1809539547405603,1.0070708967261994,validation_selected,1.25,"{""0.0"": 0.03582421444985208, ""0.75"": 0.03456086916761965, ""1.0"": 0.03432507923628263, ""1.25"": 0.03417904070772076}","{""0.0"": 0.03784422134219445, ""0.75"": 0.03584178103626142, ""1.0"": 0.035307855920691716, ""1.25"": 0.03484370418711748}",0.03417904070772076,0.042815637372671245,0.9412543763496508,0.005974720406681566,0.03484370418711748,0.043718092464667395,0.9367226382474161,0.008893860389779018,0.18738039739033496,4.592351199868709,7.928600585927616
512,26,5428126,32908,65,19081,0.5798286131031968,log_residual,kernel_summary,10,64,64-32,relu,physics,0.001,0.002,512,120,120,0.4983355966976105,0.03582421444985208,0.9352046778978227,0.03784422134219445,0.9256689190805758,0.3602291002381721,2.775526432054084,1.10220591564488,0.1809539547405603,1.0070708967261994,fixed_shrink_1p0,1.0,"{""0.0"": 0.03582421444985208, ""0.75"": 0.03424947719355596, ""1.0"": 0.03539122177168652, ""1.25"": 0.03728261692356772}","{""0.0"": 0.03784422134219445, ""0.75"": 0.03328055227302886, ""1.0"": 0.03300478020523327, ""1.25"": 0.03337061895338536}",0.03539122177168652,0.044299909801857155,0.937110755775173,0.02963637611555292,0.03300478020523327,0.04131666145466336,0.943483351695075,0.0031524399875659803,0.17760668687252368,1.2086592401675018,12.787794187128481
512,26,5428126,32908,65,19081,0.5798286131031968,log_residual,kernel_summary,10,64,64-32,relu,physics,0.001,0.002,512,120,120,0.4983355966976105,0.03582421444985208,0.9352046778978227,0.03784422134219445,0.9256689190805758,0.3602291002381721,2.775526432054084,1.10220591564488,0.1809539547405603,1.0070708967261994,validation_selected,0.75,"{""0.0"": 0.03582421444985208, ""0.75"": 0.03424947719355596, ""1.0"": 0.03539122177168652, ""1.25"": 0.03728261692356772}","{""0.0"": 0.03784422134219445, ""0.75"": 0.03328055227302886, ""1.0"": 0.03300478020523327, ""1.25"": 0.03337061895338536}",0.03424947719355596,0.04284500991431144,0.941173746922995,0.019402002434074195,0.03328055227302886,0.04171896691628192,0.9423773740209848,0.003177822278738862,0.18089842144093238,4.395734227474786,12.059090945220008
512,27,5428127,32908,65,21983,0.668013856812933,log_residual,kernel_summary,10,64,64-32,relu,physics,0.001,0.002,512,120,120,0.49918820329690433,0.03582421444985208,0.9352046778978227,0.03784422134219445,0.9256689190805758,0.3602291002381721,2.775526432054084,1.10220591564488,0.1809539547405603,1.0070708967261994,fixed_shrink_1p0,1.0,"{""0.0"": 0.03582421444985208, ""0.75"": 0.03451072817686442, ""1.0"": 0.03422804527557923, ""1.25"": 0.034025019257910905}","{""0.0"": 0.03784422134219445, ""0.75"": 0.03584318681787021, ""1.0"": 0.03532614146081332, ""1.25"": 0.0348857254325166}",0.03422804527557923,0.042921926137129224,0.9409623451934431,0.002897009188997046,0.03532614146081332,0.044321720371675366,0.9349631985940955,0.013594569540722024,0.18341724089556788,4.455559455482877,6.653802858333861
512,27,5428127,32908,65,21983,0.668013856812933,log_residual,kernel_summary,10,64,64-32,relu,physics,0.001,0.002,512,120,120,0.49918820329690433,0.03582421444985208,0.9352046778978227,0.03784422134219445,0.9256689190805758,0.3602291002381721,2.775526432054084,1.10220591564488,0.1809539547405603,1.0070708967261994,validation_selected,1.25,"{""0.0"": 0.03582421444985208, ""0.75"": 0.03451072817686442, ""1.0"": 0.03422804527557923, ""1.25"": 0.034025019257910905}","{""0.0"": 0.03784422134219445, ""0.75"": 0.03584318681787021, ""1.0"": 0.03532614146081332, ""1.25"": 0.0348857254325166}",0.034025019257910905,0.042651897306177716,0.9417028395697363,0.0007400505114740774,0.0348857254325166,0.04377460008604072,0.9365589547999079,0.011432608383671994,0.18157541640892028,5.022287912159937,7.817563170151091
512,28,5428128,32908,65,20396,0.6197885012762854,log_residual,kernel_summary,10,64,64-32,relu,physics,0.001,0.002,512,120,107,0.498024728329942,0.03582421444985208,0.9352046778978227,0.03784422134219445,0.9256689190805758,0.3602291002381721,2.775526432054084,1.10220591564488,0.1809539547405603,1.0070708967261994,fixed_shrink_1p0,1.0,"{""0.0"": 0.03582421444985208, ""0.75"": 0.03392584733767184, ""1.0"": 0.03398302118125564, ""1.25"": 0.03437754131695076}","{""0.0"": 0.03784422134219445, ""0.75"": 0.0341056355692044, ""1.0"": 0.033429606930039386, ""1.25"": 0.033048656139887965}",0.03398302118125564,0.042512119193119806,0.9420843144983995,0.014296792951520754,0.033429606930039386,0.04190904866804065,0.9418510924380291,0.001674677139233527,0.19144441358501796,5.139521680716279,11.665227227790748
512,28,5428128,32908,65,20396,0.6197885012762854,log_residual,kernel_summary,10,64,64-32,relu,physics,0.001,0.002,512,120,107,0.498024728329942,0.03582421444985208,0.9352046778978227,0.03784422134219445,0.9256689190805758,0.3602291002381721,2.775526432054084,1.10220591564488,0.1809539547405603,1.0070708967261994,validation_selected,0.75,"{""0.0"": 0.03582421444985208, ""0.75"": 0.03392584733767184, ""1.0"": 0.03398302118125564, ""1.25"": 0.03437754131695076}","{""0.0"": 0.03784422134219445, ""0.75"": 0.0341056355692044, ""1.0"": 0.033429606930039386, ""1.25"": 0.033048656139887965}",0.03392584733767184,0.042466057552447735,0.9422097491429731,0.00786067640080823,0.0341056355692044,0.042784109263282626,0.9393974435890401,0.006806034390205884,0.19037748042785152,5.299117206987579,9.87888147885265
512,29,5428129,32908,65,21215,0.6446760666099429,log_residual,kernel_summary,10,64,64-32,relu,physics,0.001,0.002,512,120,101,0.4990120022152351,0.03582421444985208,0.9352046778978227,0.03784422134219445,0.9256689190805758,0.3602291002381721,2.775526432054084,1.10220591564488,0.1809539547405603,1.0070708967261994,fixed_shrink_1p0,1.0,"{""0.0"": 0.03582421444985208, ""0.75"": 0.03416201193000282, ""1.0"": 0.034302780999444185, ""1.25"": 0.03477884193949756}","{""0.0"": 0.03784422134219445, ""0.75"": 0.03454102590111237, ""1.0"": 0.033929282808677276, ""1.25"": 0.0335744202832325}",0.034302780999444185,0.04294639692262217,0.9408950085315227,0.016898401167348975,0.033929282808677276,0.04256485955870569,0.9400169748856377,0.0030462571542302364,0.18701754006285887,4.2469415555158845,10.344878014842944
512,29,5428129,32908,65,21215,0.6446760666099429,log_residual,kernel_summary,10,64,64-32,relu,physics,0.001,0.002,512,120,101,0.4990120022152351,0.03582421444985208,0.9352046778978227,0.03784422134219445,0.9256689190805758,0.3602291002381721,2.775526432054084,1.10220591564488,0.1809539547405603,1.0070708967261994,validation_selected,0.75,"{""0.0"": 0.03582421444985208, ""0.75"": 0.03416201193000282, ""1.0"": 0.034302780999444185, ""1.25"": 0.03477884193949756}","{""0.0"": 0.03784422134219445, ""0.75"": 0.03454102590111237, ""1.0"": 0.033929282808677276, ""1.25"": 0.0335744202832325}",0.03416201193000282,0.04277554506385777,0.9413643429464043,0.009816907136074082,0.03454102590111237,0.043337607788519084,0.937819268793477,0.007836653832015816,0.18796179051602246,4.639885466786909,8.72840112421386
512,30,5428130,32908,65,21685,0.6589583080102103,log_residual,kernel_summary,10,64,64-32,relu,physics,0.001,0.002,512,120,120,0.49740456675520817,0.03582421444985208,0.9352046778978227,0.03784422134219445,0.9256689190805758,0.3602291002381721,2.775526432054084,1.10220591564488,0.1809539547405603,1.0070708967261994,fixed_shrink_1p0,1.0,"{""0.0"": 0.03582421444985208, ""0.75"": 0.034143223587892256, ""1.0"": 0.03442184603491655, ""1.25"": 0.03510280368883}","{""0.0"": 0.03784422134219445, ""0.75"": 0.03420325591692167, ""1.0"": 0.03367320638725921, ""1.25"": 0.03351261631477841}",0.03442184603491655,0.04308315676219076,0.9405179776320621,0.01935559700958578,0.03367320638725921,0.04222647988919639,0.940966883252262,0.0026865586559634558,0.18927247007135461,3.9145824590197593,11.021537257221265
512,30,5428130,32908,65,21685,0.6589583080102103,log_residual,kernel_summary,10,64,64-32,relu,physics,0.001,0.002,512,120,120,0.49740456675520817,0.03582421444985208,0.9352046778978227,0.03784422134219445,0.9256689190805758,0.3602291002381721,2.775526432054084,1.10220591564488,0.1809539547405603,1.0070708967261994,validation_selected,0.75,"{""0.0"": 0.03582421444985208, ""0.75"": 0.034143223587892256, ""1.0"": 0.03442184603491655, ""1.25"": 0.03510280368883}","{""0.0"": 0.03784422134219445, ""0.75"": 0.03420325591692167, ""1.0"": 0.03367320638725921, ""1.25"": 0.03351261631477841}",0.034143223587892256,0.04273693245821156,0.941470153574043,0.01166499508769725,0.03420325591692167,0.042900177103055714,0.9390681835384127,0.003528065718714668,0.18965337902319312,4.692331395885679,9.620928364070423
512,31,5428131,32908,65,19280,0.5858757748875654,log_residual,kernel_summary,10,64,64-32,relu,physics,0.001,0.002,512,120,111,0.49868974684718403,0.03582421444985208,0.9352046778978227,0.03784422134219445,0.9256689190805758,0.3602291002381721,2.775526432054084,1.10220591564488,0.1809539547405603,1.0070708967261994,fixed_shrink_1p0,1.0,"{""0.0"": 0.03582421444985208, ""0.75"": 0.03391224499379952, ""1.0"": 0.034563471821483144, ""1.25"": 0.03582963221764216}","{""0.0"": 0.03784422134219445, ""0.75"": 0.033380717817010554, ""1.0"": 0.03288876222487953, ""1.25"": 0.03291759394779344}",0.034563471821483144,0.043204154873672775,0.9401834005247777,0.021837621592140533,0.03288876222487953,0.0411633114210627,0.9439021050890842,0.0006898857404373793,0.19239851152751175,3.519247100683156,13.094361415199288
512,31,5428131,32908,65,19280,0.5858757748875654,log_residual,kernel_summary,10,64,64-32,relu,physics,0.001,0.002,512,120,111,0.49868974684718403,0.03582421444985208,0.9352046778978227,0.03784422134219445,0.9256689190805758,0.3602291002381721,2.775526432054084,1.10220591564488,0.1809539547405603,1.0070708967261994,validation_selected,0.75,"{""0.0"": 0.03582421444985208, ""0.75"": 0.03391224499379952, ""1.0"": 0.034563471821483144, ""1.25"": 0.03582963221764216}","{""0.0"": 0.03784422134219445, ""0.75"": 0.033380717817010554, ""1.0"": 0.03288876222487953, ""1.25"": 0.03291759394779344}",0.03391224499379952,0.04240700186815949,0.9423703701170256,0.013532196844825428,0.033380717817010554,0.041838712296171365,0.9420461124247043,0.006065969282461392,0.19109330663930635,5.337086898943714,11.794412374941137
512,32,5428132,32908,65,21209,0.644493740123982,log_residual,kernel_summary,10,64,64-32,relu,physics,0.001,0.002,512,120,120,0.4989439358786921,0.03582421444985208,0.9352046778978227,0.03784422134219445,0.9256689190805758,0.3602291002381721,2.775526432054084,1.10220591564488,0.1809539547405603,1.0070708967261994,fixed_shrink_1p0,1.0,"{""0.0"": 0.03582421444985208, ""0.75"": 0.03459261276890494, ""1.0"": 0.03442090791494894, ""1.25"": 0.034366249840201674}","{""0.0"": 0.03784422134219445, ""0.75"": 0.03560062198183107, ""1.0"": 0.03502898911367291, ""1.25"": 0.034549887247350634}",0.03442090791494894,0.04311355445425301,0.9404340119154766,0.005023059884145642,0.03502898911367291,0.043936334443915044,0.9360892965212885,0.00918028533038484,0.19424044343328406,3.9172011346334963,7.439001593045585
512,32,5428132,32908,65,21209,0.644493740123982,log_residual,kernel_summary,10,64,64-32,relu,physics,0.001,0.002,512,120,120,0.4989439358786921,0.03582421444985208,0.9352046778978227,0.03784422134219445,0.9256689190805758,0.3602291002381721,2.775526432054084,1.10220591564488,0.1809539547405603,1.0070708967261994,validation_selected,1.25,"{""0.0"": 0.03582421444985208, ""0.75"": 0.03459261276890494, ""1.0"": 0.03442090791494894, ""1.25"": 0.034366249840201674}","{""0.0"": 0.03784422134219445, ""0.75"": 0.03560062198183107, ""1.0"": 0.03502898911367291, ""1.25"": 0.034549887247350634}",0.034366249840201674,0.04301833062460049,0.9406968451548041,0.009148249117298057,0.034549887247350634,0.043330289437915975,0.937840267736072,0.005920404687271397,0.19600457152449158,4.069774123564699,8.704985802339115
512,33,5428133,32908,65,22257,0.6763400996718123,log_residual,kernel_summary,10,64,64-32,relu,physics,0.001,0.002,512,120,120,0.4985189374642745,0.03582421444985208,0.9352046778978227,0.03784422134219445,0.9256689190805758,0.3602291002381721,2.775526432054084,1.10220591564488,0.1809539547405603,1.0070708967261994,fixed_shrink_1p0,1.0,"{""0.0"": 0.03582421444985208, ""0.75"": 0.034272540101690875, ""1.0"": 0.035293654240534024, ""1.25"": 0.037007822406426506}","{""0.0"": 0.03784422134219445, ""0.75"": 0.03335131474523707, ""1.0"": 0.032943262915341213, ""1.25"": 0.033103671247194676}",0.035293654240534024,0.0441997178736526,0.9373949039494847,0.029758040253239137,0.032943262915341213,0.04124808551011462,0.9436708047003747,0.0021114543616982395,0.18462185956850918,1.4810100304104394,12.950348172149889
512,33,5428133,32908,65,22257,0.6763400996718123,log_residual,kernel_summary,10,64,64-32,relu,physics,0.001,0.002,512,120,120,0.4985189374642745,0.03582421444985208,0.9352046778978227,0.03784422134219445,0.9256689190805758,0.3602291002381721,2.775526432054084,1.10220591564488,0.1809539547405603,1.0070708967261994,validation_selected,0.75,"{""0.0"": 0.03582421444985208, ""0.75"": 0.034272540101690875, ""1.0"": 0.035293654240534024, ""1.25"": 0.037007822406426506}","{""0.0"": 0.03784422134219445, ""0.75"": 0.03335131474523707, ""1.0"": 0.032943262915341213, ""1.25"": 0.033103671247194676}",0.034272540101690875,0.042882781401390964,0.9410699806042194,0.019493608783645033,0.03335131474523707,0.041814752340349974,0.9421124708238935,0.0039604001754627305,0.18526023800024083,4.331356240437008,11.872107385515175
512,34,5428134,32908,65,21747,0.6608423483651392,log_residual,kernel_summary,10,64,64-32,relu,physics,0.001,0.002,512,120,120,0.49935254061959217,0.03582421444985208,0.9352046778978227,0.03784422134219445,0.9256689190805758,0.3602291002381721,2.775526432054084,1.10220591564488,0.1809539547405603,1.0070708967261994,fixed_shrink_1p0,1.0,"{""0.0"": 0.03582421444985208, ""0.75"": 0.03461039393567919, ""1.0"": 0.034405011374178035, ""1.25"": 0.03429712039885964}","{""0.0"": 0.03784422134219445, ""0.75"": 0.035865230237495466, ""1.0"": 0.03537127089429914, ""1.25"": 0.034961973384730075}",0.034405011374178035,0.04311906935118451,0.9404187721005633,0.0020298351664398417,0.03537127089429914,0.044372005059321415,0.9348155414008127,0.010360072609964188,0.188917939301803,3.961574866242194,6.534552331079658
512,34,5428134,32908,65,21747,0.6608423483651392,log_residual,kernel_summary,10,64,64-32,relu,physics,0.001,0.002,512,120,120,0.49935254061959217,0.03582421444985208,0.9352046778978227,0.03784422134219445,0.9256689190805758,0.3602291002381721,2.775526432054084,1.10220591564488,0.1809539547405603,1.0070708967261994,validation_selected,1.25,"{""0.0"": 0.03582421444985208, ""0.75"": 0.03461039393567919, ""1.0"": 0.034405011374178035, ""1.25"": 0.03429712039885964}","{""0.0"": 0.03784422134219445, ""0.75"": 0.035865230237495466, ""1.0"": 0.03537127089429914, ""1.25"": 0.034961973384730075}",0.03429712039885964,0.0429659930599184,0.940841057846171,0.005412044874492761,0.034961973384730075,0.0438690072931074,0.9362850173872945,0.007393403279113198,0.1884485139677552,4.262742601460573,7.616084715821094
512,35,5428135,32908,65,21399,0.6502674121794093,log_residual,kernel_summary,10,64,64-32,relu,physics,0.001,0.002,512,120,103,0.49741347366075495,0.03582421444985208,0.9352046778978227,0.03784422134219445,0.9256689190805758,0.3602291002381721,2.775526432054084,1.10220591564488,0.1809539547405603,1.0070708967261994,fixed_shrink_1p0,1.0,"{""0.0"": 0.03582421444985208, ""0.75"": 0.033866127385549415, ""1.0"": 0.03394692607482236, ""1.25"": 0.034393142239569775}","{""0.0"": 0.03784422134219445, ""0.75"": 0.03408156143452261, ""1.0"": 0.03345609677565704, ""1.25"": 0.033151823175175746}",0.03394692607482236,0.04242331304124284,0.9423260289655357,0.010872046335947516,0.03345609677565704,0.04190727315032138,0.941856019404018,0.004643661881380101,0.17702114692468385,5.240277850774958,11.595230159075472
512,35,5428135,32908,65,21399,0.6502674121794093,log_residual,kernel_summary,10,64,64-32,relu,physics,0.001,0.002,512,120,103,0.49741347366075495,0.03582421444985208,0.9352046778978227,0.03784422134219445,0.9256689190805758,0.3602291002381721,2.775526432054084,1.10220591564488,0.1809539547405603,1.0070708967261994,validation_selected,0.75,"{""0.0"": 0.03582421444985208, ""0.75"": 0.033866127385549415, ""1.0"": 0.03394692607482236, ""1.25"": 0.034393142239569775}","{""0.0"": 0.03784422134219445, ""0.75"": 0.03408156143452261, ""1.0"": 0.03345609677565704, ""1.25"": 0.033151823175175746}",0.033866127385549415,0.0423721506492794,0.942465054365008,0.005286240636917405,0.03408156143452261,0.04273067860008501,0.9395487153082202,0.009036791507009312,0.17965778974698576,5.465819961087101,9.942495245573095
512,36,5428136,32908,65,19559,0.5943539564847453,log_residual,kernel_summary,10,64,64-32,relu,physics,0.001,0.002,512,120,120,0.4995030644384866,0.03582421444985208,0.9352046778978227,0.03784422134219445,0.9256689190805758,0.3602291002381721,2.775526432054084,1.10220591564488,0.1809539547405603,1.0070708967261994,fixed_shrink_1p0,1.0,"{""0.0"": 0.03582421444985208, ""0.75"": 0.03435868499684761, ""1.0"": 0.03408963059271169, ""1.25"": 0.0339282943010863}","{""0.0"": 0.03784422134219445, ""0.75"": 0.03554446730582991, ""1.0"": 0.03492368031065037, ""1.25"": 0.03438267807921183}",0.03408963059271169,0.04270820849453271,0.94154880424486,0.002612592507126532,0.03492368031065037,0.04382237667362411,0.9364203972484723,0.013450879462868492,0.1884083914594874,4.841931313158364,7.717270769389086
512,36,5428136,32908,65,19559,0.5943539564847453,log_residual,kernel_summary,10,64,64-32,relu,physics,0.001,0.002,512,120,120,0.4995030644384866,0.03582421444985208,0.9352046778978227,0.03784422134219445,0.9256689190805758,0.3602291002381721,2.775526432054084,1.10220591564488,0.1809539547405603,1.0070708967261994,validation_selected,1.25,"{""0.0"": 0.03582421444985208, ""0.75"": 0.03435868499684761, ""1.0"": 0.03408963059271169, ""1.25"": 0.0339282943010863}","{""0.0"": 0.03784422134219445, ""0.75"": 0.03554446730582991, ""1.0"": 0.03492368031065037, ""1.25"": 0.03438267807921183}",0.0339282943010863,0.0424761389473754,0.9421823072031986,0.006139537607704693,0.03438267807921183,0.043140059139354286,0.9383848617386734,0.011253143574457614,0.1887167568937156,5.292286733655392,9.146821206024308
512,37,5428137,32908,65,20714,0.629451805032211,log_residual,kernel_summary,10,64,64-32,relu,physics,0.001,0.002,512,120,120,0.49804341751734144,0.03582421444985208,0.9352046778978227,0.03784422134219445,0.9256689190805758,0.3602291002381721,2.775526432054084,1.10220591564488,0.1809539547405603,1.0070708967261994,fixed_shrink_1p0,1.0,"{""0.0"": 0.03582421444985208, ""0.75"": 0.033953555747953314, ""1.0"": 0.03385454771380634, ""1.25"": 0.034007280568408745}","{""0.0"": 0.03784422134219445, ""0.75"": 0.03448585274181862, ""1.0"": 0.03381709634656937, ""1.25"": 0.03338415300895159}",0.03385454771380634,0.0423658099053792,0.9424822726111357,0.010068539296613555,0.03381709634656937,0.04241408135803073,0.9404411799271536,0.0034545399716634506,0.18679189623724657,5.49814354981306,10.641320795613874
512,37,5428137,32908,65,20714,0.629451805032211,log_residual,kernel_summary,10,64,64-32,relu,physics,0.001,0.002,512,120,120,0.49804341751734144,0.03582421444985208,0.9352046778978227,0.03784422134219445,0.9256689190805758,0.3602291002381721,2.775526432054084,1.10220591564488,0.1809539547405603,1.0070708967261994,validation_selected,1.0,"{""0.0"": 0.03582421444985208, ""0.75"": 0.033953555747953314, ""1.0"": 0.03385454771380634, ""1.25"": 0.034007280568408745}","{""0.0"": 0.03784422134219445, ""0.75"": 0.03448585274181862, ""1.0"": 0.03381709634656937, ""1.25"": 0.03338415300895159}",0.03385454771380634,0.0423658099053792,0.9424822726111357,0.010068539296613555,0.03381709634656937,0.04241408135803073,0.9404411799271536,0.0034545399716634506,0.18679189623724657,5.49814354981306,10.641320795613874
512,38,5428138,32908,65,19705,0.5987905676431263,log_residual,kernel_summary,10,64,64-32,relu,physics,0.001,0.002,512,120,108,0.4992834857995155,0.03582421444985208,0.9352046778978227,0.03784422134219445,0.9256689190805758,0.3602291002381721,2.775526432054084,1.10220591564488,0.1809539547405603,1.0070708967261994,fixed_shrink_1p0,1.0,"{""0.0"": 0.03582421444985208, ""0.75"": 0.034012277770439546, ""1.0"": 0.03382847616132141, ""1.25"": 0.03384406167828491}","{""0.0"": 0.03784422134219445, ""0.75"": 0.034818362462453865, ""1.0"": 0.0341075325260212, ""1.25"": 0.03355459617024426}",0.03382847616132141,0.04232861635882269,0.9425832195407684,0.0071188628342926386,0.0341075325260212,0.04278202279479986,0.9394033542994839,0.010971469712044435,0.18611456793440695,5.570919890858651,9.873868938629805
512,38,5428138,32908,65,19705,0.5987905676431263,log_residual,kernel_summary,10,64,64-32,relu,physics,0.001,0.002,512,120,108,0.4992834857995155,0.03582421444985208,0.9352046778978227,0.03784422134219445,0.9256689190805758,0.3602291002381721,2.775526432054084,1.10220591564488,0.1809539547405603,1.0070708967261994,validation_selected,1.0,"{""0.0"": 0.03582421444985208, ""0.75"": 0.034012277770439546, ""1.0"": 0.03382847616132141, ""1.25"": 0.03384406167828491}","{""0.0"": 0.03784422134219445, ""0.75"": 0.034818362462453865, ""1.0"": 0.0341075325260212, ""1.25"": 0.03355459617024426}",0.03382847616132141,0.04232861635882269,0.9425832195407684,0.0071188628342926386,0.0341075325260212,0.04278202279479986,0.9394033542994839,0.010971469712044435,0.18611456793440695,5.570919890858651,9.873868938629805
512,39,5428139,32908,65,21696,0.6592925732344719,log_residual,kernel_summary,10,64,64-32,relu,physics,0.001,0.002,512,120,120,0.4984115642220868,0.03582421444985208,0.9352046778978227,0.03784422134219445,0.9256689190805758,0.3602291002381721,2.775526432054084,1.10220591564488,0.1809539547405603,1.0070708967261994,fixed_shrink_1p0,1.0,"{""0.0"": 0.03582421444985208, ""0.75"": 0.0347423140818874, ""1.0"": 0.034622536860516494, ""1.25"": 0.03461586581526819}","{""0.0"": 0.03784422134219445, ""0.75"": 0.036094958696380956, ""1.0"": 0.035678108180332145, ""1.25"": 0.035345570940688506}",0.034622536860516494,0.0433861420348005,0.9396784129751291,0.0035684089367000738,0.035678108180332145,0.04475884317542828,0.9336740221121322,0.012119272048388474,0.18928406046795843,3.3543724762415477,5.723762003915762
512,39,5428139,32908,65,21696,0.6592925732344719,log_residual,kernel_summary,10,64,64-32,relu,physics,0.001,0.002,512,120,120,0.4984115642220868,0.03582421444985208,0.9352046778978227,0.03784422134219445,0.9256689190805758,0.3602291002381721,2.775526432054084,1.10220591564488,0.1809539547405603,1.0070708967261994,validation_selected,1.25,"{""0.0"": 0.03582421444985208, ""0.75"": 0.0347423140818874, ""1.0"": 0.034622536860516494, ""1.25"": 0.03461586581526819}","{""0.0"": 0.03784422134219445, ""0.75"": 0.036094958696380956, ""1.0"": 0.035678108180332145, ""1.25"": 0.035345570940688506}",0.03461586581526819,0.04336763883434771,0.9397298535669572,0.007332656523289849,0.035345570940688506,0.04436291233094059,0.9348422539123288,0.00959011967603196,0.1889060977942072,3.372994085537805,6.602462180190432
512,40,5428140,32908,65,21748,0.6608727361127993,log_residual,kernel_summary,10,64,64-32,relu,physics,0.001,0.002,512,120,95,0.4979434720501692,0.03582421444985208,0.9352046778978227,0.03784422134219445,0.9256689190805758,0.3602291002381721,2.775526432054084,1.10220591564488,0.1809539547405603,1.0070708967261994,fixed_shrink_1p0,1.0,"{""0.0"": 0.03582421444985208, ""0.75"": 0.03460894938675552, ""1.0"": 0.034596360384019594, ""1.25"": 0.03475907118349825}","{""0.0"": 0.03784422134219445, ""0.75"": 0.035092323551581116, ""1.0"": 0.0345436583981373, ""1.25"": 0.03418114992018204}",0.034596360384019594,0.04328154298293932,0.9399689193291535,0.011153561948490154,0.0345436583981373,0.043305050281069776,0.9379126606203826,0.0004967062826923829,0.18487953001348378,3.4274417030170374,8.721444984196797
512,40,5428140,32908,65,21748,0.6608727361127993,log_residual,kernel_summary,10,64,64-32,relu,physics,0.001,0.002,512,120,95,0.4979434720501692,0.03582421444985208,0.9352046778978227,0.03784422134219445,0.9256689190805758,0.3602291002381721,2.775526432054084,1.10220591564488,0.1809539547405603,1.0070708967261994,validation_selected,1.0,"{""0.0"": 0.03582421444985208, ""0.75"": 0.03460894938675552, ""1.0"": 0.034596360384019594, ""1.25"": 0.03475907118349825}","{""0.0"": 0.03784422134219445, ""0.75"": 0.035092323551581116, ""1.0"": 0.0345436583981373, ""1.25"": 0.03418114992018204}",0.034596360384019594,0.04328154298293932,0.9399689193291535,0.011153561948490154,0.0345436583981373,0.043305050281069776,0.9379126606203826,0.0004967062826923829,0.18487953001348378,3.4274417030170374,8.721444984196797
512,41,5428141,32908,65,20575,0.6252279081074511,log_residual,kernel_summary,10,64,64-32,relu,physics,0.001,0.002,512,120,120,0.49878422482978796,0.03582421444985208,0.9352046778978227,0.03784422134219445,0.9256689190805758,0.3602291002381721,2.775526432054084,1.10220591564488,0.1809539547405603,1.0070708967261994,fixed_shrink_1p0,1.0,"{""0.0"": 0.03582421444985208, ""0.75"": 0.03416397871202065, ""1.0"": 0.03395288505238747, ""1.25"": 0.03390610758593304}","{""0.0"": 0.03784422134219445, ""0.75"": 0.03493913535185073, ""1.0"": 0.03425272090973774, ""1.25"": 0.033714323212232084}",0.03395288505238747,0.04250279596326306,0.942109714410222,0.006432659730413626,0.03425272090973774,0.04296247303903222,0.9388910952015497,0.006917765178993118,0.1844610031086824,5.223643912929777,9.490221505634116
512,41,5428141,32908,65,20575,0.6252279081074511,log_residual,kernel_summary,10,64,64-32,relu,physics,0.001,0.002,512,120,120,0.49878422482978796,0.03582421444985208,0.9352046778978227,0.03784422134219445,0.9256689190805758,0.3602291002381721,2.775526432054084,1.10220591564488,0.1809539547405603,1.0070708967261994,validation_selected,1.25,"{""0.0"": 0.03582421444985208, ""0.75"": 0.03416397871202065, ""1.0"": 0.03395288505238747, ""1.25"": 0.03390610758593304}","{""0.0"": 0.03784422134219445, ""0.75"": 0.03493913535185073, ""1.0"": 0.03425272090973774, ""1.25"": 0.033714323212232084}",0.03390610758593304,0.04241510847670775,0.9423483348170384,0.010907373096685546,0.033714323212232084,0.04226922068508033,0.9408473184992033,0.0030960423214678734,0.18323303907889654,5.354218908565506,10.912889692244066
