feature_set_family,feature_columns,scale,beta,ridge_alpha,shrink,coef,feature_set,validation_mae,validation_rmse,validation_r2,validation_endpoint_abs_diff,test_mae,test_rmse,test_r2,test_endpoint_abs_diff
sat_s2_tail,sat_s2;sat_tail,5.0,0.5,0.01,0.75,0.00143284722413;0.0054927360561;-0.00786986419038,sat_s2_tail_scale5_beta0.5_ridge0.01_shrink0.75,0.036705978881114716,0.046088734206645866,0.9321976275359581,0.0514520527148532,0.03905826554053155,0.04887019994530496,0.921254619033983,0.04025942756662104
sat_s2_tail,sat_s2;sat_tail,5.0,0.5,0.0001,0.75,0.00143359795037;0.00549499275904;-0.00787321233038,sat_s2_tail_scale5_beta0.5_ridge0.0001_shrink0.75,0.03670651988993089,0.0460894176495206,0.9321956166587785,0.05144892985282379,0.03905899636105821,0.04887106602590668,0.9212518279485638,0.04025693540920017
sat_s2_tail,sat_s2;sat_tail,5.0,0.5,1e-06,0.75,0.00143360546082;0.00549501533565;-0.00787324582601,sat_s2_tail_scale5_beta0.5_ridge1e-06_shrink0.75,0.036706525303765836,0.046089424487275536,0.9321955965400694,0.051448898610913396,0.03905900367237511,0.04887107469065768,0.9212518000247463,0.040256910477022956
mpl_proxy,sat_s2;sat_drop_times_sat_tail,1.0,2.0,0.0001,1.0,0.000133930305145;-0.0156744183444;0.0207271108447,mpl_proxy_scale1_beta2_ridge0.0001_shrink1,0.03671586943770083,0.04590468123148507,0.9327380767807885,0.0831152140655167,0.03735686570027032,0.04679604186850027,0.9277970239866216,0.06582287086698857
mpl_proxy,sat_s2;sat_drop_times_sat_tail,1.0,2.0,1e-06,1.0,0.000133981296458;-0.0156758336846;0.0207289355385,mpl_proxy_scale1_beta2_ridge1e-06_shrink1,0.03671606085119169,0.04590490076973035,0.9327374334215706,0.08311735134113185,0.037356915436782434,0.046796093840324036,0.9277968636088512,0.06582460388312095
sat_s2_tail,sat_s2;sat_tail,2.0,1.0,1.0,1.0,0.0010487212452;0.00439799014091;-0.0059065386114,sat_s2_tail_scale2_beta1_ridge1_shrink1,0.036717203421415406,0.04610534009853673,0.9321487599885097,0.049946036616043354,0.03910265977032693,0.048924029444685366,0.9210810507273774,0.03884562105752165
sat_s2_tail,sat_s2;sat_tail,2.0,1.0,0.01,1.0,0.00108977090756;0.00452014893379;-0.00607949537722,sat_s2_tail_scale2_beta1_ridge0.01_shrink1,0.036758359406888326,0.046157247453655945,0.9319958943551727,0.04968394923785269,0.039158312109134945,0.048989846816632335,0.9208685689757969,0.03862957372023601
sat_s2_tail,sat_s2;sat_tail,2.0,1.0,0.0001,1.0,0.00109019336096;0.00452140598543;-0.00608127523035,sat_s2_tail_scale2_beta1_ridge0.0001_shrink1,0.03675878530261428,0.04615778419284572,0.9319943127755594,0.04968125206544505,0.039158885980785825,0.04899052572038836,0.9208663757459145,0.03862735037560361
sat_s2_tail,sat_s2;sat_tail,2.0,1.0,1e-06,1.0,0.00109019758672;0.0045214185596;-0.00608129303406,sat_s2_tail_scale2_beta1_ridge1e-06_shrink1,0.036758789562812574,0.04615778956206271,0.9319942969542925,0.04968122508586914,0.03915889172117435,0.04899053251156355,0.9208663538065563,0.038627328135687033
hybrid_decay_progress,sat_s2;sat_drop_times_sat_tail;sat_s2_times_progress,1.0,2.0,1.0,0.5,-0.000221939579222;-0.025620680253;0.0436206567832;-0.00863925688385,hybrid_decay_progress_scale1_beta2_ridge1_shrink0.5,0.03676918601983048,0.04595914796581172,0.93257836711151,0.08631543859591462,0.03717019370791087,0.046558650433877184,0.928527722213583,0.06877111576772776
hybrid_decay_progress,sat_s2;sat_drop_times_sat_tail;sat_s2_times_progress,0.5,1.0,0.01,0.25,0.000333869045037;-0.0973394035023;0.411695297753;-0.0485052903153,hybrid_decay_progress_scale0.5_beta1_ridge0.01_shrink0.25,0.03683003461919182,0.04606391493916085,0.9322706324532387,0.08659686126995059,0.037469209643318686,0.0469228988402459,0.927405030755446,0.07011167847803668
hybrid_decay_progress,sat_s2;sat_drop_times_sat_tail;sat_s2_times_progress,5.0,2.0,1.0,0.75,-0.000307096557415;0.0170452610716;-0.0173812766454;-0.000193504854408,hybrid_decay_progress_scale5_beta2_ridge1_shrink0.75,0.036837478941981125,0.046377048331911405,0.9313466809530655,0.04278945725835337,0.03852626808326694,0.048288614712870916,0.9231177030282627,0.03638949790998014
mpl_proxy,sat_s2;sat_drop_times_sat_tail,5.0,2.0,1.0,0.75,-0.000264488556291;0.0169579397085;-0.0174676689839,mpl_proxy_scale5_beta2_ridge1_shrink0.75,0.036871479251242054,0.04642097540863758,0.9312165662547393,0.04258001532844524,0.03856766022710699,0.04833802054920843,0.9229603004039775,0.036211509185593904
sat_s2_tail,sat_s2;sat_tail,1.0,2.0,1.0,1.25,0.00094938144457;0.00379281424468;-0.0049905603353,sat_s2_tail_scale1_beta2_ridge1_shrink1.25,0.03688782881113198,0.046320642052341376,0.9315135791705148,0.04812159224746093,0.03933833268074564,0.04920315118973898,0.9201779839836363,0.037268004293107726
sat_s2_tail,sat_s2;sat_tail,2.0,2.0,1.0,0.75,0.00170281287458;0.00365043899982;-0.00554759141143,sat_s2_tail_scale2_beta2_ridge1_shrink0.75,0.03688999194881128,0.04631741549245903,0.9315231199640742,0.05133199730205895,0.03928670647758251,0.049139458518398384,0.9203845068051077,0.04037772013154317
mpl_proxy,sat_s2;sat_drop_times_sat_tail,2.0,2.0,0.01,0.5,0.000509048907415;-0.0311072007425;0.0344605448177,mpl_proxy_scale2_beta2_ridge0.01_shrink0.5,0.036896017642288684,0.04609184186094927,0.9321884837205807,0.08374951823558208,0.03733693968416555,0.046772468344062665,0.9278697502190203,0.06469464368623878
mpl_proxy,sat_s2;sat_drop_times_sat_tail,5.0,0.5,0.01,1.0,0.000270736506916;-0.0230080212221;0.0382366012571,mpl_proxy_scale5_beta0.5_ridge0.01_shrink1,0.03689952661247783,0.04610782645082401,0.9321414416763883,0.0842613142479296,0.03740050632440752,0.04684669614422907,0.927640627472044,0.06579945573936596
sat_s2_tail,sat_s2;sat_tail,2.0,2.0,0.01,0.75,0.00173386044606;0.00370415027525;-0.0056321122861,sat_s2_tail_scale2_beta2_ridge0.01_shrink0.75,0.03691309796855864,0.04634622590777216,0.931437905324671,0.05121822052794878,0.0393170413533415,0.04917517441520095,0.9202687313283198,0.040290190779018964
sat_s2_tail,sat_s2;sat_tail,2.0,2.0,0.0001,0.75,0.00173417565932;0.00370469556402;-0.00563297037591,sat_s2_tail_scale2_beta2_ridge0.0001_shrink0.75,0.036913333108433456,0.04634651906317,0.9314370379655142,0.05121706540090942,0.03931734997227259,0.0491755374373087,0.9202675541359503,0.04028930213640747
sat_s2_tail,sat_s2;sat_tail,2.0,2.0,1e-06,0.75,0.00173417881194;0.00370470101774;-0.00563297895812,sat_s2_tail_scale2_beta2_ridge1e-06_shrink0.75,0.03691333546070054,0.04634652199523777,0.9314370292903749,0.051217053847877114,0.039317353058933066,0.04917554106812564,0.9202675423620504,0.040289293248625846
sat_s2_tail,sat_s2;sat_tail,1.0,2.0,0.01,1.25,0.000977736836191;0.00387002034729;-0.00509848003388,sat_s2_tail_scale1_beta2_ridge0.01_shrink1.25,0.03692563117726622,0.046367863334026996,0.9313738719093457,0.04788605560010151,0.03938806756124763,0.04926178909074566,0.9199876146917486,0.037071787403863965
sat_s2_tail,sat_s2;sat_tail,1.0,2.0,0.0001,1.25,0.000978026473846;0.00387080890696;-0.00509958233379,sat_s2_tail_scale1_beta2_ridge0.0001_shrink1.25,0.03692601947876793,0.04636834760135162,0.9313724384352711,0.04788364973140302,0.0393885769243155,0.04926238922468576,0.9199856651709768,0.037069783181982174
sat_s2_tail,sat_s2;sat_tail,1.0,2.0,1e-06,1.25,0.000978029370844;0.00387081679424;-0.00509959335915,sat_s2_tail_scale1_beta2_ridge1e-06_shrink1.25,0.036926023362616314,0.046368352445259935,0.9313724240967988,0.04788362566755788,0.03938858201903922,0.04926239522743232,0.919985645671078,0.03706976313546839
hybrid_decay_progress,sat_s2;sat_drop_times_sat_tail;sat_s2_times_progress,2.0,1.0,1.0,0.75,-0.000372585831548;-0.0207006734393;0.0414093228605;-0.00819334852686,hybrid_decay_progress_scale2_beta1_ridge1_shrink0.75,0.03693370142473368,0.04614874633013239,0.9320209416921157,0.08957520280715814,0.0370367030078602,0.046384127321898214,0.9290625395208713,0.07127306464785033
mpl_proxy,sat_s2;sat_drop_times_sat_tail,2.0,2.0,0.0001,0.5,0.00052393267459;-0.0315961225462;0.0349968376052,mpl_proxy_scale2_beta2_ridge0.0001_shrink0.5,0.03693458377824715,0.04613639476802815,0.9320573255708889,0.08413944024729281,0.037343337913406854,0.04677870849788908,0.927850502405277,0.06498607421979186
mpl_proxy,sat_s2;sat_drop_times_sat_tail,2.0,2.0,1e-06,0.5,0.000524083862697;-0.0316010889709;0.03500228522,mpl_proxy_scale2_beta2_ridge1e-06_shrink0.5,0.03693497738382867,0.046136850822037834,0.9320559823501018,0.08414340074373383,0.03734340555002963,0.04677877346549383,0.9278503019985772,0.06498903438037473
mpl_proxy,sat_s2;sat_drop_times_sat_tail,5.0,0.5,0.0001,1.0,0.000283945205449;-0.0234563691369;0.0389685181774,mpl_proxy_scale5_beta0.5_ridge0.0001_shrink1,0.03694772295196427,0.046163908573779985,0.93197626509964,0.08474617843959464,0.0374127274661078,0.046859863916181195,0.9275999438933209,0.06617433192559474
mpl_proxy,sat_s2;sat_drop_times_sat_tail,5.0,0.5,1e-06,1.0,0.000284079859337;-0.0234609397341;0.038975979563,mpl_proxy_scale5_beta0.5_ridge1e-06_shrink1,0.036948215387980585,0.04616448521364222,0.9319745657009835,0.08475112083341019,0.03741285385282484,0.04686000050381099,0.9275995218277985,0.06617815325460441
sat_s2_drop,sat_s2;sat_drop,5.0,2.0,0.01,1.25,0.00170734599175;0.0249605174382;-0.0267444341287,sat_s2_drop_scale5_beta2_ridge0.01_shrink1.25,0.03697436370293219,0.04635324749381255,0.9314171290433108,0.05846033156111208,0.03895814834657676,0.04877275884804198,0.9215683229596677,0.045981953685227506
sat_s2_drop,sat_s2;sat_drop,5.0,2.0,0.0001,1.25,0.00171396368986;0.0250460178636;-0.0268358951928,sat_s2_drop_scale5_beta2_ridge0.0001_shrink1.25,0.03698070883224724,0.046360960094731736,0.9313943044798677,0.05845769707064008,0.03896537131628165,0.048781388042321384,0.921540567217858,0.04597998788526203
sat_s2_drop,sat_s2;sat_drop,5.0,2.0,1e-06,1.25,0.0017140300956;0.0250468758234;-0.026836812965,sat_s2_drop_scale5_beta2_ridge1e-06_shrink1.25,0.0369807725381469,0.04636103755351748,0.9313940752301585,0.05845767063465024,0.03896544382849116,0.04878147470755398,0.9215402884348507,0.0459799681592985
sat_s2_tail,sat_s2;sat_tail,5.0,1.0,1.0,0.75,0.00185891428931;0.0037779014983;-0.00604458328957,sat_s2_tail_scale5_beta1_ridge1_shrink0.75,0.03698247689709267,0.046431496107013706,0.931185385015821,0.05181563156030622,0.03937790516362364,0.04924544601743247,0.9200406956451905,0.04090668536945907
sat_s2_tail,sat_s2;sat_tail,5.0,0.5,1.0,1.0,0.00136083918676;0.00527625951383;-0.00754870309657,sat_s2_tail_scale5_beta0.5_ridge1_shrink1,0.03700589069536509,0.046465547445262365,0.9310844152366075,0.049550539137976024,0.03945106378104578,0.04933393489646992,0.9197530805759382,0.03877298774148841
sat_s2_tail,sat_s2;sat_tail,2.0,1.0,1.0,1.25,0.0010487212452;0.00439799014091;-0.0059065386114,sat_s2_tail_scale2_beta1_ridge1_shrink1.25,0.03700790924382946,0.046470165623371106,0.9310707156127594,0.04784243682509626,0.039484011876752705,0.049374367331544426,0.9196214913183594,0.03713723430585336
sat_s2_tail,sat_s2;sat_tail,5.0,1.0,0.01,0.75,0.00190323099512;0.00385398094848;-0.00616863720145,sat_s2_tail_scale5_beta1_ridge0.01_shrink0.75,0.037015338013110265,0.04647246057560256,0.9310639072306921,0.05167160578064234,0.039420427636145214,0.04929540603565978,0.919878374253335,0.040798959340829555
sat_s2_tail,sat_s2;sat_tail,5.0,1.0,0.0001,0.75,0.00190368330929;0.00385475742758;-0.00616990333061,sat_s2_tail_scale5_beta1_ridge0.0001_shrink0.75,0.03701567419246331,0.04647287990473077,0.93106266318027,0.05167013577725843,0.039420861969391464,0.04929591673591381,0.9198767141251458,0.0407978598405645
sat_s2_tail,sat_s2;sat_tail,5.0,1.0,1e-06,0.75,0.00190368783337;0.00385476519397;-0.00616991599451,sat_s2_tail_scale5_beta1_ridge1e-06_shrink0.75,0.0370156775549513,0.04647288409901291,0.9310626507367694,0.051670121074189,0.03942086631362104,0.04929592184405079,0.9198766975200894,0.04079784884329207
hybrid_decay_progress,sat_s2;sat_drop_times_sat_tail;sat_s2_times_progress,5.0,0.5,1.0,1.25,-0.000456646789603;-0.0157678960135;0.0359626320569;-0.00638262256451,hybrid_decay_progress_scale5_beta0.5_ridge1_shrink1.25,0.03702954683830881,0.04625386746567854,0.931710893196137,0.09210550030078801,0.03676293166473605,0.04604228545283008,0.9301042768067274,0.0726399171295613
