coordinate,coordinate_group,target_schedule,window,n,target_step_median,equiv_cosine_step_median,median_step_warp,median_abs_step_warp,q10_step_warp,q90_step_warp,q90_abs_step_warp,outside_support_frac,window_mae,residual_alignment_corr,sign_agreement
effective_update_hl4096_epslr2_1e-06,sujianlin_update_rms,811,steps_27126_33906,3391,30516.0,33906.0,-3390.0,3390.0,-6102.0,-678.0,6102.0,1.0,0.035115523819606274,,0.5458566794455912
effective_update_hl4096_epslr2_1e-08,sujianlin_update_rms,811,steps_27126_33906,3391,30516.0,33906.0,-3390.0,3390.0,-6102.0,-678.0,6102.0,1.0,0.035115523819606274,,0.5458566794455912
effective_update_hl4096_epslr2_1e-10,sujianlin_update_rms,811,steps_27126_33906,3391,30516.0,33906.0,-3390.0,3390.0,-6102.0,-678.0,6102.0,1.0,0.035115523819606274,,0.5458566794455912
effective_update_hl4096_epslr2_1e-12,sujianlin_update_rms,811,steps_27126_33906,3391,30516.0,33906.0,-3390.0,3390.0,-6102.0,-678.0,6102.0,1.0,0.035115523819606274,,0.5458566794455912
effective_update_hl512_epslr2_1e-06,sujianlin_update_rms,811,steps_27126_33906,3391,30516.0,33906.0,-3390.0,3390.0,-6102.0,-678.0,6102.0,1.0,0.035115523819606274,,0.5458566794455912
effective_update_hl64_epslr2_1e-06,sujianlin_update_rms,811,steps_27126_33906,3391,30516.0,33906.0,-3390.0,3390.0,-6102.0,-678.0,6102.0,1.0,0.035115523819606274,,0.5458566794455912
noise_ratio_eps1e-02,sujianlin_noise,811,steps_27126_33906,3391,30516.0,33906.0,-3390.0,3390.0,-6102.0,-678.0,6102.0,1.0,0.035115523819606274,,0.5458566794455912
noise_ratio_eps1e-04,sujianlin_noise,811,steps_27126_33906,3391,30516.0,33906.0,-3390.0,3390.0,-6102.0,-678.0,6102.0,1.0,0.035115523819606274,,0.5458566794455912
noise_ratio_eps1e-12,sujianlin_noise,811,steps_27126_33906,3391,30516.0,33906.0,-3390.0,3390.0,-6102.0,-678.0,6102.0,1.0,0.035115523819606274,,0.5458566794455912
noise_ratio_eps1e00,sujianlin_noise,811,steps_27126_33906,3391,30516.0,33906.0,-3390.0,3390.0,-6102.0,-678.0,6102.0,1.0,0.035115523819606274,,0.5458566794455912
s1_raw,control_s1,811,steps_27126_33906,3391,30516.0,33906.0,-3390.0,3390.0,-6102.0,-678.0,6102.0,1.0,0.035115523819606274,,0.5458566794455912
softsign_lr_time_hl4096_epslr_0,sujianlin_softsign,811,steps_27126_33906,3391,30516.0,33906.0,-3390.0,3390.0,-6102.0,-678.0,6102.0,1.0,0.035115523819606274,,0.5458566794455912
softsign_lr_time_hl4096_epslr_1e-03,sujianlin_softsign,811,steps_27126_33906,3391,30516.0,33906.0,-3390.0,3390.0,-6102.0,-678.0,6102.0,1.0,0.035115523819606274,,0.5458566794455912
softsign_lr_time_hl4096_epslr_1e-04,sujianlin_softsign,811,steps_27126_33906,3391,30516.0,33906.0,-3390.0,3390.0,-6102.0,-678.0,6102.0,1.0,0.035115523819606274,,0.5458566794455912
softsign_lr_time_hl4096_epslr_1e-05,sujianlin_softsign,811,steps_27126_33906,3391,30516.0,33906.0,-3390.0,3390.0,-6102.0,-678.0,6102.0,1.0,0.035115523819606274,,0.5458566794455912
softsign_lr_time_hl512_epslr_1e-03,sujianlin_softsign,811,steps_27126_33906,3391,30516.0,33906.0,-3390.0,3390.0,-6102.0,-678.0,6102.0,1.0,0.035115523819606274,,0.5458566794455912
softsign_lr_time_hl512_epslr_1e-04,sujianlin_softsign,811,steps_27126_33906,3391,30516.0,33906.0,-3390.0,3390.0,-4521.670665232854,-678.0,4521.670665232854,0.6773813034503097,0.03500122941100266,0.25370291749743296,0.5458566794455912
softsign_lr_time_hl64_epslr_1e-03,sujianlin_softsign,811,steps_27126_33906,3391,30516.0,33906.0,-3390.0,3390.0,-6102.0,-678.0,6102.0,1.0,0.035115523819606274,,0.5458566794455912
sqrt_cum_lr2,sujianlin_noise,811,steps_27126_33906,3391,30516.0,33906.0,-3390.0,3390.0,-6102.0,-678.0,6102.0,1.0,0.035115523819606274,,0.5458566794455912
step_abs,control_step,811,steps_30000_33906,1954,31953.0,31953.0,0.0,0.0,0.0,0.0,0.0,0.0,0.009918456238749145,0.9852303680823661,0.9109518935516888
effective_update_hl64_epslr2_1e-10,sujianlin_update_rms,811,steps_30000_33906,1954,31953.0,31898.389951746947,50.31874739446721,52.80127341532898,-65.28346550831702,58.55562790404874,65.28346550831702,0.0,0.03287247897341482,-0.032936199369018836,0.4467758444216991
effective_update_hl64_epslr2_1e-12,sujianlin_update_rms,811,steps_30000_33906,1954,31953.0,31887.897903790403,60.420801792710336,60.420801792710336,-54.85202996363951,69.73813368261617,69.73813368261617,0.0,0.032875976496871566,-0.04056485502395682,0.4467758444216991
effective_update_hl64_epslr2_0,sujianlin_update_rms,811,steps_30000_33906,1954,31953.0,31887.792175515176,60.528471743926275,60.528471743926275,-54.746974644851434,69.85332365704161,69.85332365704161,0.0,0.03287597705495883,-0.04060250510255916,0.4467758444216991
softsign_lr_time_hl64_epslr_0,sujianlin_softsign,811,steps_30000_33906,1954,31953.0,31887.792175515176,60.528471743926275,60.528471743926275,-54.746974644851434,69.85332365704161,69.85332365704161,0.0,0.03287597705495883,-0.04060250510255916,0.4467758444216991
softsign_lr_time_hl512_epslr_1e-05,sujianlin_softsign,811,steps_30000_33906,1954,31953.0,32197.594117293622,-244.59411729362182,244.59411729362182,-909.8172308179892,-21.398073332638884,909.8172308179892,0.00255885363357216,0.03287808349544918,0.021487441645088538,0.4467758444216991
softsign_lr_time_hl64_epslr_1e-05,sujianlin_softsign,811,steps_30000_33906,1954,31953.0,32268.459930838428,-316.605551497898,316.605551497898,-423.700701810246,-315.33879543650403,423.700701810246,0.08137154554759468,0.032857892383926175,0.017265274296937885,0.4467758444216991
effective_update_hl512_epslr2_1e-10,sujianlin_update_rms,811,steps_30000_33906,1954,31953.0,31788.149550295504,164.850449704496,337.82937259256687,-533.1742352610461,387.78651815459455,533.1742352610461,0.0,0.032885099806768694,-0.03195937930382234,0.4467758444216991
effective_update_hl512_epslr2_1e-12,sujianlin_update_rms,811,steps_30000_33906,1954,31953.0,31775.38744201039,177.61255798961065,346.89404046202617,-522.6781937522221,401.09841953182695,522.6781937522221,0.0,0.03288639570373101,-0.029409669751458353,0.4467758444216991
effective_update_hl512_epslr2_0,sujianlin_update_rms,811,steps_30000_33906,1954,31953.0,31775.258588135795,177.74141186420457,346.9146142343325,-522.5727376715229,401.2327899922093,522.5727376715229,0.0,0.032886410898579785,-0.029251654783744162,0.4467758444216991
softsign_lr_time_hl512_epslr_0,sujianlin_softsign,811,steps_30000_33906,1954,31953.0,31775.258588135795,177.74141186420457,346.9146142343325,-522.5727376715229,401.2327899922093,522.5727376715229,0.0,0.032886410898579785,-0.029251654783744162,0.4467758444216991
s1_ratio,control_s1,811,steps_30000_33906,1954,31953.0,32642.691432263484,-689.6914322634857,689.6914322634857,-1131.5075382838706,-135.44834629845934,1131.5075382838706,0.0,0.03288132823825594,0.031120482741509303,0.4467758444216991
effective_update_hl64_epslr2_1e-08,sujianlin_update_rms,811,steps_30000_33906,1954,31953.0,33099.531680837026,-1146.1217551216214,1146.1217551216214,-1196.920569561636,-390.5999999999999,1196.920569561636,0.2932446264073695,0.032822199070192015,0.08479151285244715,0.4467758444216991
effective_update_hl512_epslr2_1e-08,sujianlin_update_rms,811,steps_30000_33906,1954,31953.0,33110.1432558933,-1157.1432558933047,1157.1432558933047,-1658.6260600984758,-390.5999999999999,1658.6260600984758,0.263050153531218,0.032798302661415014,0.13857052394021532,0.4467758444216991
effective_update_hl4096_epslr2_0,sujianlin_update_rms,811,steps_30000_33906,1954,31953.0,33906.0,-1953.0,1953.0,-3515.4,-390.5999999999999,3515.4,1.0,0.033111312074106496,,0.4467758444216991
effective_update_hl4096_epslr2_1e-06,sujianlin_update_rms,811,steps_30000_33906,1954,31953.0,33906.0,-1953.0,1953.0,-3515.4,-390.5999999999999,3515.4,1.0,0.033111312074106496,,0.4467758444216991
effective_update_hl4096_epslr2_1e-08,sujianlin_update_rms,811,steps_30000_33906,1954,31953.0,33906.0,-1953.0,1953.0,-3515.4,-390.5999999999999,3515.4,1.0,0.033111312074106496,,0.4467758444216991
effective_update_hl4096_epslr2_1e-10,sujianlin_update_rms,811,steps_30000_33906,1954,31953.0,33906.0,-1953.0,1953.0,-3515.4,-390.5999999999999,3515.4,1.0,0.033111312074106496,,0.4467758444216991
effective_update_hl4096_epslr2_1e-12,sujianlin_update_rms,811,steps_30000_33906,1954,31953.0,33906.0,-1953.0,1953.0,-3515.4,-390.5999999999999,3515.4,1.0,0.033111312074106496,,0.4467758444216991
effective_update_hl512_epslr2_1e-06,sujianlin_update_rms,811,steps_30000_33906,1954,31953.0,33906.0,-1953.0,1953.0,-3515.4,-390.5999999999999,3515.4,1.0,0.033111312074106496,,0.4467758444216991
effective_update_hl64_epslr2_1e-06,sujianlin_update_rms,811,steps_30000_33906,1954,31953.0,33906.0,-1953.0,1953.0,-3515.4,-390.5999999999999,3515.4,1.0,0.033111312074106496,,0.4467758444216991
noise_ratio_eps1e-02,sujianlin_noise,811,steps_30000_33906,1954,31953.0,33906.0,-1953.0,1953.0,-3515.4,-390.5999999999999,3515.4,1.0,0.033111312074106496,,0.4467758444216991
noise_ratio_eps1e-04,sujianlin_noise,811,steps_30000_33906,1954,31953.0,33906.0,-1953.0,1953.0,-3515.4,-390.5999999999999,3515.4,1.0,0.033111312074106496,,0.4467758444216991
noise_ratio_eps1e-12,sujianlin_noise,811,steps_30000_33906,1954,31953.0,33906.0,-1953.0,1953.0,-3515.4,-390.5999999999999,3515.4,1.0,0.033111312074106496,,0.4467758444216991
noise_ratio_eps1e00,sujianlin_noise,811,steps_30000_33906,1954,31953.0,33906.0,-1953.0,1953.0,-3515.4,-390.5999999999999,3515.4,1.0,0.033111312074106496,,0.4467758444216991
s1_raw,control_s1,811,steps_30000_33906,1954,31953.0,33906.0,-1953.0,1953.0,-3515.4,-390.5999999999999,3515.4,1.0,0.033111312074106496,,0.4467758444216991
softsign_lr_time_hl4096_epslr_0,sujianlin_softsign,811,steps_30000_33906,1954,31953.0,33906.0,-1953.0,1953.0,-3515.4,-390.5999999999999,3515.4,1.0,0.033111312074106496,,0.4467758444216991
softsign_lr_time_hl4096_epslr_1e-03,sujianlin_softsign,811,steps_30000_33906,1954,31953.0,33906.0,-1953.0,1953.0,-3515.4,-390.5999999999999,3515.4,1.0,0.033111312074106496,,0.4467758444216991
softsign_lr_time_hl4096_epslr_1e-04,sujianlin_softsign,811,steps_30000_33906,1954,31953.0,33906.0,-1953.0,1953.0,-3515.4,-390.5999999999999,3515.4,1.0,0.033111312074106496,,0.4467758444216991
softsign_lr_time_hl4096_epslr_1e-05,sujianlin_softsign,811,steps_30000_33906,1954,31953.0,33906.0,-1953.0,1953.0,-3515.4,-390.5999999999999,3515.4,1.0,0.033111312074106496,,0.4467758444216991
softsign_lr_time_hl512_epslr_1e-03,sujianlin_softsign,811,steps_30000_33906,1954,31953.0,33906.0,-1953.0,1953.0,-3515.4,-390.5999999999999,3515.4,1.0,0.033111312074106496,,0.4467758444216991
softsign_lr_time_hl512_epslr_1e-04,sujianlin_softsign,811,steps_30000_33906,1954,31953.0,33906.0,-1953.0,1953.0,-3515.4,-390.5999999999999,3515.4,1.0,0.03294429243871542,,0.4467758444216991
softsign_lr_time_hl64_epslr_1e-03,sujianlin_softsign,811,steps_30000_33906,1954,31953.0,33906.0,-1953.0,1953.0,-3515.4,-390.5999999999999,3515.4,1.0,0.033111312074106496,,0.4467758444216991
softsign_lr_time_hl64_epslr_1e-04,sujianlin_softsign,811,steps_30000_33906,1954,31953.0,33906.0,-1953.0,1953.0,-3515.4,-390.5999999999999,3515.4,1.0,0.032794719949805005,,0.4467758444216991
sqrt_cum_lr2,sujianlin_noise,811,steps_30000_33906,1954,31953.0,33906.0,-1953.0,1953.0,-3515.4,-390.5999999999999,3515.4,1.0,0.033111312074106496,,0.4467758444216991
step_abs,control_step,wsd,full,16454,17453.0,17453.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02076747763849802,0.9364833929086915,0.8098942506381427
effective_update_hl64_epslr2_0,sujianlin_update_rms,wsd,full,16454,17453.0,17511.338188062982,-47.20211047744124,47.20211047744124,-132.29219265611064,-3.0263374827762144,132.29219265611064,6.077549532028686e-05,0.03769524013670912,-0.07011327309052036,0.5110003646529719
softsign_lr_time_hl64_epslr_0,sujianlin_softsign,wsd,full,16454,17453.0,17511.338188062982,-47.20211047744124,47.20211047744124,-132.29219265611064,-3.0263374827762144,132.29219265611064,6.077549532028686e-05,0.03769524013670912,-0.07011327309052036,0.5110003646529719
effective_update_hl64_epslr2_1e-12,sujianlin_update_rms,wsd,full,16454,17453.0,17511.343627510247,-47.236019195985136,47.236019195985136,-132.34151140409557,-3.035253940739765,132.3415114040956,6.077549532028686e-05,0.03769523483923285,-0.07011387719107852,0.5109395891576516
effective_update_hl64_epslr2_1e-10,sujianlin_update_rms,wsd,full,16454,17453.0,17511.882093085445,-51.29973849048656,51.29973849048656,-137.4865100707422,-3.1475622371741316,137.48651007074224,0.0007293059438434423,0.037694659855438115,-0.06984179716012838,0.5110611401482922
softsign_lr_time_hl64_epslr_1e-05,sujianlin_softsign,wsd,full,16454,17453.0,17554.6605355523,-100.0188071294051,100.0188071294051,-509.0503912945747,-3.621479002463454,509.05039129457475,0.01701713868968032,0.03767558565843457,-0.06238507126638842,0.5164701592317977
effective_update_hl64_epslr2_1e-08,sujianlin_update_rms,wsd,full,16454,17453.0,17565.331682412994,-110.09989531706378,110.09989531706378,-1156.7185956700414,-3.6264086887222193,1156.7185956700419,0.055548802722742194,0.03764756109928541,-0.04934580383377315,0.5238239941655525
effective_update_hl512_epslr2_0,sujianlin_update_rms,wsd,full,16454,17453.0,17914.27238698725,-393.6461671380057,393.6461671380057,-1193.2457672483163,-18.83424700053491,1193.2457672483165,0.003585754223896925,0.03763665764632493,-0.04868947532850473,0.5274097483894494
softsign_lr_time_hl512_epslr_0,sujianlin_softsign,wsd,full,16454,17453.0,17914.27238698725,-393.6461671380057,393.6461671380057,-1193.2457672483163,-18.83424700053491,1193.2457672483165,0.003585754223896925,0.03763665764632493,-0.04868947532850473,0.5274097483894494
effective_update_hl512_epslr2_1e-12,sujianlin_update_rms,wsd,full,16454,17453.0,17914.277594646883,-393.6888786974305,393.6888786974305,-1193.2902845148383,-18.834279655266695,1193.2902845148385,0.0036465297192172117,0.03763665924121414,-0.048695607648185577,0.5272881973988088
effective_update_hl512_epslr2_1e-10,sujianlin_update_rms,wsd,full,16454,17453.0,17914.79311435234,-397.21946548611777,397.21946548611777,-1199.9629142914753,-18.83751217268544,1199.9629142914755,0.004436611158380941,0.03763605240285514,-0.048104229585670746,0.5276528503707305
softsign_lr_time_hl64_epslr_1e-04,sujianlin_softsign,wsd,full,16454,17453.0,17922.272570792506,-430.0592837294207,430.0592837294207,-3259.772416417133,-7.5252303649197465,3259.772416417134,0.13796037437705116,0.037534927835440615,0.0032244173225992956,0.549592804181354
softsign_lr_time_hl512_epslr_1e-05,sujianlin_softsign,wsd,full,16454,17453.0,17956.135120571824,-470.36810097276793,470.36810097276793,-1509.042275974817,-19.155154520795243,1509.0422759748171,0.025829585511121914,0.037610383125112716,-0.03567492806131304,0.5339735018840404
effective_update_hl512_epslr2_1e-08,sujianlin_update_rms,wsd,full,16454,17453.0,17965.964693927668,-478.02151120382587,478.02151120382587,-2208.7229518912836,-19.157573245530404,2208.7229518912836,0.0698310441230096,0.03758887968548706,-0.02125407348723168,0.5368299501640938
noise_ratio_eps1e00,sujianlin_noise,wsd,full,16454,17453.0,18041.405291430536,-498.47556940714094,498.47556940714094,-6061.4,4.687625049327108,6061.4000000000015,0.25847818159718,0.0371691786556751,0.03994800232522011,0.5811960617479033
noise_ratio_eps1e-02,sujianlin_noise,wsd,full,16454,17453.0,18068.348336824158,-520.3341314009322,520.3341314009322,-6093.4,-0.42703166474911913,6093.4000000000015,0.25847818159718,0.03716756634674569,0.04071222965861564,0.5820469186823872
noise_ratio_eps1e-04,sujianlin_noise,wsd,full,16454,17453.0,18068.61736961088,-520.5889519109751,520.5889519109751,-6093.4,-0.4817937557138967,6093.4000000000015,0.2584174061018597,0.037167120096923995,0.04083567764192471,0.5822900206636684
noise_ratio_eps1e-12,sujianlin_noise,wsd,full,16454,17453.0,18068.620087025593,-520.5915257666475,520.5915257666475,-6093.4,-0.48234660776279187,6093.4000000000015,0.2584174061018597,0.03716711577768747,0.04083682739694465,0.5822900206636684
softsign_lr_time_hl512_epslr_1e-04,sujianlin_softsign,wsd,full,16454,17453.0,18311.15403461989,-750.5806132094258,750.5806132094258,-4141.758859527337,-21.757884951464785,4141.758859527338,0.16530934727118027,0.0374050791794393,0.015725999612924202,0.5572505165917102
softsign_lr_time_hl64_epslr_1e-03,sujianlin_softsign,wsd,full,16454,17453.0,20257.342128498312,-1789.8816078805648,1789.8816078805648,-9191.4,-27.03247676055623,9191.400000000001,0.36003403427737934,0.036924839922933106,0.07816044352722057,0.6121307888659293
effective_update_hl64_epslr2_1e-06,sujianlin_update_rms,wsd,full,16454,17453.0,20676.54606567551,-1908.8845312620651,1908.8845312620651,-9953.711102463996,-27.155714156270705,9953.711102463998,0.387504558162149,0.03685857329120657,0.08725872641372992,0.6208824601920505
effective_update_hl4096_epslr2_0,sujianlin_update_rms,wsd,full,16454,17453.0,20312.917005976873,-1924.108299694095,1924.108299694095,-8179.540866491889,-42.628060477985265,8179.54086649189,0.3126899234228759,0.03698997269118298,0.0734522355301122,0.6018597301568008
softsign_lr_time_hl4096_epslr_0,sujianlin_softsign,wsd,full,16454,17453.0,20312.917005976873,-1924.108299694095,1924.108299694095,-8179.540866491889,-42.628060477985265,8179.54086649189,0.3126899234228759,0.03698997269118298,0.0734522355301122,0.6018597301568008
effective_update_hl4096_epslr2_1e-12,sujianlin_update_rms,wsd,full,16454,17453.0,20312.920821109597,-1924.109281003748,1924.109281003748,-8179.549994560196,-42.62806854967635,8179.549994560197,0.3126899234228759,0.03698996885433907,0.07345358813988595,0.6018597301568008
effective_update_hl4096_epslr2_1e-10,sujianlin_update_rms,wsd,full,16454,17453.0,20313.298487692373,-1924.2064218986252,1924.2064218986252,-8181.058695293959,-42.628867586929715,8181.058695293961,0.3127506989181962,0.03698953583491655,0.07354941025243512,0.6023459341193631
softsign_lr_time_hl512_epslr_1e-03,sujianlin_softsign,wsd,full,16454,17453.0,20556.66581660443,-1926.7885235538488,1926.7885235538488,-9427.848914450358,-34.749827206745486,9427.848914450358,0.3673878692111341,0.03690835306618738,0.08026234787601033,0.6134678497629755
softsign_lr_time_hl4096_epslr_1e-05,sujianlin_softsign,wsd,full,16454,17453.0,20346.022567789354,-1936.657324552376,1936.657324552376,-8252.272558412262,-42.707818066236406,8252.272558412262,0.31572869818889027,0.03698677177719671,0.07227416458036481,0.6025282606053239
effective_update_hl4096_epslr2_1e-08,sujianlin_update_rms,wsd,full,16454,17453.0,20350.77868587211,-1937.9577398184265,1937.9577398184265,-8285.4,-42.70798101762344,8285.400000000001,0.3176735140391394,0.03698650042052821,0.07237658922581693,0.6016166281755196
effective_update_hl512_epslr2_1e-06,sujianlin_update_rms,wsd,full,16454,17453.0,20940.814141212795,-2023.7128618487768,2023.7128618487768,-10107.4,-34.810609651626564,10107.400000000001,0.3921842713018111,0.03684715816972416,0.08962576707445033,0.6207001337060897
softsign_lr_time_hl4096_epslr_1e-04,sujianlin_softsign,wsd,full,16454,17453.0,20625.1285935512,-2038.0873986678835,2038.0873986678835,-8801.4,-43.360561331608416,8801.400000000001,0.3379725294761152,0.036953800091533054,0.07452388145477537,0.6061140148292209
softsign_lr_time_hl4096_epslr_1e-03,sujianlin_softsign,wsd,full,16454,17453.0,22319.237289568046,-2507.475021284039,2507.475021284039,-10781.4,-46.531180573673964,10781.400000000001,0.4112070013370609,0.03682380360777103,0.09471533016373276,0.6248936428831895
effective_update_hl4096_epslr2_1e-06,sujianlin_update_rms,wsd,full,16454,17453.0,22493.963996472343,-2529.116984808119,2529.116984808119,-10997.4,-46.53531900643279,10997.400000000001,0.4197155706819011,0.036811089027391705,0.09813646642560665,0.6261091527895952
s1_raw,control_s1,wsd,full,16454,17453.0,25571.54114557738,-3001.9952773717905,3001.9952773717905,-12317.438140179569,-50.416991835458106,12317.43814017957,0.4636562537984685,0.03669824486046892,0.12158636824600082,0.6389327823021758
s1_ratio,control_s1,wsd,full,16454,17453.0,11968.607973448987,3692.0041051731987,3692.0041051731987,146.9478583196711,5712.563152850516,5712.563152850516,0.018171873100765772,0.03760640062267413,-0.06873593570021373,0.5455208459948948
sqrt_cum_lr2,sujianlin_noise,wsd,full,16454,17453.0,33906.0,-5119.485734858574,5119.485734858574,-16963.4,-99.87078219289168,16963.4,0.6143794821927798,0.03643467901740054,0.16044519144492295,0.6710830193266075
step_abs,control_step,wsd,last_2048_sampled,2048,31859.0,31859.0,0.0,0.0,0.0,0.0,0.0,0.0,0.009309824120109087,0.9749459045994239,0.90771484375
effective_update_hl64_epslr2_0,sujianlin_update_rms,wsd,last_2048_sampled,2048,31859.0,31917.005487987277,-58.005487987276865,58.005487987276865,-96.03751845485203,-13.058268698146279,96.03751845485203,0.00048828125,0.033379895206027604,-0.07546828843855694,0.6123046875
softsign_lr_time_hl64_epslr_0,sujianlin_softsign,wsd,last_2048_sampled,2048,31859.0,31917.005487987277,-58.005487987276865,58.005487987276865,-96.03751845485203,-13.058268698146279,96.03751845485203,0.00048828125,0.033379895206027604,-0.07546828843855694,0.6123046875
effective_update_hl64_epslr2_1e-12,sujianlin_update_rms,wsd,last_2048_sampled,2048,31859.0,31917.171311210775,-58.17131121077546,58.17131121077546,-96.15569106476032,-13.263328041848585,96.15569106476032,0.00048828125,0.033379907538423056,-0.07551236878080937,0.6123046875
effective_update_hl64_epslr2_1e-10,sujianlin_update_rms,wsd,last_2048_sampled,2048,31859.0,31933.596045490907,-74.59604549090545,74.59604549090545,-107.86181452009987,-33.563431813799255,107.86181452009987,0.005859375,0.03337668221037209,-0.07160696720134331,0.6123046875
s1_ratio,control_s1,wsd,last_2048_sampled,2048,31859.0,32092.49914641174,-133.93892714122194,229.1146882649955,-280.347640319878,461.1646720278604,461.1646720278604,0.0,0.033431857285458486,-0.10246528975126952,0.61181640625
softsign_lr_time_hl64_epslr_1e-05,sujianlin_softsign,wsd,last_2048_sampled,2048,31859.0,32412.84531528408,-542.6477952998448,542.6477952998448,-562.2210857099402,-409.4000000000001,562.2210857099402,0.13671875,0.033334591159557156,-0.03268927774515503,0.6123046875
effective_update_hl512_epslr2_0,sujianlin_update_rms,wsd,last_2048_sampled,2048,31859.0,32477.9937796843,-618.9937796843024,618.9937796843024,-987.9031079972425,-197.81503613634925,987.9031079972425,0.02880859375,0.03326986577260756,0.061403932783192776,0.6123046875
softsign_lr_time_hl512_epslr_0,sujianlin_softsign,wsd,last_2048_sampled,2048,31859.0,32477.9937796843,-618.9937796843024,618.9937796843024,-987.9031079972425,-197.81503613634925,987.9031079972425,0.02880859375,0.03326986577260756,0.061403932783192776,0.6123046875
effective_update_hl512_epslr2_1e-12,sujianlin_update_rms,wsd,last_2048_sampled,2048,31859.0,32478.156347414304,-619.1563474143059,619.1563474143059,-988.0275336104435,-198.01182749778238,988.0275336104434,0.029296875,0.0332698738122561,0.06140731764937469,0.6123046875
effective_update_hl512_epslr2_1e-10,sujianlin_update_rms,wsd,last_2048_sampled,2048,31859.0,32494.257353722773,-635.2573537227709,635.2573537227709,-1000.3524715137198,-217.49395152833824,1000.3524715137198,0.03564453125,0.033270056015561655,0.06908262412258488,0.6123046875
softsign_lr_time_hl512_epslr_1e-05,sujianlin_softsign,wsd,last_2048_sampled,2048,31859.0,32979.43760555072,-1120.4376055507128,1120.4376055507128,-1426.4979809873541,-409.4000000000001,1426.4979809873541,0.20751953125,0.03326638257202959,0.10939136890122511,0.6123046875
effective_update_hl64_epslr2_1e-08,sujianlin_update_rms,wsd,last_2048_sampled,2048,31859.0,33637.09286759349,-1409.4383534590052,1409.4383534590052,-1750.9781238913886,-409.4000000000001,1750.9781238913886,0.4462890625,0.033292730056391155,0.11627432335990641,0.6123046875
effective_update_hl4096_epslr2_0,sujianlin_update_rms,wsd,last_2048_sampled,2048,31859.0,33906.0,-2047.0,2047.0,-3684.6,-409.4000000000001,3684.6,1.0,0.033058288006031715,,0.6123046875
effective_update_hl4096_epslr2_1e-06,sujianlin_update_rms,wsd,last_2048_sampled,2048,31859.0,33906.0,-2047.0,2047.0,-3684.6,-409.4000000000001,3684.6,1.0,0.033058288006031715,,0.6123046875
effective_update_hl4096_epslr2_1e-08,sujianlin_update_rms,wsd,last_2048_sampled,2048,31859.0,33906.0,-2047.0,2047.0,-3684.6,-409.4000000000001,3684.6,1.0,0.033058288006031715,,0.6123046875
effective_update_hl4096_epslr2_1e-10,sujianlin_update_rms,wsd,last_2048_sampled,2048,31859.0,33906.0,-2047.0,2047.0,-3684.6,-409.4000000000001,3684.6,1.0,0.033058288006031715,,0.6123046875
effective_update_hl4096_epslr2_1e-12,sujianlin_update_rms,wsd,last_2048_sampled,2048,31859.0,33906.0,-2047.0,2047.0,-3684.6,-409.4000000000001,3684.6,1.0,0.033058288006031715,,0.6123046875
effective_update_hl512_epslr2_1e-06,sujianlin_update_rms,wsd,last_2048_sampled,2048,31859.0,33906.0,-2047.0,2047.0,-3684.6,-409.4000000000001,3684.6,1.0,0.033058288006031715,,0.6123046875
effective_update_hl512_epslr2_1e-08,sujianlin_update_rms,wsd,last_2048_sampled,2048,31859.0,33906.0,-2047.0,2047.0,-2305.4902800679074,-409.4000000000001,2305.4902800679074,0.56103515625,0.03329912029061012,0.1596384701886625,0.6123046875
effective_update_hl64_epslr2_1e-06,sujianlin_update_rms,wsd,last_2048_sampled,2048,31859.0,33906.0,-2047.0,2047.0,-3684.6,-409.4000000000001,3684.6,1.0,0.033058288006031715,,0.6123046875
noise_ratio_eps1e-02,sujianlin_noise,wsd,last_2048_sampled,2048,31859.0,33906.0,-2047.0,2047.0,-3684.6,-409.4000000000001,3684.6,1.0,0.033058288006031715,,0.6123046875
noise_ratio_eps1e-04,sujianlin_noise,wsd,last_2048_sampled,2048,31859.0,33906.0,-2047.0,2047.0,-3684.6,-409.4000000000001,3684.6,1.0,0.033058288006031715,,0.6123046875
noise_ratio_eps1e-12,sujianlin_noise,wsd,last_2048_sampled,2048,31859.0,33906.0,-2047.0,2047.0,-3684.6,-409.4000000000001,3684.6,1.0,0.033058288006031715,,0.6123046875
noise_ratio_eps1e00,sujianlin_noise,wsd,last_2048_sampled,2048,31859.0,33906.0,-2047.0,2047.0,-3684.6,-409.4000000000001,3684.6,1.0,0.033058288006031715,,0.6123046875
s1_raw,control_s1,wsd,last_2048_sampled,2048,31859.0,33906.0,-2047.0,2047.0,-3684.6,-409.4000000000001,3684.6,1.0,0.033058288006031715,,0.6123046875
softsign_lr_time_hl4096_epslr_0,sujianlin_softsign,wsd,last_2048_sampled,2048,31859.0,33906.0,-2047.0,2047.0,-3684.6,-409.4000000000001,3684.6,1.0,0.033058288006031715,,0.6123046875
softsign_lr_time_hl4096_epslr_1e-03,sujianlin_softsign,wsd,last_2048_sampled,2048,31859.0,33906.0,-2047.0,2047.0,-3684.6,-409.4000000000001,3684.6,1.0,0.033058288006031715,,0.6123046875
softsign_lr_time_hl4096_epslr_1e-04,sujianlin_softsign,wsd,last_2048_sampled,2048,31859.0,33906.0,-2047.0,2047.0,-3684.6,-409.4000000000001,3684.6,1.0,0.033058288006031715,,0.6123046875
