coordinate,coordinate_group,config,target_schedule,window,n,mae_baseline,mae_corrected,mae_improvement,relative_mae_improvement_pct,rmse_baseline,rmse_corrected,rmse_improvement,r2_corrected,signed_bias_corrected,endpoint_abs_diff,step_mae,step_rmse,mae_gap_vs_step,rmse_gap_vs_step,verdict
softsign_lr_time_hl64_epslr_1e-04,sujianlin_softsign,interp_roll501_shrink0.5_clip0.15,wsd,last_2048_sampled,2048,0.033818500438614396,0.03340302454849796,0.0004154758901164374,1.228546164755554,0.042537748476090195,0.04198123175082779,0.0005565167252624056,-0.004706613249849001,0.010689641621289856,0.04764465544245189,0.009309824120109087,0.012272615978553456,0.02409320042838887,0.029708615772274335,helps_but_weaker_than_step
s1_ratio,control_s1,interp_roll501_shrink0.5_clip0.15,wsd,last_2048_sampled,2048,0.033818500438614396,0.033431857285458486,0.0003866431531559106,1.1432888748503955,0.042537748476090195,0.042027534584720444,0.0005102138913697513,-0.006924100270517597,0.01053235126558905,0.04764465544245189,0.009309824120109087,0.012272615978553456,0.0241220331653494,0.02975491860616699,helps_but_weaker_than_step
step_abs,control_step,interp_raw_shrink1_clip0.15,wsd,last_512_sampled,512,0.032466789435841165,0.002258724684922918,0.030208064750918247,93.04296875616092,0.04040861527782263,0.0026529517177375688,0.037755663560085057,0.9956968341070597,-0.0021200792938463513,0.0045613889480131675,0.002258724684922918,0.0026529517177375688,0.0,0.0,step_reference
effective_update_hl512_epslr2_0,sujianlin_update_rms,interp_roll501_shrink0.5_clip0.15,wsd,last_512_sampled,512,0.032466789435841165,0.03257445570953675,-0.00010766627369558635,-0.33161971222423975,0.04040861527782263,0.040388459983110206,2.0155294712422e-05,0.002658284880117434,-0.0005229415765910378,0.04764465544245189,0.002258724684922918,0.0026529517177375688,0.030315731024613834,0.037735508265372635,fails_vs_momentum
softsign_lr_time_hl512_epslr_0,sujianlin_softsign,interp_roll501_shrink0.5_clip0.15,wsd,last_512_sampled,512,0.032466789435841165,0.03257445570953675,-0.00010766627369558635,-0.33161971222423975,0.04040861527782263,0.040388459983110206,2.0155294712422e-05,0.002658284880117434,-0.0005229415765910378,0.04764465544245189,0.002258724684922918,0.0026529517177375688,0.030315731024613834,0.037735508265372635,fails_vs_momentum
effective_update_hl512_epslr2_1e-12,sujianlin_update_rms,interp_roll501_shrink0.5_clip0.15,wsd,last_512_sampled,512,0.032466789435841165,0.03257453080807416,-0.0001077413722329959,-0.3318510210130498,0.04040861527782263,0.04038841877015323,2.0196507669399677e-05,0.0026603202823212158,-0.0005229207636888271,0.04764465544245189,0.002258724684922918,0.0026529517177375688,0.030315806123151243,0.03773546705241566,fails_vs_momentum
softsign_lr_time_hl512_epslr_1e-05,sujianlin_softsign,interp_roll501_shrink0.5_clip0.15,wsd,last_512_sampled,512,0.032466789435841165,0.032575239159661595,-0.00010844972382043072,-0.3340327938330406,0.04040861527782263,0.04038260328467217,2.6011993150457102e-05,0.0029475113650485607,-0.000515583196098777,0.04764465544245189,0.002258724684922918,0.0026529517177375688,0.030316514474738678,0.0377296515669346,fails_vs_momentum
effective_update_hl512_epslr2_1e-08,sujianlin_update_rms,interp_roll501_shrink0.5_clip0.15,wsd,last_512_sampled,512,0.032466789435841165,0.032576151114540625,-0.00010936167869946001,-0.3368416791428475,0.04040861527782263,0.04038413040561941,2.44848722032176e-05,0.002872100251996579,-0.0004918409880767145,0.04764465544245189,0.002258724684922918,0.0026529517177375688,0.030317426429617707,0.03773117868788184,fails_vs_momentum
effective_update_hl64_epslr2_1e-08,sujianlin_update_rms,interp_roll501_shrink0.5_clip0.15,wsd,last_512_sampled,512,0.032466789435841165,0.032576151114540625,-0.00010936167869946001,-0.3368416791428475,0.04040861527782263,0.04038413040561941,2.44848722032176e-05,0.002872100251996579,-0.0004918409880767145,0.04764465544245189,0.002258724684922918,0.0026529517177375688,0.030317426429617707,0.03773117868788184,fails_vs_momentum
softsign_lr_time_hl64_epslr_1e-04,sujianlin_softsign,interp_roll501_shrink0.5_clip0.15,wsd,last_512_sampled,512,0.032466789435841165,0.032576151114540625,-0.00010936167869946001,-0.3368416791428475,0.04040861527782263,0.04038413040561941,2.44848722032176e-05,0.002872100251996579,-0.0004918409880767145,0.04764465544245189,0.002258724684922918,0.0026529517177375688,0.030317426429617707,0.03773117868788184,fails_vs_momentum
effective_update_hl512_epslr2_1e-10,sujianlin_update_rms,interp_roll501_shrink0.5_clip0.15,wsd,last_512_sampled,512,0.032466789435841165,0.032576414517724854,-0.00010962508188368941,-0.33765297951718826,0.04040861527782263,0.04038282945197236,2.5785825850270505e-05,0.002936343125132135,-0.000516478356010406,0.04764465544245189,0.002258724684922918,0.0026529517177375688,0.030317689832801937,0.037729877734234786,fails_vs_momentum
s1_ratio,control_s1,interp_roll501_shrink0.5_clip0.15,wsd,last_512_sampled,512,0.032466789435841165,0.032581602360166426,-0.00011481292432526102,-0.3536318999208318,0.04040861527782263,0.040384474324438556,2.414095338407196e-05,0.0028551167237337305,-0.0005471367345543559,0.04764465544245189,0.002258724684922918,0.0026529517177375688,0.03032287767524351,0.037731522606700985,fails_vs_momentum
effective_update_hl64_epslr2_1e-12,sujianlin_update_rms,interp_roll501_shrink0.5_clip0.15,wsd,last_512_sampled,512,0.032466789435841165,0.03258235491350593,-0.00011556547766476688,-0.35594981725291974,0.04040861527782263,0.040376044950845194,3.257032697743384e-05,0.003271337545061259,-0.0005958404853689163,0.04764465544245189,0.002258724684922918,0.0026529517177375688,0.030323630228583014,0.03772309323310762,fails_vs_momentum
effective_update_hl64_epslr2_0,sujianlin_update_rms,interp_roll501_shrink0.5_clip0.15,wsd,last_512_sampled,512,0.032466789435841165,0.03258247679167786,-0.00011568735583669665,-0.35632521061348166,0.04040861527782263,0.04037610273139771,3.251254642491763e-05,0.0032684847855053434,-0.0005959358148940573,0.04764465544245189,0.002258724684922918,0.0026529517177375688,0.030323752106754944,0.03772315101366014,fails_vs_momentum
softsign_lr_time_hl64_epslr_0,sujianlin_softsign,interp_roll501_shrink0.5_clip0.15,wsd,last_512_sampled,512,0.032466789435841165,0.03258247679167786,-0.00011568735583669665,-0.35632521061348166,0.04040861527782263,0.04037610273139771,3.251254642491763e-05,0.0032684847855053434,-0.0005959358148940573,0.04764465544245189,0.002258724684922918,0.0026529517177375688,0.030323752106754944,0.03772315101366014,fails_vs_momentum
softsign_lr_time_hl64_epslr_1e-05,sujianlin_softsign,interp_roll501_shrink0.5_clip0.15,wsd,last_512_sampled,512,0.032466789435841165,0.03258260386230713,-0.00011581442646596551,-0.35671659710865694,0.04040861527782263,0.04038921098219717,1.9404295625455315e-05,0.002621194598319776,-0.0005200074595043454,0.04764465544245189,0.002258724684922918,0.0026529517177375688,0.030323879177384213,0.0377362592644596,fails_vs_momentum
effective_update_hl64_epslr2_1e-10,sujianlin_update_rms,interp_roll501_shrink0.5_clip0.15,wsd,last_512_sampled,512,0.032466789435841165,0.03258820772257022,-0.0001214182867290553,-0.37397688172707844,0.04040861527782263,0.04038489220864587,2.372306917675787e-05,0.0028344804142620417,-0.0005833035164525182,0.04764465544245189,0.002258724684922918,0.0026529517177375688,0.030329483037647303,0.0377319404909083,fails_vs_momentum
softsign_lr_time_hl512_epslr_1e-04,sujianlin_softsign,interp_roll501_shrink0.75_clip0.15,wsd,last_512_sampled,512,0.032466789435841165,0.03265533852499042,-0.0001885490891492536,-0.5807444851356569,0.04040861527782263,0.04040827578136332,3.3949645930619887e-07,0.0016793928690421733,-0.0014814897104430992,0.04863231707295812,0.002258724684922918,0.0026529517177375688,0.0303966138400675,0.03775532406362575,fails_vs_momentum
effective_update_hl4096_epslr2_0,sujianlin_update_rms,interp_roll501_shrink1_clip0.15,wsd,last_512_sampled,512,0.032466789435841165,0.032744239703495284,-0.0002774502676541196,-0.8545663814477236,0.04040861527782263,0.04045660031326765,-4.7985035445022306e-05,-0.0007098317334641724,-0.0024707704249364937,0.04961961143450555,0.002258724684922918,0.0026529517177375688,0.030485515018572367,0.03780364859553008,fails_vs_momentum
effective_update_hl4096_epslr2_1e-06,sujianlin_update_rms,interp_roll501_shrink1_clip0.15,wsd,last_512_sampled,512,0.032466789435841165,0.032744239703495284,-0.0002774502676541196,-0.8545663814477236,0.04040861527782263,0.04045660031326765,-4.7985035445022306e-05,-0.0007098317334641724,-0.0024707704249364937,0.04961961143450555,0.002258724684922918,0.0026529517177375688,0.030485515018572367,0.03780364859553008,fails_vs_momentum
effective_update_hl4096_epslr2_1e-08,sujianlin_update_rms,interp_roll501_shrink1_clip0.15,wsd,last_512_sampled,512,0.032466789435841165,0.032744239703495284,-0.0002774502676541196,-0.8545663814477236,0.04040861527782263,0.04045660031326765,-4.7985035445022306e-05,-0.0007098317334641724,-0.0024707704249364937,0.04961961143450555,0.002258724684922918,0.0026529517177375688,0.030485515018572367,0.03780364859553008,fails_vs_momentum
effective_update_hl4096_epslr2_1e-10,sujianlin_update_rms,interp_roll501_shrink1_clip0.15,wsd,last_512_sampled,512,0.032466789435841165,0.032744239703495284,-0.0002774502676541196,-0.8545663814477236,0.04040861527782263,0.04045660031326765,-4.7985035445022306e-05,-0.0007098317334641724,-0.0024707704249364937,0.04961961143450555,0.002258724684922918,0.0026529517177375688,0.030485515018572367,0.03780364859553008,fails_vs_momentum
effective_update_hl4096_epslr2_1e-12,sujianlin_update_rms,interp_roll501_shrink1_clip0.15,wsd,last_512_sampled,512,0.032466789435841165,0.032744239703495284,-0.0002774502676541196,-0.8545663814477236,0.04040861527782263,0.04045660031326765,-4.7985035445022306e-05,-0.0007098317334641724,-0.0024707704249364937,0.04961961143450555,0.002258724684922918,0.0026529517177375688,0.030485515018572367,0.03780364859553008,fails_vs_momentum
effective_update_hl512_epslr2_1e-06,sujianlin_update_rms,interp_roll501_shrink1_clip0.15,wsd,last_512_sampled,512,0.032466789435841165,0.032744239703495284,-0.0002774502676541196,-0.8545663814477236,0.04040861527782263,0.04045660031326765,-4.7985035445022306e-05,-0.0007098317334641724,-0.0024707704249364937,0.04961961143450555,0.002258724684922918,0.0026529517177375688,0.030485515018572367,0.03780364859553008,fails_vs_momentum
effective_update_hl64_epslr2_1e-06,sujianlin_update_rms,interp_roll501_shrink1_clip0.15,wsd,last_512_sampled,512,0.032466789435841165,0.032744239703495284,-0.0002774502676541196,-0.8545663814477236,0.04040861527782263,0.04045660031326765,-4.7985035445022306e-05,-0.0007098317334641724,-0.0024707704249364937,0.04961961143450555,0.002258724684922918,0.0026529517177375688,0.030485515018572367,0.03780364859553008,fails_vs_momentum
noise_ratio_eps1e-02,sujianlin_noise,interp_roll501_shrink1_clip0.15,wsd,last_512_sampled,512,0.032466789435841165,0.032744239703495284,-0.0002774502676541196,-0.8545663814477236,0.04040861527782263,0.04045660031326765,-4.7985035445022306e-05,-0.0007098317334641724,-0.0024707704249364937,0.04961961143450555,0.002258724684922918,0.0026529517177375688,0.030485515018572367,0.03780364859553008,fails_vs_momentum
noise_ratio_eps1e-04,sujianlin_noise,interp_roll501_shrink1_clip0.15,wsd,last_512_sampled,512,0.032466789435841165,0.032744239703495284,-0.0002774502676541196,-0.8545663814477236,0.04040861527782263,0.04045660031326765,-4.7985035445022306e-05,-0.0007098317334641724,-0.0024707704249364937,0.04961961143450555,0.002258724684922918,0.0026529517177375688,0.030485515018572367,0.03780364859553008,fails_vs_momentum
noise_ratio_eps1e-12,sujianlin_noise,interp_roll501_shrink1_clip0.15,wsd,last_512_sampled,512,0.032466789435841165,0.032744239703495284,-0.0002774502676541196,-0.8545663814477236,0.04040861527782263,0.04045660031326765,-4.7985035445022306e-05,-0.0007098317334641724,-0.0024707704249364937,0.04961961143450555,0.002258724684922918,0.0026529517177375688,0.030485515018572367,0.03780364859553008,fails_vs_momentum
noise_ratio_eps1e00,sujianlin_noise,interp_roll501_shrink1_clip0.15,wsd,last_512_sampled,512,0.032466789435841165,0.032744239703495284,-0.0002774502676541196,-0.8545663814477236,0.04040861527782263,0.04045660031326765,-4.7985035445022306e-05,-0.0007098317334641724,-0.0024707704249364937,0.04961961143450555,0.002258724684922918,0.0026529517177375688,0.030485515018572367,0.03780364859553008,fails_vs_momentum
s1_raw,control_s1,interp_roll501_shrink1_clip0.15,wsd,last_512_sampled,512,0.032466789435841165,0.032744239703495284,-0.0002774502676541196,-0.8545663814477236,0.04040861527782263,0.04045660031326765,-4.7985035445022306e-05,-0.0007098317334641724,-0.0024707704249364937,0.04961961143450555,0.002258724684922918,0.0026529517177375688,0.030485515018572367,0.03780364859553008,fails_vs_momentum
softsign_lr_time_hl4096_epslr_0,sujianlin_softsign,interp_roll501_shrink1_clip0.15,wsd,last_512_sampled,512,0.032466789435841165,0.032744239703495284,-0.0002774502676541196,-0.8545663814477236,0.04040861527782263,0.04045660031326765,-4.7985035445022306e-05,-0.0007098317334641724,-0.0024707704249364937,0.04961961143450555,0.002258724684922918,0.0026529517177375688,0.030485515018572367,0.03780364859553008,fails_vs_momentum
softsign_lr_time_hl4096_epslr_1e-03,sujianlin_softsign,interp_roll501_shrink1_clip0.15,wsd,last_512_sampled,512,0.032466789435841165,0.032744239703495284,-0.0002774502676541196,-0.8545663814477236,0.04040861527782263,0.04045660031326765,-4.7985035445022306e-05,-0.0007098317334641724,-0.0024707704249364937,0.04961961143450555,0.002258724684922918,0.0026529517177375688,0.030485515018572367,0.03780364859553008,fails_vs_momentum
softsign_lr_time_hl4096_epslr_1e-04,sujianlin_softsign,interp_roll501_shrink1_clip0.15,wsd,last_512_sampled,512,0.032466789435841165,0.032744239703495284,-0.0002774502676541196,-0.8545663814477236,0.04040861527782263,0.04045660031326765,-4.7985035445022306e-05,-0.0007098317334641724,-0.0024707704249364937,0.04961961143450555,0.002258724684922918,0.0026529517177375688,0.030485515018572367,0.03780364859553008,fails_vs_momentum
softsign_lr_time_hl4096_epslr_1e-05,sujianlin_softsign,interp_roll501_shrink1_clip0.15,wsd,last_512_sampled,512,0.032466789435841165,0.032744239703495284,-0.0002774502676541196,-0.8545663814477236,0.04040861527782263,0.04045660031326765,-4.7985035445022306e-05,-0.0007098317334641724,-0.0024707704249364937,0.04961961143450555,0.002258724684922918,0.0026529517177375688,0.030485515018572367,0.03780364859553008,fails_vs_momentum
softsign_lr_time_hl512_epslr_1e-03,sujianlin_softsign,interp_roll501_shrink1_clip0.15,wsd,last_512_sampled,512,0.032466789435841165,0.032744239703495284,-0.0002774502676541196,-0.8545663814477236,0.04040861527782263,0.04045660031326765,-4.7985035445022306e-05,-0.0007098317334641724,-0.0024707704249364937,0.04961961143450555,0.002258724684922918,0.0026529517177375688,0.030485515018572367,0.03780364859553008,fails_vs_momentum
softsign_lr_time_hl64_epslr_1e-03,sujianlin_softsign,interp_roll501_shrink1_clip0.15,wsd,last_512_sampled,512,0.032466789435841165,0.032744239703495284,-0.0002774502676541196,-0.8545663814477236,0.04040861527782263,0.04045660031326765,-4.7985035445022306e-05,-0.0007098317334641724,-0.0024707704249364937,0.04961961143450555,0.002258724684922918,0.0026529517177375688,0.030485515018572367,0.03780364859553008,fails_vs_momentum
sqrt_cum_lr2,sujianlin_noise,interp_roll501_shrink1_clip0.15,wsd,last_512_sampled,512,0.032466789435841165,0.032744239703495284,-0.0002774502676541196,-0.8545663814477236,0.04040861527782263,0.04045660031326765,-4.7985035445022306e-05,-0.0007098317334641724,-0.0024707704249364937,0.04961961143450555,0.002258724684922918,0.0026529517177375688,0.030485515018572367,0.03780364859553008,fails_vs_momentum
step_abs,control_step,interp_raw_shrink1_clip0.15,wsd,steps_10000_20000,5001,0.03742600706816247,0.022593752184383253,0.01483225488377922,39.63087715119017,0.04692632628320789,0.02358242297169128,0.02334390331151661,0.7248837732195632,0.022593752184383253,0.034786313987747786,0.022593752184383253,0.02358242297169128,0.0,0.0,step_reference
sqrt_cum_lr2,sujianlin_noise,interp_roll501_shrink1_clip0.15,wsd,steps_10000_20000,5001,0.03742600706816247,0.03631223656308538,0.0011137705050770913,2.975926614475934,0.04692632628320789,0.04557722894820994,0.0013490973349979535,-0.02762625430763932,0.02064539258000954,0.0074877745016306285,0.022593752184383253,0.02358242297169128,0.013718484378702128,0.021994805976518657,helps_but_weaker_than_step
s1_ratio,control_s1,interp_roll501_shrink0.5_clip0.15,wsd,steps_10000_20000,5001,0.03742600706816247,0.03680267315491803,0.0006233339132444421,1.6655100612501603,0.04692632628320789,0.046185454728196774,0.0007408715550111175,-0.05523650105010658,0.021802948282686332,0.004049355618970463,0.022593752184383253,0.02358242297169128,0.014208920970534777,0.022603031756505493,helps_but_weaker_than_step
s1_raw,control_s1,interp_roll501_shrink1_clip0.15,wsd,steps_10000_20000,5001,0.03742600706816247,0.03723018159626775,0.00019582547189472138,0.5232336742150248,0.04692632628320789,0.04667741979268658,0.0002489064905213112,-0.07783688118361365,0.0225923101637303,0.0074877745016306285,0.022593752184383253,0.02358242297169128,0.014636429411884498,0.0230949968209953,helps_but_weaker_than_step
effective_update_hl64_epslr2_0,sujianlin_update_rms,interp_roll501_shrink0.5_clip0.15,wsd,steps_10000_20000,5001,0.03742600706816247,0.03730448478005345,0.00012152228810902166,0.32470011531739956,0.04692632628320789,0.04680149089792801,0.00012483538527988114,-0.08357439377059639,0.02290998488158239,0.00047597098276153105,0.022593752184383253,0.02358242297169128,0.014710732595670198,0.02321906792623673,helps_but_weaker_than_step
softsign_lr_time_hl64_epslr_0,sujianlin_softsign,interp_roll501_shrink0.5_clip0.15,wsd,steps_10000_20000,5001,0.03742600706816247,0.03730448478005345,0.00012152228810902166,0.32470011531739956,0.04692632628320789,0.04680149089792801,0.00012483538527988114,-0.08357439377059639,0.02290998488158239,0.00047597098276153105,0.022593752184383253,0.02358242297169128,0.014710732595670198,0.02321906792623673,helps_but_weaker_than_step
effective_update_hl64_epslr2_1e-12,sujianlin_update_rms,interp_roll501_shrink0.5_clip0.15,wsd,steps_10000_20000,5001,0.03742600706816247,0.037304486597724604,0.00012152047043786918,0.32469525861134174,0.04692632628320789,0.04680149076244133,0.00012483552076655857,-0.0835743874968693,0.022909987493625016,0.00047552479083856625,0.022593752184383253,0.02358242297169128,0.01471073441334135,0.02321906779075005,helps_but_weaker_than_step
effective_update_hl64_epslr2_1e-10,sujianlin_update_rms,interp_roll501_shrink0.5_clip0.15,wsd,steps_10000_20000,5001,0.03742600706816247,0.037304526700615855,0.00012148036754661834,0.3245881061406606,0.04692632628320789,0.046801464527291205,0.0001248617559166873,-0.08357317267536235,0.022910256608210527,0.0004313535597884055,0.022593752184383253,0.02358242297169128,0.014710774516232601,0.023219041555599923,helps_but_weaker_than_step
softsign_lr_time_hl64_epslr_1e-05,sujianlin_softsign,interp_roll501_shrink0.5_clip0.15,wsd,steps_10000_20000,5001,0.03742600706816247,0.03731365341372136,0.00011235365444111495,0.30020208737867704,0.04692632628320789,0.0468144561931996,0.00011187009000829251,-0.08417483651950186,0.022930683959466437,3.4829158314764186e-05,0.022593752184383253,0.02358242297169128,0.014719901229338105,0.023232033221508318,helps_but_weaker_than_step
effective_update_hl64_epslr2_1e-08,sujianlin_update_rms,interp_roll501_shrink0.5_clip0.15,wsd,steps_10000_20000,5001,0.03742600706816247,0.03731757783310308,0.00010842923505939572,0.2897162790086528,0.04692632628320789,0.04681807739057672,0.00010824889263116866,-0.08434256944801355,0.022937477774639392,0.00011015990935492326,0.022593752184383253,0.02358242297169128,0.014723825648719824,0.02323565441888544,helps_but_weaker_than_step
softsign_lr_time_hl64_epslr_1e-04,sujianlin_softsign,interp_roll501_shrink0.5_clip0.15,wsd,steps_10000_20000,5001,0.03742600706816247,0.03739120943636061,3.4797631801863904e-05,0.0929771421741261,0.04692632628320789,0.046906250621744465,2.007566146342704e-05,-0.08843073475858687,0.02307943816962817,0.0010404934921823816,0.022593752184383253,0.02358242297169128,0.014797457251977356,0.023323827650053183,helps_but_weaker_than_step
effective_update_hl512_epslr2_0,sujianlin_update_rms,interp_roll501_shrink0.5_clip0.15,wsd,steps_10000_20000,5001,0.03742600706816247,0.03739230708169152,3.369998647095168e-05,0.09004430103797945,0.04692632628320789,0.04690435116256988,2.1975120638013934e-05,-0.08834258497651892,0.023079841463243416,0.0005390754624015059,0.022593752184383253,0.02358242297169128,0.014798554897308268,0.023321928190878596,helps_but_weaker_than_step
softsign_lr_time_hl512_epslr_0,sujianlin_softsign,interp_roll501_shrink0.5_clip0.15,wsd,steps_10000_20000,5001,0.03742600706816247,0.03739230708169152,3.369998647095168e-05,0.09004430103797945,0.04692632628320789,0.04690435116256988,2.1975120638013934e-05,-0.08834258497651892,0.023079841463243416,0.0005390754624015059,0.022593752184383253,0.02358242297169128,0.014798554897308268,0.023321928190878596,helps_but_weaker_than_step
effective_update_hl512_epslr2_1e-12,sujianlin_update_rms,interp_roll501_shrink0.5_clip0.15,wsd,steps_10000_20000,5001,0.03742600706816247,0.03739230935614048,3.369771202199612e-05,0.09003822384959165,0.04692632628320789,0.046904354644397205,2.1971638810687477e-05,-0.08834274655731078,0.023079843304516418,0.0005392071936185516,0.022593752184383253,0.02358242297169128,0.014798557171757223,0.023321931672705923,helps_but_weaker_than_step
effective_update_hl512_epslr2_1e-10,sujianlin_update_rms,interp_roll501_shrink0.5_clip0.15,wsd,steps_10000_20000,5001,0.03742600706816247,0.03739252792701835,3.347914114412015e-05,0.08945421584286549,0.04692632628320789,0.04690473971502414,2.158656818375404e-05,-0.08836061656307903,0.023080054079931918,0.0005567153211263332,0.022593752184383253,0.02358242297169128,0.0147987757426351,0.023322316743332856,helps_but_weaker_than_step
softsign_lr_time_hl512_epslr_1e-05,sujianlin_softsign,interp_roll501_shrink0.5_clip0.15,wsd,steps_10000_20000,5001,0.03742600706816247,0.0374031308919848,2.287617617767468e-05,0.06112374247140825,0.04692632628320789,0.04691561960424657,1.0706678961323879e-05,-0.08886558115065069,0.023095728817533256,0.0008499866476605611,0.022593752184383253,0.02358242297169128,0.014809378707601545,0.023333196632555286,helps_but_weaker_than_step
effective_update_hl512_epslr2_1e-08,sujianlin_update_rms,interp_roll501_shrink0.5_clip0.15,wsd,steps_10000_20000,5001,0.03742600706816247,0.03740696174639618,1.904532176628948e-05,0.050887933974904154,0.04692632628320789,0.04691842420059451,7.902082613378547e-06,-0.0889957689105636,0.023099763342741445,0.0006266796572802491,0.022593752184383253,0.02358242297169128,0.01481320956201293,0.023336001228903232,helps_but_weaker_than_step
noise_ratio_eps1e00,sujianlin_noise,interp_roll501_shrink1_clip0.15,wsd,steps_10000_20000,5001,0.03742600706816247,0.03745573520653288,-2.972813837040511e-05,-0.07943176603441146,0.04692632628320789,0.047011312725144944,-8.498644193705163e-05,-0.09331199840323312,0.022860913736456795,0.0025850974555940986,0.022593752184383253,0.02358242297169128,0.014861983022149625,0.023428889753453662,fails_vs_momentum
noise_ratio_eps1e-12,sujianlin_noise,interp_roll501_shrink1_clip0.15,wsd,steps_10000_20000,5001,0.03742600706816247,0.037468088281539934,-4.20812133774609e-05,-0.1124384263082623,0.04692632628320789,0.04702225285359634,-9.592657038844793e-05,-0.09382091273647153,0.02288290424359294,0.003158779802557188,0.022593752184383253,0.02358242297169128,0.01487433609715668,0.023439829881905058,fails_vs_momentum
noise_ratio_eps1e-04,sujianlin_noise,interp_roll501_shrink1_clip0.15,wsd,steps_10000_20000,5001,0.03742600706816247,0.03746809146963976,-4.2084401477286704e-05,-0.11244694471584983,0.04692632628320789,0.04702225568428577,-9.592940107788078e-05,-0.09382104443017836,0.022882902261538003,0.003158704947235691,0.022593752184383253,0.02358242297169128,0.014874339285256506,0.02343983271259449,fails_vs_momentum
noise_ratio_eps1e-02,sujianlin_noise,interp_roll501_shrink1_clip0.15,wsd,steps_10000_20000,5001,0.03742600706816247,0.03746844831421491,-4.244124605243954e-05,-0.1134004115778181,0.04692632628320789,0.04702258836452421,-9.626208131631453e-05,-0.09383652194940106,0.022882784648033203,0.003152706821157647,0.022593752184383253,0.02358242297169128,0.014874696129831659,0.023440165392832925,fails_vs_momentum
softsign_lr_time_hl512_epslr_1e-04,sujianlin_softsign,interp_roll501_shrink0.75_clip0.15,wsd,steps_10000_20000,5001,0.03742600706816247,0.03751261431827454,-8.660725011206544e-05,-0.2314092709765462,0.04692632628320789,0.04705437659438568,-0.00012805031117778948,-0.09531593348314327,0.02314016468235354,0.0015783190932388003,0.022593752184383253,0.02358242297169128,0.014918862133891285,0.0234719536226944,fails_vs_momentum
effective_update_hl4096_epslr2_1e-06,sujianlin_update_rms,interp_roll501_shrink1_clip0.15,wsd,steps_10000_20000,5001,0.03742600706816247,0.03759542484866862,-0.00016941778050614392,-0.45267393926792715,0.04692632628320789,0.04712319496739936,-0.0001968686841914702,-0.09852213817981093,0.023202572361847886,0.007812016754101148,0.022593752184383253,0.02358242297169128,0.015001672664285363,0.02354077199570808,fails_vs_momentum
softsign_lr_time_hl4096_epslr_1e-03,sujianlin_softsign,interp_roll501_shrink1_clip0.15,wsd,steps_10000_20000,5001,0.03742600706816247,0.03765090789721613,-0.00022490082905365916,-0.6009212488098353,0.04692632628320789,0.0472103775129712,-0.00028405122976330605,-0.10259064627691261,0.023346366382473924,0.008097913144051727,0.022593752184383253,0.02358242297169128,0.015057155712832879,0.023627954541279916,fails_vs_momentum
effective_update_hl64_epslr2_1e-06,sujianlin_update_rms,interp_roll501_shrink1_clip0.15,wsd,steps_10000_20000,5001,0.03742600706816247,0.037680037844494994,-0.0002540307763325214,-0.678754684863564,0.04692632628320789,0.047292028439473846,-0.00036570215626595404,-0.10640783243139995,0.023401216686999602,0.0020567439725316383,0.022593752184383253,0.02358242297169128,0.015086285660111741,0.023709605467782564,fails_vs_momentum
effective_update_hl512_epslr2_1e-06,sujianlin_update_rms,interp_roll501_shrink1_clip0.15,wsd,steps_10000_20000,5001,0.03742600706816247,0.03768523901663069,-0.0002592319484682193,-0.6926518984408105,0.04692632628320789,0.047301042265608856,-0.0003747159824009638,-0.10682963367720255,0.02345440394258741,0.0022679257963913457,0.022593752184383253,0.02358242297169128,0.015091486832247439,0.023718619293917574,fails_vs_momentum
softsign_lr_time_hl512_epslr_1e-03,sujianlin_softsign,interp_roll501_shrink1_clip0.15,wsd,steps_10000_20000,5001,0.03742600706816247,0.03773195402762345,-0.00030594695946097733,-0.8174715483374129,0.04692632628320789,0.047354385562237956,-0.0004280592790300644,-0.10932747434324641,0.023527359017156437,0.005246982090120866,0.022593752184383253,0.02358242297169128,0.015138201843240197,0.023771962590546675,fails_vs_momentum
softsign_lr_time_hl64_epslr_1e-03,sujianlin_softsign,interp_roll501_shrink1_clip0.15,wsd,steps_10000_20000,5001,0.03742600706816247,0.037758180452046985,-0.00033217338388451256,-0.8875469490494634,0.04692632628320789,0.04738467228107378,-0.00045834599786588603,-0.11074692612629278,0.023562238049226768,0.003990908910246116,0.022593752184383253,0.02358242297169128,0.015164428267663732,0.023802249309382496,fails_vs_momentum
softsign_lr_time_hl4096_epslr_1e-04,sujianlin_softsign,interp_roll501_shrink1_clip0.15,wsd,steps_10000_20000,5001,0.03742600706816247,0.03781200519036385,-0.00038599812220137947,-1.0313633551620314,0.04692632628320789,0.04746977495217946,-0.0005434486689715676,-0.11474030252011902,0.023715295317333483,0.004194437681103835,0.022593752184383253,0.02358242297169128,0.015218253005980599,0.023887351980488178,fails_vs_momentum
effective_update_hl4096_epslr2_1e-12,sujianlin_update_rms,interp_roll501_shrink1_clip0.15,wsd,steps_10000_20000,5001,0.03742600706816247,0.037817296311266756,-0.00039128924310428276,-1.0455009063393899,0.04692632628320789,0.04746001132986586,-0.0005336850466579682,-0.11428178827616353,0.02370133827148566,0.001579383695379466,0.022593752184383253,0.02358242297169128,0.015223544126883502,0.02387758835817458,fails_vs_momentum
